pruning state: 0
remaining weight at start of iteration =  99.99998207761968
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv2.weight_mask 	|	active =  304 	|	total =  36864 	|	layerwise sparsity =  0.008246527777777778
layer1.1.conv1.weight_mask 	|	active =  377 	|	total =  36864 	|	layerwise sparsity =  0.010226779513888888
layer1.1.conv2.weight_mask 	|	active =  450 	|	total =  36864 	|	layerwise sparsity =  0.01220703125
layer2.0.conv1.weight_mask 	|	active =  865 	|	total =  73728 	|	layerwise sparsity =  0.011732313368055556
layer2.0.conv2.weight_mask 	|	active =  2659 	|	total =  147456 	|	layerwise sparsity =  0.018032497829861112
layer2.0.shortcut.0.weight_mask 	|	active =  58 	|	total =  8192 	|	layerwise sparsity =  0.007080078125
layer2.1.conv1.weight_mask 	|	active =  2788 	|	total =  147456 	|	layerwise sparsity =  0.018907335069444444
layer2.1.conv2.weight_mask 	|	active =  3024 	|	total =  147456 	|	layerwise sparsity =  0.0205078125
layer3.0.conv1.weight_mask 	|	active =  7389 	|	total =  294912 	|	layerwise sparsity =  0.025054931640625
layer3.0.conv2.weight_mask 	|	active =  19206 	|	total =  589824 	|	layerwise sparsity =  0.032562255859375
layer3.0.shortcut.0.weight_mask 	|	active =  419 	|	total =  32768 	|	layerwise sparsity =  0.012786865234375
layer3.1.conv1.weight_mask 	|	active =  20239 	|	total =  589824 	|	layerwise sparsity =  0.03431362575954861
layer3.1.conv2.weight_mask 	|	active =  22119 	|	total =  589824 	|	layerwise sparsity =  0.037501017252604164
layer4.0.conv1.weight_mask 	|	active =  55000 	|	total =  1179648 	|	layerwise sparsity =  0.046624077690972224
layer4.0.conv2.weight_mask 	|	active =  142619 	|	total =  2359296 	|	layerwise sparsity =  0.06044981214735243
layer4.0.shortcut.0.weight_mask 	|	active =  3410 	|	total =  131072 	|	layerwise sparsity =  0.0260162353515625
layer4.1.conv1.weight_mask 	|	active =  153626 	|	total =  2359296 	|	layerwise sparsity =  0.0651151869032118
layer4.1.conv2.weight_mask 	|	active =  162679 	|	total =  2359296 	|	layerwise sparsity =  0.06895234849717882
pruning state: 13
remaining weight at start of iteration =  5.354624762707683
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  210 	|	total =  36864 	|	layerwise sparsity =  0.005696614583333333
layer1.0.conv2.weight_mask 	|	active =  210 	|	total =  36864 	|	layerwise sparsity =  0.005696614583333333
layer1.1.conv1.weight_mask 	|	active =  265 	|	total =  36864 	|	layerwise sparsity =  0.007188585069444444
layer1.1.conv2.weight_mask 	|	active =  321 	|	total =  36864 	|	layerwise sparsity =  0.008707682291666666
layer2.0.conv1.weight_mask 	|	active =  614 	|	total =  73728 	|	layerwise sparsity =  0.008327907986111112
layer2.0.conv2.weight_mask 	|	active =  1952 	|	total =  147456 	|	layerwise sparsity =  0.013237847222222222
layer2.0.shortcut.0.weight_mask 	|	active =  40 	|	total =  8192 	|	layerwise sparsity =  0.0048828125
layer2.1.conv1.weight_mask 	|	active =  2055 	|	total =  147456 	|	layerwise sparsity =  0.013936360677083334
layer2.1.conv2.weight_mask 	|	active =  2243 	|	total =  147456 	|	layerwise sparsity =  0.015211317274305556
layer3.0.conv1.weight_mask 	|	active =  5564 	|	total =  294912 	|	layerwise sparsity =  0.018866644965277776
layer3.0.conv2.weight_mask 	|	active =  14758 	|	total =  589824 	|	layerwise sparsity =  0.025021023220486112
layer3.0.shortcut.0.weight_mask 	|	active =  300 	|	total =  32768 	|	layerwise sparsity =  0.0091552734375
layer3.1.conv1.weight_mask 	|	active =  15615 	|	total =  589824 	|	layerwise sparsity =  0.0264739990234375
layer3.1.conv2.weight_mask 	|	active =  17182 	|	total =  589824 	|	layerwise sparsity =  0.029130723741319444
layer4.0.conv1.weight_mask 	|	active =  43446 	|	total =  1179648 	|	layerwise sparsity =  0.036829630533854164
layer4.0.conv2.weight_mask 	|	active =  114931 	|	total =  2359296 	|	layerwise sparsity =  0.04871410793728299
layer4.0.shortcut.0.weight_mask 	|	active =  2575 	|	total =  131072 	|	layerwise sparsity =  0.01964569091796875
layer4.1.conv1.weight_mask 	|	active =  124511 	|	total =  2359296 	|	layerwise sparsity =  0.05277464124891493
layer4.1.conv2.weight_mask 	|	active =  132431 	|	total =  2359296 	|	layerwise sparsity =  0.05613157484266493
pruning state: 14
remaining weight at start of iteration =  4.294408432408248
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  145 	|	total =  36864 	|	layerwise sparsity =  0.003933376736111111
layer1.0.conv2.weight_mask 	|	active =  145 	|	total =  36864 	|	layerwise sparsity =  0.003933376736111111
layer1.1.conv1.weight_mask 	|	active =  186 	|	total =  36864 	|	layerwise sparsity =  0.005045572916666667
layer1.1.conv2.weight_mask 	|	active =  229 	|	total =  36864 	|	layerwise sparsity =  0.006212022569444444
layer2.0.conv1.weight_mask 	|	active =  436 	|	total =  73728 	|	layerwise sparsity =  0.005913628472222222
layer2.0.conv2.weight_mask 	|	active =  1433 	|	total =  147456 	|	layerwise sparsity =  0.009718153211805556
layer2.0.shortcut.0.weight_mask 	|	active =  27 	|	total =  8192 	|	layerwise sparsity =  0.0032958984375
layer2.1.conv1.weight_mask 	|	active =  1514 	|	total =  147456 	|	layerwise sparsity =  0.010267469618055556
layer2.1.conv2.weight_mask 	|	active =  1663 	|	total =  147456 	|	layerwise sparsity =  0.011277940538194444
layer3.0.conv1.weight_mask 	|	active =  4190 	|	total =  294912 	|	layerwise sparsity =  0.014207628038194444
layer3.0.conv2.weight_mask 	|	active =  11340 	|	total =  589824 	|	layerwise sparsity =  0.01922607421875
layer3.0.shortcut.0.weight_mask 	|	active =  215 	|	total =  32768 	|	layerwise sparsity =  0.006561279296875
layer3.1.conv1.weight_mask 	|	active =  12047 	|	total =  589824 	|	layerwise sparsity =  0.020424736870659724
layer3.1.conv2.weight_mask 	|	active =  13347 	|	total =  589824 	|	layerwise sparsity =  0.0226287841796875
layer4.0.conv1.weight_mask 	|	active =  34319 	|	total =  1179648 	|	layerwise sparsity =  0.029092576768663194
layer4.0.conv2.weight_mask 	|	active =  92619 	|	total =  2359296 	|	layerwise sparsity =  0.039257049560546875
layer4.0.shortcut.0.weight_mask 	|	active =  1945 	|	total =  131072 	|	layerwise sparsity =  0.01483917236328125
layer4.1.conv1.weight_mask 	|	active =  100914 	|	total =  2359296 	|	layerwise sparsity =  0.042772928873697914
layer4.1.conv2.weight_mask 	|	active =  107807 	|	total =  2359296 	|	layerwise sparsity =  0.04569456312391493
pruning state: 15
remaining weight at start of iteration =  3.445765801804279
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  100 	|	total =  36864 	|	layerwise sparsity =  0.002712673611111111
layer1.0.conv2.weight_mask 	|	active =  100 	|	total =  36864 	|	layerwise sparsity =  0.002712673611111111
layer1.1.conv1.weight_mask 	|	active =  131 	|	total =  36864 	|	layerwise sparsity =  0.0035536024305555555
layer1.1.conv2.weight_mask 	|	active =  163 	|	total =  36864 	|	layerwise sparsity =  0.004421657986111111
layer2.0.conv1.weight_mask 	|	active =  310 	|	total =  73728 	|	layerwise sparsity =  0.004204644097222222
layer2.0.conv2.weight_mask 	|	active =  1052 	|	total =  147456 	|	layerwise sparsity =  0.007134331597222222
layer2.0.shortcut.0.weight_mask 	|	active =  18 	|	total =  8192 	|	layerwise sparsity =  0.002197265625
layer2.1.conv1.weight_mask 	|	active =  1116 	|	total =  147456 	|	layerwise sparsity =  0.007568359375
layer2.1.conv2.weight_mask 	|	active =  1233 	|	total =  147456 	|	layerwise sparsity =  0.00836181640625
layer3.0.conv1.weight_mask 	|	active =  3155 	|	total =  294912 	|	layerwise sparsity =  0.010698106553819444
layer3.0.conv2.weight_mask 	|	active =  8714 	|	total =  589824 	|	layerwise sparsity =  0.014773898654513888
layer3.0.shortcut.0.weight_mask 	|	active =  154 	|	total =  32768 	|	layerwise sparsity =  0.00469970703125
layer3.1.conv1.weight_mask 	|	active =  9294 	|	total =  589824 	|	layerwise sparsity =  0.015757242838541668
layer3.1.conv2.weight_mask 	|	active =  10368 	|	total =  589824 	|	layerwise sparsity =  0.017578125
layer4.0.conv1.weight_mask 	|	active =  27109 	|	total =  1179648 	|	layerwise sparsity =  0.022980584038628474
layer4.0.conv2.weight_mask 	|	active =  74638 	|	total =  2359296 	|	layerwise sparsity =  0.03163570827907986
layer4.0.shortcut.0.weight_mask 	|	active =  1469 	|	total =  131072 	|	layerwise sparsity =  0.01120758056640625
layer4.1.conv1.weight_mask 	|	active =  81789 	|	total =  2359296 	|	layerwise sparsity =  0.03466669718424479
layer4.1.conv2.weight_mask 	|	active =  87762 	|	total =  2359296 	|	layerwise sparsity =  0.037198384602864586
pruning state: 16
remaining weight at start of iteration =  2.7660953728715354
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  69 	|	total =  36864 	|	layerwise sparsity =  0.0018717447916666667
layer1.0.conv2.weight_mask 	|	active =  69 	|	total =  36864 	|	layerwise sparsity =  0.0018717447916666667
layer1.1.conv1.weight_mask 	|	active =  92 	|	total =  36864 	|	layerwise sparsity =  0.002495659722222222
layer1.1.conv2.weight_mask 	|	active =  116 	|	total =  36864 	|	layerwise sparsity =  0.003146701388888889
layer2.0.conv1.weight_mask 	|	active =  220 	|	total =  73728 	|	layerwise sparsity =  0.002983940972222222
layer2.0.conv2.weight_mask 	|	active =  772 	|	total =  147456 	|	layerwise sparsity =  0.005235460069444444
layer2.0.shortcut.0.weight_mask 	|	active =  12 	|	total =  8192 	|	layerwise sparsity =  0.00146484375
layer2.1.conv1.weight_mask 	|	active =  822 	|	total =  147456 	|	layerwise sparsity =  0.005574544270833333
layer2.1.conv2.weight_mask 	|	active =  914 	|	total =  147456 	|	layerwise sparsity =  0.006198459201388889
layer3.0.conv1.weight_mask 	|	active =  2376 	|	total =  294912 	|	layerwise sparsity =  0.008056640625
layer3.0.conv2.weight_mask 	|	active =  6696 	|	total =  589824 	|	layerwise sparsity =  0.0113525390625
layer3.0.shortcut.0.weight_mask 	|	active =  110 	|	total =  32768 	|	layerwise sparsity =  0.00335693359375
layer3.1.conv1.weight_mask 	|	active =  7170 	|	total =  589824 	|	layerwise sparsity =  0.012156168619791666
layer3.1.conv2.weight_mask 	|	active =  8054 	|	total =  589824 	|	layerwise sparsity =  0.013654920789930556
layer4.0.conv1.weight_mask 	|	active =  21414 	|	total =  1179648 	|	layerwise sparsity =  0.018152872721354168
layer4.0.conv2.weight_mask 	|	active =  60148 	|	total =  2359296 	|	layerwise sparsity =  0.025494045681423612
layer4.0.shortcut.0.weight_mask 	|	active =  1109 	|	total =  131072 	|	layerwise sparsity =  0.00846099853515625
layer4.1.conv1.weight_mask 	|	active =  66289 	|	total =  2359296 	|	layerwise sparsity =  0.02809694078233507
layer4.1.conv2.weight_mask 	|	active =  71444 	|	total =  2359296 	|	layerwise sparsity =  0.030281914605034724
pruning state: 17
remaining weight at start of iteration =  2.221443196090911
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  48 	|	total =  36864 	|	layerwise sparsity =  0.0013020833333333333
layer1.0.conv2.weight_mask 	|	active =  48 	|	total =  36864 	|	layerwise sparsity =  0.0013020833333333333
layer1.1.conv1.weight_mask 	|	active =  65 	|	total =  36864 	|	layerwise sparsity =  0.0017632378472222222
layer1.1.conv2.weight_mask 	|	active =  83 	|	total =  36864 	|	layerwise sparsity =  0.002251519097222222
layer2.0.conv1.weight_mask 	|	active =  156 	|	total =  73728 	|	layerwise sparsity =  0.0021158854166666665
layer2.0.conv2.weight_mask 	|	active =  567 	|	total =  147456 	|	layerwise sparsity =  0.00384521484375
layer2.0.shortcut.0.weight_mask 	|	active =  8 	|	total =  8192 	|	layerwise sparsity =  0.0009765625
layer2.1.conv1.weight_mask 	|	active =  606 	|	total =  147456 	|	layerwise sparsity =  0.004109700520833333
layer2.1.conv2.weight_mask 	|	active =  678 	|	total =  147456 	|	layerwise sparsity =  0.004597981770833333
layer3.0.conv1.weight_mask 	|	active =  1789 	|	total =  294912 	|	layerwise sparsity =  0.006066216362847222
layer3.0.conv2.weight_mask 	|	active =  5145 	|	total =  589824 	|	layerwise sparsity =  0.008722941080729166
layer3.0.shortcut.0.weight_mask 	|	active =  79 	|	total =  32768 	|	layerwise sparsity =  0.002410888671875
layer3.1.conv1.weight_mask 	|	active =  5532 	|	total =  589824 	|	layerwise sparsity =  0.009379069010416666
layer3.1.conv2.weight_mask 	|	active =  6256 	|	total =  589824 	|	layerwise sparsity =  0.010606553819444444
layer4.0.conv1.weight_mask 	|	active =  16915 	|	total =  1179648 	|	layerwise sparsity =  0.014339023166232638
layer4.0.conv2.weight_mask 	|	active =  48471 	|	total =  2359296 	|	layerwise sparsity =  0.020544687906901043
layer4.0.shortcut.0.weight_mask 	|	active =  838 	|	total =  131072 	|	layerwise sparsity =  0.0063934326171875
layer4.1.conv1.weight_mask 	|	active =  53726 	|	total =  2359296 	|	layerwise sparsity =  0.022772047254774306
layer4.1.conv2.weight_mask 	|	active =  58160 	|	total =  2359296 	|	layerwise sparsity =  0.024651421440972224
pruning state: 18
remaining weight at start of iteration =  1.7848002443178856
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  33 	|	total =  36864 	|	layerwise sparsity =  0.0008951822916666666
layer1.0.conv2.weight_mask 	|	active =  33 	|	total =  36864 	|	layerwise sparsity =  0.0008951822916666666
layer1.1.conv1.weight_mask 	|	active =  46 	|	total =  36864 	|	layerwise sparsity =  0.001247829861111111
layer1.1.conv2.weight_mask 	|	active =  59 	|	total =  36864 	|	layerwise sparsity =  0.0016004774305555555
layer2.0.conv1.weight_mask 	|	active =  111 	|	total =  73728 	|	layerwise sparsity =  0.0015055338541666667
layer2.0.conv2.weight_mask 	|	active =  416 	|	total =  147456 	|	layerwise sparsity =  0.0028211805555555555
layer2.0.shortcut.0.weight_mask 	|	active =  5 	|	total =  8192 	|	layerwise sparsity =  0.0006103515625
layer2.1.conv1.weight_mask 	|	active =  447 	|	total =  147456 	|	layerwise sparsity =  0.0030314127604166665
layer2.1.conv2.weight_mask 	|	active =  503 	|	total =  147456 	|	layerwise sparsity =  0.003411187065972222
layer3.0.conv1.weight_mask 	|	active =  1347 	|	total =  294912 	|	layerwise sparsity =  0.004567464192708333
layer3.0.conv2.weight_mask 	|	active =  3953 	|	total =  589824 	|	layerwise sparsity =  0.006701999240451389
layer3.0.shortcut.0.weight_mask 	|	active =  56 	|	total =  32768 	|	layerwise sparsity =  0.001708984375
layer3.1.conv1.weight_mask 	|	active =  4268 	|	total =  589824 	|	layerwise sparsity =  0.007236056857638889
layer3.1.conv2.weight_mask 	|	active =  4860 	|	total =  589824 	|	layerwise sparsity =  0.00823974609375
layer4.0.conv1.weight_mask 	|	active =  13362 	|	total =  1179648 	|	layerwise sparsity =  0.011327107747395834
layer4.0.conv2.weight_mask 	|	active =  39061 	|	total =  2359296 	|	layerwise sparsity =  0.016556209988064237
layer4.0.shortcut.0.weight_mask 	|	active =  633 	|	total =  131072 	|	layerwise sparsity =  0.00482940673828125
layer4.1.conv1.weight_mask 	|	active =  43544 	|	total =  2359296 	|	layerwise sparsity =  0.018456353081597224
layer4.1.conv2.weight_mask 	|	active =  47346 	|	total =  2359296 	|	layerwise sparsity =  0.020067850748697918
pruning state: 19
remaining weight at start of iteration =  1.4345342045044007
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  23 	|	total =  36864 	|	layerwise sparsity =  0.0006239149305555555
layer1.0.conv2.weight_mask 	|	active =  23 	|	total =  36864 	|	layerwise sparsity =  0.0006239149305555555
layer1.1.conv1.weight_mask 	|	active =  32 	|	total =  36864 	|	layerwise sparsity =  0.0008680555555555555
layer1.1.conv2.weight_mask 	|	active =  42 	|	total =  36864 	|	layerwise sparsity =  0.0011393229166666667
layer2.0.conv1.weight_mask 	|	active =  79 	|	total =  73728 	|	layerwise sparsity =  0.001071506076388889
layer2.0.conv2.weight_mask 	|	active =  305 	|	total =  147456 	|	layerwise sparsity =  0.002068413628472222
layer2.0.shortcut.0.weight_mask 	|	active =  3 	|	total =  8192 	|	layerwise sparsity =  0.0003662109375
layer2.1.conv1.weight_mask 	|	active =  329 	|	total =  147456 	|	layerwise sparsity =  0.002231174045138889
layer2.1.conv2.weight_mask 	|	active =  373 	|	total =  147456 	|	layerwise sparsity =  0.002529568142361111
layer3.0.conv1.weight_mask 	|	active =  1014 	|	total =  294912 	|	layerwise sparsity =  0.0034383138020833335
layer3.0.conv2.weight_mask 	|	active =  3038 	|	total =  589824 	|	layerwise sparsity =  0.005150689019097222
layer3.0.shortcut.0.weight_mask 	|	active =  40 	|	total =  32768 	|	layerwise sparsity =  0.001220703125
layer3.1.conv1.weight_mask 	|	active =  3293 	|	total =  589824 	|	layerwise sparsity =  0.005583021375868056
layer3.1.conv2.weight_mask 	|	active =  3775 	|	total =  589824 	|	layerwise sparsity =  0.006400214301215278
layer4.0.conv1.weight_mask 	|	active =  10555 	|	total =  1179648 	|	layerwise sparsity =  0.008947584364149306
layer4.0.conv2.weight_mask 	|	active =  31478 	|	total =  2359296 	|	layerwise sparsity =  0.013342115614149306
layer4.0.shortcut.0.weight_mask 	|	active =  478 	|	total =  131072 	|	layerwise sparsity =  0.0036468505859375
layer4.1.conv1.weight_mask 	|	active =  35292 	|	total =  2359296 	|	layerwise sparsity =  0.014958699544270834
layer4.1.conv2.weight_mask 	|	active =  38543 	|	total =  2359296 	|	layerwise sparsity =  0.01633665296766493
remaining weight at end of iteration =  1.1534395915417828
