pruning state: 0
remaining weight at start of iteration =  99.99998207761968
pre_conv.0.weight_mask 	|	active =  1706 	|	total =  1728 	|	layerwise sparsity =  0.9872685185185185
pre_conv.0.weight_mask 	|	active =  1348 	|	total =  1728 	|	layerwise sparsity =  0.7800925925925926
layer1.0.conv1.weight_mask 	|	active =  17713 	|	total =  36864 	|	layerwise sparsity =  0.4804958767361111
layer1.0.conv2.weight_mask 	|	active =  17300 	|	total =  36864 	|	layerwise sparsity =  0.4692925347222222
layer1.1.conv1.weight_mask 	|	active =  16728 	|	total =  36864 	|	layerwise sparsity =  0.4537760416666667
layer1.1.conv2.weight_mask 	|	active =  16750 	|	total =  36864 	|	layerwise sparsity =  0.4543728298611111
layer2.0.conv1.weight_mask 	|	active =  25060 	|	total =  73728 	|	layerwise sparsity =  0.3398980034722222
layer2.0.conv2.weight_mask 	|	active =  32069 	|	total =  147456 	|	layerwise sparsity =  0.21748182508680555
layer2.0.shortcut.0.weight_mask 	|	active =  4792 	|	total =  8192 	|	layerwise sparsity =  0.5849609375
layer2.1.conv1.weight_mask 	|	active =  34990 	|	total =  147456 	|	layerwise sparsity =  0.23729112413194445
layer2.1.conv2.weight_mask 	|	active =  30595 	|	total =  147456 	|	layerwise sparsity =  0.2074856228298611
layer3.0.conv1.weight_mask 	|	active =  39962 	|	total =  294912 	|	layerwise sparsity =  0.1355048285590278
layer3.0.conv2.weight_mask 	|	active =  36012 	|	total =  589824 	|	layerwise sparsity =  0.061055501302083336
layer3.0.shortcut.0.weight_mask 	|	active =  14864 	|	total =  32768 	|	layerwise sparsity =  0.45361328125
layer3.1.conv1.weight_mask 	|	active =  35931 	|	total =  589824 	|	layerwise sparsity =  0.060918172200520836
layer3.1.conv2.weight_mask 	|	active =  34027 	|	total =  589824 	|	layerwise sparsity =  0.05769009060329861
layer4.0.conv1.weight_mask 	|	active =  47097 	|	total =  1179648 	|	layerwise sparsity =  0.03992462158203125
layer4.0.conv2.weight_mask 	|	active =  61289 	|	total =  2359296 	|	layerwise sparsity =  0.025977664523654513
layer4.0.shortcut.0.weight_mask 	|	active =  42165 	|	total =  131072 	|	layerwise sparsity =  0.32169342041015625
layer4.1.conv1.weight_mask 	|	active =  55308 	|	total =  2359296 	|	layerwise sparsity =  0.023442586263020832
layer4.1.conv2.weight_mask 	|	active =  49486 	|	total =  2359296 	|	layerwise sparsity =  0.020974900987413194
pruning state: 13
remaining weight at start of iteration =  5.49756470696191
pre_conv.0.weight_mask 	|	active =  1315 	|	total =  1728 	|	layerwise sparsity =  0.7609953703703703
layer1.0.conv1.weight_mask 	|	active =  16583 	|	total =  36864 	|	layerwise sparsity =  0.4498426649305556
layer1.0.conv2.weight_mask 	|	active =  16184 	|	total =  36864 	|	layerwise sparsity =  0.4390190972222222
layer1.1.conv1.weight_mask 	|	active =  15593 	|	total =  36864 	|	layerwise sparsity =  0.4229871961805556
layer1.1.conv2.weight_mask 	|	active =  15551 	|	total =  36864 	|	layerwise sparsity =  0.4218478732638889
layer2.0.conv1.weight_mask 	|	active =  22199 	|	total =  73728 	|	layerwise sparsity =  0.3010932074652778
layer2.0.conv2.weight_mask 	|	active =  26755 	|	total =  147456 	|	layerwise sparsity =  0.18144395616319445
layer2.0.shortcut.0.weight_mask 	|	active =  4588 	|	total =  8192 	|	layerwise sparsity =  0.56005859375
layer2.1.conv1.weight_mask 	|	active =  29876 	|	total =  147456 	|	layerwise sparsity =  0.2026095920138889
layer2.1.conv2.weight_mask 	|	active =  25409 	|	total =  147456 	|	layerwise sparsity =  0.17231580946180555
layer3.0.conv1.weight_mask 	|	active =  30906 	|	total =  294912 	|	layerwise sparsity =  0.10479736328125
layer3.0.conv2.weight_mask 	|	active =  27440 	|	total =  589824 	|	layerwise sparsity =  0.04652235243055555
layer3.0.shortcut.0.weight_mask 	|	active =  13545 	|	total =  32768 	|	layerwise sparsity =  0.413360595703125
layer3.1.conv1.weight_mask 	|	active =  27339 	|	total =  589824 	|	layerwise sparsity =  0.046351114908854164
layer3.1.conv2.weight_mask 	|	active =  25275 	|	total =  589824 	|	layerwise sparsity =  0.042851765950520836
layer4.0.conv1.weight_mask 	|	active =  34363 	|	total =  1179648 	|	layerwise sparsity =  0.029129876030815974
layer4.0.conv2.weight_mask 	|	active =  45262 	|	total =  2359296 	|	layerwise sparsity =  0.019184536404079862
layer4.0.shortcut.0.weight_mask 	|	active =  37145 	|	total =  131072 	|	layerwise sparsity =  0.28339385986328125
layer4.1.conv1.weight_mask 	|	active =  40491 	|	total =  2359296 	|	layerwise sparsity =  0.017162322998046875
layer4.1.conv2.weight_mask 	|	active =  34970 	|	total =  2359296 	|	layerwise sparsity =  0.014822218153211806
pruning state: 14
remaining weight at start of iteration =  4.3980535578075575
pre_conv.0.weight_mask 	|	active =  1292 	|	total =  1728 	|	layerwise sparsity =  0.7476851851851852
layer1.0.conv1.weight_mask 	|	active =  15395 	|	total =  36864 	|	layerwise sparsity =  0.4176161024305556
layer1.0.conv2.weight_mask 	|	active =  14983 	|	total =  36864 	|	layerwise sparsity =  0.4064398871527778
layer1.1.conv1.weight_mask 	|	active =  14249 	|	total =  36864 	|	layerwise sparsity =  0.3865288628472222
layer1.1.conv2.weight_mask 	|	active =  14271 	|	total =  36864 	|	layerwise sparsity =  0.3871256510416667
layer2.0.conv1.weight_mask 	|	active =  19214 	|	total =  73728 	|	layerwise sparsity =  0.2606065538194444
layer2.0.conv2.weight_mask 	|	active =  21771 	|	total =  147456 	|	layerwise sparsity =  0.14764404296875
layer2.0.shortcut.0.weight_mask 	|	active =  4356 	|	total =  8192 	|	layerwise sparsity =  0.53173828125
layer2.1.conv1.weight_mask 	|	active =  25219 	|	total =  147456 	|	layerwise sparsity =  0.1710272894965278
layer2.1.conv2.weight_mask 	|	active =  20535 	|	total =  147456 	|	layerwise sparsity =  0.13926188151041666
layer3.0.conv1.weight_mask 	|	active =  23478 	|	total =  294912 	|	layerwise sparsity =  0.07961018880208333
layer3.0.conv2.weight_mask 	|	active =  20939 	|	total =  589824 	|	layerwise sparsity =  0.035500420464409724
layer3.0.shortcut.0.weight_mask 	|	active =  12202 	|	total =  32768 	|	layerwise sparsity =  0.37237548828125
layer3.1.conv1.weight_mask 	|	active =  20752 	|	total =  589824 	|	layerwise sparsity =  0.03518337673611111
layer3.1.conv2.weight_mask 	|	active =  18976 	|	total =  589824 	|	layerwise sparsity =  0.032172309027777776
layer4.0.conv1.weight_mask 	|	active =  25235 	|	total =  1179648 	|	layerwise sparsity =  0.021391974555121526
layer4.0.conv2.weight_mask 	|	active =  33275 	|	total =  2359296 	|	layerwise sparsity =  0.014103783501519097
layer4.0.shortcut.0.weight_mask 	|	active =  32080 	|	total =  131072 	|	layerwise sparsity =  0.2447509765625
layer4.1.conv1.weight_mask 	|	active =  29685 	|	total =  2359296 	|	layerwise sparsity =  0.012582143147786459
layer4.1.conv2.weight_mask 	|	active =  24724 	|	total =  2359296 	|	layerwise sparsity =  0.010479397243923612
pruning state: 15
remaining weight at start of iteration =  3.5184410540080147
pre_conv.0.weight_mask 	|	active =  1274 	|	total =  1728 	|	layerwise sparsity =  0.7372685185185185
layer1.0.conv1.weight_mask 	|	active =  14233 	|	total =  36864 	|	layerwise sparsity =  0.3860948350694444
layer1.0.conv2.weight_mask 	|	active =  13834 	|	total =  36864 	|	layerwise sparsity =  0.3752712673611111
layer1.1.conv1.weight_mask 	|	active =  13003 	|	total =  36864 	|	layerwise sparsity =  0.3527289496527778
layer1.1.conv2.weight_mask 	|	active =  12986 	|	total =  36864 	|	layerwise sparsity =  0.3522677951388889
layer2.0.conv1.weight_mask 	|	active =  16362 	|	total =  73728 	|	layerwise sparsity =  0.221923828125
layer2.0.conv2.weight_mask 	|	active =  17754 	|	total =  147456 	|	layerwise sparsity =  0.12040201822916667
layer2.0.shortcut.0.weight_mask 	|	active =  4138 	|	total =  8192 	|	layerwise sparsity =  0.505126953125
layer2.1.conv1.weight_mask 	|	active =  21152 	|	total =  147456 	|	layerwise sparsity =  0.14344618055555555
layer2.1.conv2.weight_mask 	|	active =  16504 	|	total =  147456 	|	layerwise sparsity =  0.11192491319444445
layer3.0.conv1.weight_mask 	|	active =  17677 	|	total =  294912 	|	layerwise sparsity =  0.05993991427951389
layer3.0.conv2.weight_mask 	|	active =  15990 	|	total =  589824 	|	layerwise sparsity =  0.027109781901041668
layer3.0.shortcut.0.weight_mask 	|	active =  10740 	|	total =  32768 	|	layerwise sparsity =  0.3277587890625
layer3.1.conv1.weight_mask 	|	active =  15884 	|	total =  589824 	|	layerwise sparsity =  0.026930067274305556
layer3.1.conv2.weight_mask 	|	active =  14237 	|	total =  589824 	|	layerwise sparsity =  0.024137708875868056
layer4.0.conv1.weight_mask 	|	active =  18576 	|	total =  1179648 	|	layerwise sparsity =  0.0157470703125
layer4.0.conv2.weight_mask 	|	active =  24306 	|	total =  2359296 	|	layerwise sparsity =  0.010302225748697916
layer4.0.shortcut.0.weight_mask 	|	active =  27020 	|	total =  131072 	|	layerwise sparsity =  0.206146240234375
layer4.1.conv1.weight_mask 	|	active =  21251 	|	total =  2359296 	|	layerwise sparsity =  0.009007347954644097
layer4.1.conv2.weight_mask 	|	active =  17184 	|	total =  2359296 	|	layerwise sparsity =  0.007283528645833333
pruning state: 16
remaining weight at start of iteration =  2.8147546354444497
pre_conv.0.weight_mask 	|	active =  1255 	|	total =  1728 	|	layerwise sparsity =  0.7262731481481481
layer1.0.conv1.weight_mask 	|	active =  13066 	|	total =  36864 	|	layerwise sparsity =  0.3544379340277778
layer1.0.conv2.weight_mask 	|	active =  12705 	|	total =  36864 	|	layerwise sparsity =  0.3446451822916667
layer1.1.conv1.weight_mask 	|	active =  11771 	|	total =  36864 	|	layerwise sparsity =  0.3193088107638889
layer1.1.conv2.weight_mask 	|	active =  11689 	|	total =  36864 	|	layerwise sparsity =  0.3170844184027778
layer2.0.conv1.weight_mask 	|	active =  13728 	|	total =  73728 	|	layerwise sparsity =  0.18619791666666666
layer2.0.conv2.weight_mask 	|	active =  14332 	|	total =  147456 	|	layerwise sparsity =  0.0971950954861111
layer2.0.shortcut.0.weight_mask 	|	active =  3882 	|	total =  8192 	|	layerwise sparsity =  0.473876953125
layer2.1.conv1.weight_mask 	|	active =  17808 	|	total =  147456 	|	layerwise sparsity =  0.12076822916666667
layer2.1.conv2.weight_mask 	|	active =  13130 	|	total =  147456 	|	layerwise sparsity =  0.08904351128472222
layer3.0.conv1.weight_mask 	|	active =  13447 	|	total =  294912 	|	layerwise sparsity =  0.04559665256076389
layer3.0.conv2.weight_mask 	|	active =  12304 	|	total =  589824 	|	layerwise sparsity =  0.020860460069444444
layer3.0.shortcut.0.weight_mask 	|	active =  9260 	|	total =  32768 	|	layerwise sparsity =  0.2825927734375
layer3.1.conv1.weight_mask 	|	active =  11980 	|	total =  589824 	|	layerwise sparsity =  0.020311143663194444
layer3.1.conv2.weight_mask 	|	active =  10695 	|	total =  589824 	|	layerwise sparsity =  0.018132527669270832
layer4.0.conv1.weight_mask 	|	active =  13878 	|	total =  1179648 	|	layerwise sparsity =  0.0117645263671875
layer4.0.conv2.weight_mask 	|	active =  17641 	|	total =  2359296 	|	layerwise sparsity =  0.007477230495876736
layer4.0.shortcut.0.weight_mask 	|	active =  22187 	|	total =  131072 	|	layerwise sparsity =  0.16927337646484375
layer4.1.conv1.weight_mask 	|	active =  14745 	|	total =  2359296 	|	layerwise sparsity =  0.006249745686848958
layer4.1.conv2.weight_mask 	|	active =  11781 	|	total =  2359296 	|	layerwise sparsity =  0.004993438720703125
pruning state: 17
remaining weight at start of iteration =  2.2518037083555598
pre_conv.0.weight_mask 	|	active =  1237 	|	total =  1728 	|	layerwise sparsity =  0.7158564814814815
layer1.0.conv1.weight_mask 	|	active =  12088 	|	total =  36864 	|	layerwise sparsity =  0.3279079861111111
layer1.0.conv2.weight_mask 	|	active =  11635 	|	total =  36864 	|	layerwise sparsity =  0.3156195746527778
layer1.1.conv1.weight_mask 	|	active =  10708 	|	total =  36864 	|	layerwise sparsity =  0.2904730902777778
layer1.1.conv2.weight_mask 	|	active =  10483 	|	total =  36864 	|	layerwise sparsity =  0.2843695746527778
layer2.0.conv1.weight_mask 	|	active =  11528 	|	total =  73728 	|	layerwise sparsity =  0.15635850694444445
layer2.0.conv2.weight_mask 	|	active =  11613 	|	total =  147456 	|	layerwise sparsity =  0.07875569661458333
layer2.0.shortcut.0.weight_mask 	|	active =  3612 	|	total =  8192 	|	layerwise sparsity =  0.44091796875
layer2.1.conv1.weight_mask 	|	active =  15048 	|	total =  147456 	|	layerwise sparsity =  0.10205078125
layer2.1.conv2.weight_mask 	|	active =  10554 	|	total =  147456 	|	layerwise sparsity =  0.07157389322916667
layer3.0.conv1.weight_mask 	|	active =  10354 	|	total =  294912 	|	layerwise sparsity =  0.03510877821180555
layer3.0.conv2.weight_mask 	|	active =  9577 	|	total =  589824 	|	layerwise sparsity =  0.016237046983506944
layer3.0.shortcut.0.weight_mask 	|	active =  7716 	|	total =  32768 	|	layerwise sparsity =  0.2354736328125
layer3.1.conv1.weight_mask 	|	active =  9163 	|	total =  589824 	|	layerwise sparsity =  0.015535142686631944
layer3.1.conv2.weight_mask 	|	active =  8099 	|	total =  589824 	|	layerwise sparsity =  0.013731214735243056
layer4.0.conv1.weight_mask 	|	active =  10254 	|	total =  1179648 	|	layerwise sparsity =  0.008692423502604166
layer4.0.conv2.weight_mask 	|	active =  12279 	|	total =  2359296 	|	layerwise sparsity =  0.005204518636067708
layer4.0.shortcut.0.weight_mask 	|	active =  17973 	|	total =  131072 	|	layerwise sparsity =  0.13712310791015625
layer4.1.conv1.weight_mask 	|	active =  9619 	|	total =  2359296 	|	layerwise sparsity =  0.004077063666449653
layer4.1.conv2.weight_mask 	|	active =  7487 	|	total =  2359296 	|	layerwise sparsity =  0.003173404269748264
pruning state: 18
remaining weight at start of iteration =  1.8014411744464165
pre_conv.0.weight_mask 	|	active =  1216 	|	total =  1728 	|	layerwise sparsity =  0.7037037037037037
layer1.0.conv1.weight_mask 	|	active =  11121 	|	total =  36864 	|	layerwise sparsity =  0.3016764322916667
layer1.0.conv2.weight_mask 	|	active =  10532 	|	total =  36864 	|	layerwise sparsity =  0.2856987847222222
layer1.1.conv1.weight_mask 	|	active =  9564 	|	total =  36864 	|	layerwise sparsity =  0.2594401041666667
layer1.1.conv2.weight_mask 	|	active =  9150 	|	total =  36864 	|	layerwise sparsity =  0.24820963541666666
layer2.0.conv1.weight_mask 	|	active =  9573 	|	total =  73728 	|	layerwise sparsity =  0.12984212239583334
layer2.0.conv2.weight_mask 	|	active =  9225 	|	total =  147456 	|	layerwise sparsity =  0.06256103515625
layer2.0.shortcut.0.weight_mask 	|	active =  3327 	|	total =  8192 	|	layerwise sparsity =  0.4061279296875
layer2.1.conv1.weight_mask 	|	active =  12754 	|	total =  147456 	|	layerwise sparsity =  0.08649359809027778
layer2.1.conv2.weight_mask 	|	active =  8370 	|	total =  147456 	|	layerwise sparsity =  0.0567626953125
layer3.0.conv1.weight_mask 	|	active =  8046 	|	total =  294912 	|	layerwise sparsity =  0.02728271484375
layer3.0.conv2.weight_mask 	|	active =  7475 	|	total =  589824 	|	layerwise sparsity =  0.012673272026909722
layer3.0.shortcut.0.weight_mask 	|	active =  6387 	|	total =  32768 	|	layerwise sparsity =  0.194915771484375
layer3.1.conv1.weight_mask 	|	active =  7001 	|	total =  589824 	|	layerwise sparsity =  0.011869642469618056
layer3.1.conv2.weight_mask 	|	active =  6056 	|	total =  589824 	|	layerwise sparsity =  0.010267469618055556
layer4.0.conv1.weight_mask 	|	active =  7576 	|	total =  1179648 	|	layerwise sparsity =  0.006422254774305556
layer4.0.conv2.weight_mask 	|	active =  8403 	|	total =  2359296 	|	layerwise sparsity =  0.0035616556803385415
layer4.0.shortcut.0.weight_mask 	|	active =  14305 	|	total =  131072 	|	layerwise sparsity =  0.10913848876953125
layer4.1.conv1.weight_mask 	|	active =  6009 	|	total =  2359296 	|	layerwise sparsity =  0.0025469462076822915
layer4.1.conv2.weight_mask 	|	active =  4732 	|	total =  2359296 	|	layerwise sparsity =  0.002005683051215278
pruning state: 19
remaining weight at start of iteration =  1.4411565240331936
pre_conv.0.weight_mask 	|	active =  1191 	|	total =  1728 	|	layerwise sparsity =  0.6892361111111112
layer1.0.conv1.weight_mask 	|	active =  10076 	|	total =  36864 	|	layerwise sparsity =  0.2733289930555556
layer1.0.conv2.weight_mask 	|	active =  9372 	|	total =  36864 	|	layerwise sparsity =  0.2542317708333333
layer1.1.conv1.weight_mask 	|	active =  8436 	|	total =  36864 	|	layerwise sparsity =  0.22884114583333334
layer1.1.conv2.weight_mask 	|	active =  7926 	|	total =  36864 	|	layerwise sparsity =  0.21500651041666666
layer2.0.conv1.weight_mask 	|	active =  7823 	|	total =  73728 	|	layerwise sparsity =  0.1061062282986111
layer2.0.conv2.weight_mask 	|	active =  7300 	|	total =  147456 	|	layerwise sparsity =  0.049506293402777776
layer2.0.shortcut.0.weight_mask 	|	active =  3006 	|	total =  8192 	|	layerwise sparsity =  0.366943359375
layer2.1.conv1.weight_mask 	|	active =  10652 	|	total =  147456 	|	layerwise sparsity =  0.0722384982638889
layer2.1.conv2.weight_mask 	|	active =  6521 	|	total =  147456 	|	layerwise sparsity =  0.04422336154513889
layer3.0.conv1.weight_mask 	|	active =  6244 	|	total =  294912 	|	layerwise sparsity =  0.021172417534722224
layer3.0.conv2.weight_mask 	|	active =  5818 	|	total =  589824 	|	layerwise sparsity =  0.009863959418402778
layer3.0.shortcut.0.weight_mask 	|	active =  5092 	|	total =  32768 	|	layerwise sparsity =  0.1553955078125
layer3.1.conv1.weight_mask 	|	active =  5400 	|	total =  589824 	|	layerwise sparsity =  0.0091552734375
layer3.1.conv2.weight_mask 	|	active =  4583 	|	total =  589824 	|	layerwise sparsity =  0.007770114474826389
layer4.0.conv1.weight_mask 	|	active =  5459 	|	total =  1179648 	|	layerwise sparsity =  0.004627651638454861
layer4.0.conv2.weight_mask 	|	active =  5834 	|	total =  2359296 	|	layerwise sparsity =  0.002472771538628472
layer4.0.shortcut.0.weight_mask 	|	active =  11206 	|	total =  131072 	|	layerwise sparsity =  0.0854949951171875
layer4.1.conv1.weight_mask 	|	active =  3730 	|	total =  2359296 	|	layerwise sparsity =  0.0015809800889756945
layer4.1.conv2.weight_mask 	|	active =  2989 	|	total =  2359296 	|	layerwise sparsity =  0.001266903347439236
remaining weight at end of iteration =  1.1529288037026242
