pruning state: 0
remaining weight at start of iteration =  99.99998207761968
pre_conv.0.weight_mask 	|	active =  1594 	|	total =  1728 	|	layerwise sparsity =  0.9224537037037037
pre_conv.0.weight_mask 	|	active =  607 	|	total =  1728 	|	layerwise sparsity =  0.35127314814814814
layer1.0.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.0.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer2.0.conv1.weight_mask 	|	active =  4054 	|	total =  73728 	|	layerwise sparsity =  0.054985894097222224
layer2.0.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.0.shortcut.0.weight_mask 	|	active =  2878 	|	total =  8192 	|	layerwise sparsity =  0.351318359375
layer2.1.conv1.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.1.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer3.0.conv1.weight_mask 	|	active =  16213 	|	total =  294912 	|	layerwise sparsity =  0.05497572157118055
layer3.0.conv2.weight_mask 	|	active =  19206 	|	total =  589824 	|	layerwise sparsity =  0.032562255859375
layer3.0.shortcut.0.weight_mask 	|	active =  1801 	|	total =  32768 	|	layerwise sparsity =  0.054962158203125
layer3.1.conv1.weight_mask 	|	active =  20239 	|	total =  589824 	|	layerwise sparsity =  0.03431362575954861
layer3.1.conv2.weight_mask 	|	active =  22119 	|	total =  589824 	|	layerwise sparsity =  0.037501017252604164
layer4.0.conv1.weight_mask 	|	active =  55000 	|	total =  1179648 	|	layerwise sparsity =  0.046624077690972224
layer4.0.conv2.weight_mask 	|	active =  142619 	|	total =  2359296 	|	layerwise sparsity =  0.06044981214735243
layer4.0.shortcut.0.weight_mask 	|	active =  7206 	|	total =  131072 	|	layerwise sparsity =  0.0549774169921875
layer4.1.conv1.weight_mask 	|	active =  153626 	|	total =  2359296 	|	layerwise sparsity =  0.0651151869032118
layer4.1.conv2.weight_mask 	|	active =  162679 	|	total =  2359296 	|	layerwise sparsity =  0.06895234849717882
pruning state: 13
remaining weight at start of iteration =  5.74115673910176
pre_conv.0.weight_mask 	|	active =  560 	|	total =  1728 	|	layerwise sparsity =  0.32407407407407407
layer1.0.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.0.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer2.0.conv1.weight_mask 	|	active =  3243 	|	total =  73728 	|	layerwise sparsity =  0.043986002604166664
layer2.0.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.0.shortcut.0.weight_mask 	|	active =  2655 	|	total =  8192 	|	layerwise sparsity =  0.3240966796875
layer2.1.conv1.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.1.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv1.weight_mask 	|	active =  12970 	|	total =  294912 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv2.weight_mask 	|	active =  14758 	|	total =  589824 	|	layerwise sparsity =  0.025021023220486112
layer3.0.shortcut.0.weight_mask 	|	active =  1441 	|	total =  32768 	|	layerwise sparsity =  0.043975830078125
layer3.1.conv1.weight_mask 	|	active =  15615 	|	total =  589824 	|	layerwise sparsity =  0.0264739990234375
layer3.1.conv2.weight_mask 	|	active =  17182 	|	total =  589824 	|	layerwise sparsity =  0.029130723741319444
layer4.0.conv1.weight_mask 	|	active =  43446 	|	total =  1179648 	|	layerwise sparsity =  0.036829630533854164
layer4.0.conv2.weight_mask 	|	active =  114931 	|	total =  2359296 	|	layerwise sparsity =  0.04871410793728299
layer4.0.shortcut.0.weight_mask 	|	active =  5765 	|	total =  131072 	|	layerwise sparsity =  0.04398345947265625
layer4.1.conv1.weight_mask 	|	active =  124511 	|	total =  2359296 	|	layerwise sparsity =  0.05277464124891493
layer4.1.conv2.weight_mask 	|	active =  132431 	|	total =  2359296 	|	layerwise sparsity =  0.05613157484266493
pruning state: 14
remaining weight at start of iteration =  4.619018584791501
pre_conv.0.weight_mask 	|	active =  517 	|	total =  1728 	|	layerwise sparsity =  0.2991898148148148
layer1.0.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.0.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv1.weight_mask 	|	active =  2594 	|	total =  73728 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.0.shortcut.0.weight_mask 	|	active =  2450 	|	total =  8192 	|	layerwise sparsity =  0.299072265625
layer2.1.conv1.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.1.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv1.weight_mask 	|	active =  10376 	|	total =  294912 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv2.weight_mask 	|	active =  11340 	|	total =  589824 	|	layerwise sparsity =  0.01922607421875
layer3.0.shortcut.0.weight_mask 	|	active =  1153 	|	total =  32768 	|	layerwise sparsity =  0.035186767578125
layer3.1.conv1.weight_mask 	|	active =  12047 	|	total =  589824 	|	layerwise sparsity =  0.020424736870659724
layer3.1.conv2.weight_mask 	|	active =  13347 	|	total =  589824 	|	layerwise sparsity =  0.0226287841796875
layer4.0.conv1.weight_mask 	|	active =  34319 	|	total =  1179648 	|	layerwise sparsity =  0.029092576768663194
layer4.0.conv2.weight_mask 	|	active =  92619 	|	total =  2359296 	|	layerwise sparsity =  0.039257049560546875
layer4.0.shortcut.0.weight_mask 	|	active =  4612 	|	total =  131072 	|	layerwise sparsity =  0.035186767578125
layer4.1.conv1.weight_mask 	|	active =  100914 	|	total =  2359296 	|	layerwise sparsity =  0.042772928873697914
layer4.1.conv2.weight_mask 	|	active =  107807 	|	total =  2359296 	|	layerwise sparsity =  0.04569456312391493
pruning state: 15
remaining weight at start of iteration =  3.7175228546193817
pre_conv.0.weight_mask 	|	active =  477 	|	total =  1728 	|	layerwise sparsity =  0.2760416666666667
layer1.0.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.0.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer2.0.conv1.weight_mask 	|	active =  2075 	|	total =  73728 	|	layerwise sparsity =  0.028143988715277776
layer2.0.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.0.shortcut.0.weight_mask 	|	active =  2261 	|	total =  8192 	|	layerwise sparsity =  0.2760009765625
layer2.1.conv1.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.1.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer3.0.conv1.weight_mask 	|	active =  8301 	|	total =  294912 	|	layerwise sparsity =  0.028147379557291668
layer3.0.conv2.weight_mask 	|	active =  8714 	|	total =  589824 	|	layerwise sparsity =  0.014773898654513888
layer3.0.shortcut.0.weight_mask 	|	active =  922 	|	total =  32768 	|	layerwise sparsity =  0.02813720703125
layer3.1.conv1.weight_mask 	|	active =  9294 	|	total =  589824 	|	layerwise sparsity =  0.015757242838541668
layer3.1.conv2.weight_mask 	|	active =  10368 	|	total =  589824 	|	layerwise sparsity =  0.017578125
layer4.0.conv1.weight_mask 	|	active =  27109 	|	total =  1179648 	|	layerwise sparsity =  0.022980584038628474
layer4.0.conv2.weight_mask 	|	active =  74638 	|	total =  2359296 	|	layerwise sparsity =  0.03163570827907986
layer4.0.shortcut.0.weight_mask 	|	active =  3690 	|	total =  131072 	|	layerwise sparsity =  0.0281524658203125
layer4.1.conv1.weight_mask 	|	active =  81789 	|	total =  2359296 	|	layerwise sparsity =  0.03466669718424479
layer4.1.conv2.weight_mask 	|	active =  87762 	|	total =  2359296 	|	layerwise sparsity =  0.037198384602864586
pruning state: 16
remaining weight at start of iteration =  2.993055436073022
pre_conv.0.weight_mask 	|	active =  440 	|	total =  1728 	|	layerwise sparsity =  0.25462962962962965
layer1.0.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.0.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv1.weight_mask 	|	active =  1660 	|	total =  73728 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.0.shortcut.0.weight_mask 	|	active =  2086 	|	total =  8192 	|	layerwise sparsity =  0.254638671875
layer2.1.conv1.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.1.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer3.0.conv1.weight_mask 	|	active =  6641 	|	total =  294912 	|	layerwise sparsity =  0.022518581814236112
layer3.0.conv2.weight_mask 	|	active =  6696 	|	total =  589824 	|	layerwise sparsity =  0.0113525390625
layer3.0.shortcut.0.weight_mask 	|	active =  738 	|	total =  32768 	|	layerwise sparsity =  0.02252197265625
layer3.1.conv1.weight_mask 	|	active =  7170 	|	total =  589824 	|	layerwise sparsity =  0.012156168619791666
layer3.1.conv2.weight_mask 	|	active =  8054 	|	total =  589824 	|	layerwise sparsity =  0.013654920789930556
layer4.0.conv1.weight_mask 	|	active =  21414 	|	total =  1179648 	|	layerwise sparsity =  0.018152872721354168
layer4.0.conv2.weight_mask 	|	active =  60148 	|	total =  2359296 	|	layerwise sparsity =  0.025494045681423612
layer4.0.shortcut.0.weight_mask 	|	active =  2952 	|	total =  131072 	|	layerwise sparsity =  0.02252197265625
layer4.1.conv1.weight_mask 	|	active =  66289 	|	total =  2359296 	|	layerwise sparsity =  0.02809694078233507
layer4.1.conv2.weight_mask 	|	active =  71444 	|	total =  2359296 	|	layerwise sparsity =  0.030281914605034724
pruning state: 17
remaining weight at start of iteration =  2.4106676875254474
pre_conv.0.weight_mask 	|	active =  406 	|	total =  1728 	|	layerwise sparsity =  0.2349537037037037
layer1.0.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.0.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv1.weight_mask 	|	active =  1328 	|	total =  73728 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.0.shortcut.0.weight_mask 	|	active =  1925 	|	total =  8192 	|	layerwise sparsity =  0.2349853515625
layer2.1.conv1.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.1.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer3.0.conv1.weight_mask 	|	active =  5313 	|	total =  294912 	|	layerwise sparsity =  0.018015543619791668
layer3.0.conv2.weight_mask 	|	active =  5145 	|	total =  589824 	|	layerwise sparsity =  0.008722941080729166
layer3.0.shortcut.0.weight_mask 	|	active =  590 	|	total =  32768 	|	layerwise sparsity =  0.01800537109375
layer3.1.conv1.weight_mask 	|	active =  5532 	|	total =  589824 	|	layerwise sparsity =  0.009379069010416666
layer3.1.conv2.weight_mask 	|	active =  6256 	|	total =  589824 	|	layerwise sparsity =  0.010606553819444444
layer4.0.conv1.weight_mask 	|	active =  16915 	|	total =  1179648 	|	layerwise sparsity =  0.014339023166232638
layer4.0.conv2.weight_mask 	|	active =  48471 	|	total =  2359296 	|	layerwise sparsity =  0.020544687906901043
layer4.0.shortcut.0.weight_mask 	|	active =  2362 	|	total =  131072 	|	layerwise sparsity =  0.0180206298828125
layer4.1.conv1.weight_mask 	|	active =  53726 	|	total =  2359296 	|	layerwise sparsity =  0.022772047254774306
layer4.1.conv2.weight_mask 	|	active =  58160 	|	total =  2359296 	|	layerwise sparsity =  0.024651421440972224
pruning state: 18
remaining weight at start of iteration =  1.9423648509144686
pre_conv.0.weight_mask 	|	active =  375 	|	total =  1728 	|	layerwise sparsity =  0.2170138888888889
layer1.0.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.0.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer2.0.conv1.weight_mask 	|	active =  1062 	|	total =  73728 	|	layerwise sparsity =  0.014404296875
layer2.0.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.0.shortcut.0.weight_mask 	|	active =  1776 	|	total =  8192 	|	layerwise sparsity =  0.216796875
layer2.1.conv1.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.1.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv1.weight_mask 	|	active =  4250 	|	total =  294912 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv2.weight_mask 	|	active =  3953 	|	total =  589824 	|	layerwise sparsity =  0.006701999240451389
layer3.0.shortcut.0.weight_mask 	|	active =  472 	|	total =  32768 	|	layerwise sparsity =  0.014404296875
layer3.1.conv1.weight_mask 	|	active =  4268 	|	total =  589824 	|	layerwise sparsity =  0.007236056857638889
layer3.1.conv2.weight_mask 	|	active =  4860 	|	total =  589824 	|	layerwise sparsity =  0.00823974609375
layer4.0.conv1.weight_mask 	|	active =  13362 	|	total =  1179648 	|	layerwise sparsity =  0.011327107747395834
layer4.0.conv2.weight_mask 	|	active =  39061 	|	total =  2359296 	|	layerwise sparsity =  0.016556209988064237
layer4.0.shortcut.0.weight_mask 	|	active =  1890 	|	total =  131072 	|	layerwise sparsity =  0.0144195556640625
layer4.1.conv1.weight_mask 	|	active =  43544 	|	total =  2359296 	|	layerwise sparsity =  0.018456353081597224
layer4.1.conv2.weight_mask 	|	active =  47346 	|	total =  2359296 	|	layerwise sparsity =  0.020067850748697918
pruning state: 19
remaining weight at start of iteration =  1.5656812225070649
pre_conv.0.weight_mask 	|	active =  346 	|	total =  1728 	|	layerwise sparsity =  0.20023148148148148
layer1.0.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.0.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv1.weight_mask 	|	active =  850 	|	total =  73728 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.0.shortcut.0.weight_mask 	|	active =  1639 	|	total =  8192 	|	layerwise sparsity =  0.2000732421875
layer2.1.conv1.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.1.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv1.weight_mask 	|	active =  3400 	|	total =  294912 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv2.weight_mask 	|	active =  3038 	|	total =  589824 	|	layerwise sparsity =  0.005150689019097222
layer3.0.shortcut.0.weight_mask 	|	active =  378 	|	total =  32768 	|	layerwise sparsity =  0.01153564453125
layer3.1.conv1.weight_mask 	|	active =  3293 	|	total =  589824 	|	layerwise sparsity =  0.005583021375868056
layer3.1.conv2.weight_mask 	|	active =  3775 	|	total =  589824 	|	layerwise sparsity =  0.006400214301215278
layer4.0.conv1.weight_mask 	|	active =  10555 	|	total =  1179648 	|	layerwise sparsity =  0.008947584364149306
layer4.0.conv2.weight_mask 	|	active =  31478 	|	total =  2359296 	|	layerwise sparsity =  0.013342115614149306
layer4.0.shortcut.0.weight_mask 	|	active =  1512 	|	total =  131072 	|	layerwise sparsity =  0.01153564453125
layer4.1.conv1.weight_mask 	|	active =  35292 	|	total =  2359296 	|	layerwise sparsity =  0.014958699544270834
layer4.1.conv2.weight_mask 	|	active =  38543 	|	total =  2359296 	|	layerwise sparsity =  0.01633665296766493
remaining weight at end of iteration =  1.2626227324604389
