pruning state: 0
remaining weight at start of iteration =  99.99998207761968
pre_conv.0.weight_mask 	|	active =  1701 	|	total =  1728 	|	layerwise sparsity =  0.984375
pre_conv.0.weight_mask 	|	active =  1292 	|	total =  1728 	|	layerwise sparsity =  0.7476851851851852
layer1.0.conv1.weight_mask 	|	active =  15385 	|	total =  36864 	|	layerwise sparsity =  0.4173448350694444
layer1.0.conv2.weight_mask 	|	active =  16249 	|	total =  36864 	|	layerwise sparsity =  0.4407823350694444
layer1.1.conv1.weight_mask 	|	active =  16648 	|	total =  36864 	|	layerwise sparsity =  0.4516059027777778
layer1.1.conv2.weight_mask 	|	active =  18249 	|	total =  36864 	|	layerwise sparsity =  0.4950358072916667
layer2.0.conv1.weight_mask 	|	active =  31409 	|	total =  73728 	|	layerwise sparsity =  0.4260118272569444
layer2.0.conv2.weight_mask 	|	active =  39343 	|	total =  147456 	|	layerwise sparsity =  0.2668117947048611
layer2.0.shortcut.0.weight_mask 	|	active =  4655 	|	total =  8192 	|	layerwise sparsity =  0.5682373046875
layer2.1.conv1.weight_mask 	|	active =  35285 	|	total =  147456 	|	layerwise sparsity =  0.2392917209201389
layer2.1.conv2.weight_mask 	|	active =  29437 	|	total =  147456 	|	layerwise sparsity =  0.19963243272569445
layer3.0.conv1.weight_mask 	|	active =  37272 	|	total =  294912 	|	layerwise sparsity =  0.12638346354166666
layer3.0.conv2.weight_mask 	|	active =  36702 	|	total =  589824 	|	layerwise sparsity =  0.062225341796875
layer3.0.shortcut.0.weight_mask 	|	active =  14351 	|	total =  32768 	|	layerwise sparsity =  0.437957763671875
layer3.1.conv1.weight_mask 	|	active =  37053 	|	total =  589824 	|	layerwise sparsity =  0.0628204345703125
layer3.1.conv2.weight_mask 	|	active =  35236 	|	total =  589824 	|	layerwise sparsity =  0.05973985460069445
layer4.0.conv1.weight_mask 	|	active =  48351 	|	total =  1179648 	|	layerwise sparsity =  0.040987650553385414
layer4.0.conv2.weight_mask 	|	active =  59324 	|	total =  2359296 	|	layerwise sparsity =  0.025144788953993056
layer4.0.shortcut.0.weight_mask 	|	active =  42449 	|	total =  131072 	|	layerwise sparsity =  0.32386016845703125
layer4.1.conv1.weight_mask 	|	active =  50182 	|	total =  2359296 	|	layerwise sparsity =  0.021269904242621526
layer4.1.conv2.weight_mask 	|	active =  44614 	|	total =  2359296 	|	layerwise sparsity =  0.018909878200954862
pruning state: 13
remaining weight at start of iteration =  5.49756470696191
pre_conv.0.weight_mask 	|	active =  1250 	|	total =  1728 	|	layerwise sparsity =  0.7233796296296297
layer1.0.conv1.weight_mask 	|	active =  14236 	|	total =  36864 	|	layerwise sparsity =  0.3861762152777778
layer1.0.conv2.weight_mask 	|	active =  15236 	|	total =  36864 	|	layerwise sparsity =  0.4133029513888889
layer1.1.conv1.weight_mask 	|	active =  15523 	|	total =  36864 	|	layerwise sparsity =  0.4210883246527778
layer1.1.conv2.weight_mask 	|	active =  17106 	|	total =  36864 	|	layerwise sparsity =  0.4640299479166667
layer2.0.conv1.weight_mask 	|	active =  28885 	|	total =  73728 	|	layerwise sparsity =  0.3917778862847222
layer2.0.conv2.weight_mask 	|	active =  34115 	|	total =  147456 	|	layerwise sparsity =  0.2313571506076389
layer2.0.shortcut.0.weight_mask 	|	active =  4451 	|	total =  8192 	|	layerwise sparsity =  0.5433349609375
layer2.1.conv1.weight_mask 	|	active =  29710 	|	total =  147456 	|	layerwise sparsity =  0.2014838324652778
layer2.1.conv2.weight_mask 	|	active =  23921 	|	total =  147456 	|	layerwise sparsity =  0.1622246636284722
layer3.0.conv1.weight_mask 	|	active =  28804 	|	total =  294912 	|	layerwise sparsity =  0.09766981336805555
layer3.0.conv2.weight_mask 	|	active =  27963 	|	total =  589824 	|	layerwise sparsity =  0.0474090576171875
layer3.0.shortcut.0.weight_mask 	|	active =  13027 	|	total =  32768 	|	layerwise sparsity =  0.397552490234375
layer3.1.conv1.weight_mask 	|	active =  28303 	|	total =  589824 	|	layerwise sparsity =  0.04798550075954861
layer3.1.conv2.weight_mask 	|	active =  26622 	|	total =  589824 	|	layerwise sparsity =  0.045135498046875
layer4.0.conv1.weight_mask 	|	active =  34979 	|	total =  1179648 	|	layerwise sparsity =  0.029652065700954862
layer4.0.conv2.weight_mask 	|	active =  43095 	|	total =  2359296 	|	layerwise sparsity =  0.018266042073567707
layer4.0.shortcut.0.weight_mask 	|	active =  36740 	|	total =  131072 	|	layerwise sparsity =  0.280303955078125
layer4.1.conv1.weight_mask 	|	active =  36212 	|	total =  2359296 	|	layerwise sparsity =  0.015348646375868056
layer4.1.conv2.weight_mask 	|	active =  30611 	|	total =  2359296 	|	layerwise sparsity =  0.012974633110894097
pruning state: 14
remaining weight at start of iteration =  4.3980535578075575
pre_conv.0.weight_mask 	|	active =  1227 	|	total =  1728 	|	layerwise sparsity =  0.7100694444444444
layer1.0.conv1.weight_mask 	|	active =  13031 	|	total =  36864 	|	layerwise sparsity =  0.3534884982638889
layer1.0.conv2.weight_mask 	|	active =  14130 	|	total =  36864 	|	layerwise sparsity =  0.38330078125
layer1.1.conv1.weight_mask 	|	active =  14216 	|	total =  36864 	|	layerwise sparsity =  0.3856336805555556
layer1.1.conv2.weight_mask 	|	active =  15939 	|	total =  36864 	|	layerwise sparsity =  0.432373046875
layer2.0.conv1.weight_mask 	|	active =  26208 	|	total =  73728 	|	layerwise sparsity =  0.35546875
layer2.0.conv2.weight_mask 	|	active =  29255 	|	total =  147456 	|	layerwise sparsity =  0.1983981662326389
layer2.0.shortcut.0.weight_mask 	|	active =  4220 	|	total =  8192 	|	layerwise sparsity =  0.51513671875
layer2.1.conv1.weight_mask 	|	active =  24668 	|	total =  147456 	|	layerwise sparsity =  0.1672905815972222
layer2.1.conv2.weight_mask 	|	active =  18893 	|	total =  147456 	|	layerwise sparsity =  0.12812635633680555
layer3.0.conv1.weight_mask 	|	active =  21955 	|	total =  294912 	|	layerwise sparsity =  0.07444593641493055
layer3.0.conv2.weight_mask 	|	active =  21355 	|	total =  589824 	|	layerwise sparsity =  0.03620571560329861
layer3.0.shortcut.0.weight_mask 	|	active =  11575 	|	total =  32768 	|	layerwise sparsity =  0.353240966796875
layer3.1.conv1.weight_mask 	|	active =  21588 	|	total =  589824 	|	layerwise sparsity =  0.036600748697916664
layer3.1.conv2.weight_mask 	|	active =  20046 	|	total =  589824 	|	layerwise sparsity =  0.033986409505208336
layer4.0.conv1.weight_mask 	|	active =  25359 	|	total =  1179648 	|	layerwise sparsity =  0.021497090657552082
layer4.0.conv2.weight_mask 	|	active =  31187 	|	total =  2359296 	|	layerwise sparsity =  0.013218773735894097
layer4.0.shortcut.0.weight_mask 	|	active =  30975 	|	total =  131072 	|	layerwise sparsity =  0.23632049560546875
layer4.1.conv1.weight_mask 	|	active =  25725 	|	total =  2359296 	|	layerwise sparsity =  0.010903676350911459
layer4.1.conv2.weight_mask 	|	active =  21079 	|	total =  2359296 	|	layerwise sparsity =  0.008934444851345487
pruning state: 15
remaining weight at start of iteration =  3.5184410540080147
pre_conv.0.weight_mask 	|	active =  1201 	|	total =  1728 	|	layerwise sparsity =  0.6950231481481481
layer1.0.conv1.weight_mask 	|	active =  11812 	|	total =  36864 	|	layerwise sparsity =  0.3204210069444444
layer1.0.conv2.weight_mask 	|	active =  13027 	|	total =  36864 	|	layerwise sparsity =  0.3533799913194444
layer1.1.conv1.weight_mask 	|	active =  13046 	|	total =  36864 	|	layerwise sparsity =  0.3538953993055556
layer1.1.conv2.weight_mask 	|	active =  14603 	|	total =  36864 	|	layerwise sparsity =  0.3961317274305556
layer2.0.conv1.weight_mask 	|	active =  23444 	|	total =  73728 	|	layerwise sparsity =  0.3179796006944444
layer2.0.conv2.weight_mask 	|	active =  24816 	|	total =  147456 	|	layerwise sparsity =  0.16829427083333334
layer2.0.shortcut.0.weight_mask 	|	active =  4004 	|	total =  8192 	|	layerwise sparsity =  0.48876953125
layer2.1.conv1.weight_mask 	|	active =  20336 	|	total =  147456 	|	layerwise sparsity =  0.1379123263888889
layer2.1.conv2.weight_mask 	|	active =  14695 	|	total =  147456 	|	layerwise sparsity =  0.09965684678819445
layer3.0.conv1.weight_mask 	|	active =  16540 	|	total =  294912 	|	layerwise sparsity =  0.056084526909722224
layer3.0.conv2.weight_mask 	|	active =  16360 	|	total =  589824 	|	layerwise sparsity =  0.027737087673611112
layer3.0.shortcut.0.weight_mask 	|	active =  10090 	|	total =  32768 	|	layerwise sparsity =  0.30792236328125
layer3.1.conv1.weight_mask 	|	active =  16509 	|	total =  589824 	|	layerwise sparsity =  0.027989705403645832
layer3.1.conv2.weight_mask 	|	active =  15236 	|	total =  589824 	|	layerwise sparsity =  0.025831434461805556
layer4.0.conv1.weight_mask 	|	active =  18624 	|	total =  1179648 	|	layerwise sparsity =  0.015787760416666668
layer4.0.conv2.weight_mask 	|	active =  22553 	|	total =  2359296 	|	layerwise sparsity =  0.009559207492404513
layer4.0.shortcut.0.weight_mask 	|	active =  25434 	|	total =  131072 	|	layerwise sparsity =  0.1940460205078125
layer4.1.conv1.weight_mask 	|	active =  17781 	|	total =  2359296 	|	layerwise sparsity =  0.007536570231119792
layer4.1.conv2.weight_mask 	|	active =  13994 	|	total =  2359296 	|	layerwise sparsity =  0.005931430392795139
pruning state: 16
remaining weight at start of iteration =  2.8147546354444497
pre_conv.0.weight_mask 	|	active =  1155 	|	total =  1728 	|	layerwise sparsity =  0.6684027777777778
layer1.0.conv1.weight_mask 	|	active =  10579 	|	total =  36864 	|	layerwise sparsity =  0.2869737413194444
layer1.0.conv2.weight_mask 	|	active =  11870 	|	total =  36864 	|	layerwise sparsity =  0.3219943576388889
layer1.1.conv1.weight_mask 	|	active =  11864 	|	total =  36864 	|	layerwise sparsity =  0.3218315972222222
layer1.1.conv2.weight_mask 	|	active =  13391 	|	total =  36864 	|	layerwise sparsity =  0.3632541232638889
layer2.0.conv1.weight_mask 	|	active =  20865 	|	total =  73728 	|	layerwise sparsity =  0.2829996744791667
layer2.0.conv2.weight_mask 	|	active =  20831 	|	total =  147456 	|	layerwise sparsity =  0.1412692599826389
layer2.0.shortcut.0.weight_mask 	|	active =  3735 	|	total =  8192 	|	layerwise sparsity =  0.4559326171875
layer2.1.conv1.weight_mask 	|	active =  16634 	|	total =  147456 	|	layerwise sparsity =  0.11280653211805555
layer2.1.conv2.weight_mask 	|	active =  11288 	|	total =  147456 	|	layerwise sparsity =  0.07655164930555555
layer3.0.conv1.weight_mask 	|	active =  12461 	|	total =  294912 	|	layerwise sparsity =  0.04225328233506945
layer3.0.conv2.weight_mask 	|	active =  12494 	|	total =  589824 	|	layerwise sparsity =  0.021182590060763888
layer3.0.shortcut.0.weight_mask 	|	active =  8582 	|	total =  32768 	|	layerwise sparsity =  0.26190185546875
layer3.1.conv1.weight_mask 	|	active =  12605 	|	total =  589824 	|	layerwise sparsity =  0.021370781792534724
layer3.1.conv2.weight_mask 	|	active =  11490 	|	total =  589824 	|	layerwise sparsity =  0.019480387369791668
layer4.0.conv1.weight_mask 	|	active =  13543 	|	total =  1179648 	|	layerwise sparsity =  0.011480543348524306
layer4.0.conv2.weight_mask 	|	active =  15989 	|	total =  2359296 	|	layerwise sparsity =  0.006777021620008681
layer4.0.shortcut.0.weight_mask 	|	active =  20347 	|	total =  131072 	|	layerwise sparsity =  0.15523529052734375
layer4.1.conv1.weight_mask 	|	active =  12155 	|	total =  2359296 	|	layerwise sparsity =  0.005151960584852431
layer4.1.conv2.weight_mask 	|	active =  9406 	|	total =  2359296 	|	layerwise sparsity =  0.003986782497829861
pruning state: 17
remaining weight at start of iteration =  2.2518037083555598
pre_conv.0.weight_mask 	|	active =  1115 	|	total =  1728 	|	layerwise sparsity =  0.6452546296296297
layer1.0.conv1.weight_mask 	|	active =  9399 	|	total =  36864 	|	layerwise sparsity =  0.2549641927083333
layer1.0.conv2.weight_mask 	|	active =  10765 	|	total =  36864 	|	layerwise sparsity =  0.2920193142361111
layer1.1.conv1.weight_mask 	|	active =  10720 	|	total =  36864 	|	layerwise sparsity =  0.2907986111111111
layer1.1.conv2.weight_mask 	|	active =  12113 	|	total =  36864 	|	layerwise sparsity =  0.3285861545138889
layer2.0.conv1.weight_mask 	|	active =  18290 	|	total =  73728 	|	layerwise sparsity =  0.2480740017361111
layer2.0.conv2.weight_mask 	|	active =  17339 	|	total =  147456 	|	layerwise sparsity =  0.1175876193576389
layer2.0.shortcut.0.weight_mask 	|	active =  3459 	|	total =  8192 	|	layerwise sparsity =  0.4222412109375
layer2.1.conv1.weight_mask 	|	active =  13418 	|	total =  147456 	|	layerwise sparsity =  0.09099663628472222
layer2.1.conv2.weight_mask 	|	active =  8657 	|	total =  147456 	|	layerwise sparsity =  0.058709038628472224
layer3.0.conv1.weight_mask 	|	active =  9430 	|	total =  294912 	|	layerwise sparsity =  0.031975640190972224
layer3.0.conv2.weight_mask 	|	active =  9672 	|	total =  589824 	|	layerwise sparsity =  0.016398111979166668
layer3.0.shortcut.0.weight_mask 	|	active =  7108 	|	total =  32768 	|	layerwise sparsity =  0.2169189453125
layer3.1.conv1.weight_mask 	|	active =  9584 	|	total =  589824 	|	layerwise sparsity =  0.016248914930555556
layer3.1.conv2.weight_mask 	|	active =  8605 	|	total =  589824 	|	layerwise sparsity =  0.014589097764756944
layer4.0.conv1.weight_mask 	|	active =  9915 	|	total =  1179648 	|	layerwise sparsity =  0.008405049641927084
layer4.0.conv2.weight_mask 	|	active =  11312 	|	total =  2359296 	|	layerwise sparsity =  0.004794650607638889
layer4.0.shortcut.0.weight_mask 	|	active =  15668 	|	total =  131072 	|	layerwise sparsity =  0.119537353515625
layer4.1.conv1.weight_mask 	|	active =  8201 	|	total =  2359296 	|	layerwise sparsity =  0.003476036919487847
layer4.1.conv2.weight_mask 	|	active =  6257 	|	total =  2359296 	|	layerwise sparsity =  0.002652062310112847
pruning state: 18
remaining weight at start of iteration =  1.8014411744464165
pre_conv.0.weight_mask 	|	active =  1082 	|	total =  1728 	|	layerwise sparsity =  0.6261574074074074
layer1.0.conv1.weight_mask 	|	active =  8220 	|	total =  36864 	|	layerwise sparsity =  0.22298177083333334
layer1.0.conv2.weight_mask 	|	active =  9646 	|	total =  36864 	|	layerwise sparsity =  0.2616644965277778
layer1.1.conv1.weight_mask 	|	active =  9526 	|	total =  36864 	|	layerwise sparsity =  0.2584092881944444
layer1.1.conv2.weight_mask 	|	active =  10792 	|	total =  36864 	|	layerwise sparsity =  0.2927517361111111
layer2.0.conv1.weight_mask 	|	active =  15927 	|	total =  73728 	|	layerwise sparsity =  0.21602376302083334
layer2.0.conv2.weight_mask 	|	active =  14358 	|	total =  147456 	|	layerwise sparsity =  0.09737141927083333
layer2.0.shortcut.0.weight_mask 	|	active =  3169 	|	total =  8192 	|	layerwise sparsity =  0.3868408203125
layer2.1.conv1.weight_mask 	|	active =  10776 	|	total =  147456 	|	layerwise sparsity =  0.07307942708333333
layer2.1.conv2.weight_mask 	|	active =  6630 	|	total =  147456 	|	layerwise sparsity =  0.044962565104166664
layer3.0.conv1.weight_mask 	|	active =  7237 	|	total =  294912 	|	layerwise sparsity =  0.024539523654513888
layer3.0.conv2.weight_mask 	|	active =  7479 	|	total =  589824 	|	layerwise sparsity =  0.0126800537109375
layer3.0.shortcut.0.weight_mask 	|	active =  5760 	|	total =  32768 	|	layerwise sparsity =  0.17578125
layer3.1.conv1.weight_mask 	|	active =  7340 	|	total =  589824 	|	layerwise sparsity =  0.012444390190972222
layer3.1.conv2.weight_mask 	|	active =  6493 	|	total =  589824 	|	layerwise sparsity =  0.011008368598090278
layer4.0.conv1.weight_mask 	|	active =  7257 	|	total =  1179648 	|	layerwise sparsity =  0.006151835123697917
layer4.0.conv2.weight_mask 	|	active =  8031 	|	total =  2359296 	|	layerwise sparsity =  0.0034039815266927085
layer4.0.shortcut.0.weight_mask 	|	active =  11675 	|	total =  131072 	|	layerwise sparsity =  0.08907318115234375
layer4.1.conv1.weight_mask 	|	active =  5336 	|	total =  2359296 	|	layerwise sparsity =  0.002261691623263889
layer4.1.conv2.weight_mask 	|	active =  4088 	|	total =  2359296 	|	layerwise sparsity =  0.0017327202690972222
pruning state: 19
remaining weight at start of iteration =  1.4411565240331936
pre_conv.0.weight_mask 	|	active =  1043 	|	total =  1728 	|	layerwise sparsity =  0.6035879629629629
layer1.0.conv1.weight_mask 	|	active =  7161 	|	total =  36864 	|	layerwise sparsity =  0.19425455729166666
layer1.0.conv2.weight_mask 	|	active =  8665 	|	total =  36864 	|	layerwise sparsity =  0.2350531684027778
layer1.1.conv1.weight_mask 	|	active =  8544 	|	total =  36864 	|	layerwise sparsity =  0.23177083333333334
layer1.1.conv2.weight_mask 	|	active =  9643 	|	total =  36864 	|	layerwise sparsity =  0.2615831163194444
layer2.0.conv1.weight_mask 	|	active =  13805 	|	total =  73728 	|	layerwise sparsity =  0.18724229600694445
layer2.0.conv2.weight_mask 	|	active =  11794 	|	total =  147456 	|	layerwise sparsity =  0.0799831814236111
layer2.0.shortcut.0.weight_mask 	|	active =  2894 	|	total =  8192 	|	layerwise sparsity =  0.353271484375
layer2.1.conv1.weight_mask 	|	active =  8675 	|	total =  147456 	|	layerwise sparsity =  0.058831108940972224
layer2.1.conv2.weight_mask 	|	active =  5143 	|	total =  147456 	|	layerwise sparsity =  0.03487820095486111
layer3.0.conv1.weight_mask 	|	active =  5505 	|	total =  294912 	|	layerwise sparsity =  0.018666585286458332
layer3.0.conv2.weight_mask 	|	active =  5785 	|	total =  589824 	|	layerwise sparsity =  0.009808010525173612
layer3.0.shortcut.0.weight_mask 	|	active =  4543 	|	total =  32768 	|	layerwise sparsity =  0.138641357421875
layer3.1.conv1.weight_mask 	|	active =  5591 	|	total =  589824 	|	layerwise sparsity =  0.009479098849826388
layer3.1.conv2.weight_mask 	|	active =  4874 	|	total =  589824 	|	layerwise sparsity =  0.008263481987847222
layer4.0.conv1.weight_mask 	|	active =  5199 	|	total =  1179648 	|	layerwise sparsity =  0.004407246907552083
layer4.0.conv2.weight_mask 	|	active =  5480 	|	total =  2359296 	|	layerwise sparsity =  0.002322726779513889
layer4.0.shortcut.0.weight_mask 	|	active =  8343 	|	total =  131072 	|	layerwise sparsity =  0.06365203857421875
layer4.1.conv1.weight_mask 	|	active =  3392 	|	total =  2359296 	|	layerwise sparsity =  0.001437717013888889
layer4.1.conv2.weight_mask 	|	active =  2579 	|	total =  2359296 	|	layerwise sparsity =  0.0010931226942274305
remaining weight at end of iteration =  1.1529288037026242
