pruning state: 0
remaining weight at start of iteration =  100.0
pre_conv.0.weight_mask 	|	active =  1594 	|	total =  1728 	|	layerwise sparsity =  0.9224537037037037
pre_conv.0.weight_mask 	|	active =  607 	|	total =  1728 	|	layerwise sparsity =  0.35127314814814814
layer1.0.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.0.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer2.0.conv1.weight_mask 	|	active =  4054 	|	total =  73728 	|	layerwise sparsity =  0.054985894097222224
layer2.0.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.0.shortcut.0.weight_mask 	|	active =  2878 	|	total =  8192 	|	layerwise sparsity =  0.351318359375
layer2.1.conv1.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.1.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer3.0.conv1.weight_mask 	|	active =  16213 	|	total =  294912 	|	layerwise sparsity =  0.05497572157118055
layer3.0.conv2.weight_mask 	|	active =  20486 	|	total =  589824 	|	layerwise sparsity =  0.03473239474826389
layer3.0.shortcut.0.weight_mask 	|	active =  1801 	|	total =  32768 	|	layerwise sparsity =  0.054962158203125
layer3.1.conv1.weight_mask 	|	active =  20873 	|	total =  589824 	|	layerwise sparsity =  0.03538852267795139
layer3.1.conv2.weight_mask 	|	active =  21985 	|	total =  589824 	|	layerwise sparsity =  0.03727383083767361
layer4.0.conv1.weight_mask 	|	active =  55937 	|	total =  1179648 	|	layerwise sparsity =  0.0474183824327257
layer4.0.conv2.weight_mask 	|	active =  143674 	|	total =  2359296 	|	layerwise sparsity =  0.060896979437934026
layer4.0.shortcut.0.weight_mask 	|	active =  7206 	|	total =  131072 	|	layerwise sparsity =  0.0549774169921875
layer4.1.conv1.weight_mask 	|	active =  153786 	|	total =  2359296 	|	layerwise sparsity =  0.06518300374348958
layer4.1.conv2.weight_mask 	|	active =  159302 	|	total =  2359296 	|	layerwise sparsity =  0.06752098931206597
pruning state: 13
remaining weight at start of iteration =  5.746130199640975
pre_conv.0.weight_mask 	|	active =  560 	|	total =  1728 	|	layerwise sparsity =  0.32407407407407407
layer1.0.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.0.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer2.0.conv1.weight_mask 	|	active =  3243 	|	total =  73728 	|	layerwise sparsity =  0.043986002604166664
layer2.0.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.0.shortcut.0.weight_mask 	|	active =  2655 	|	total =  8192 	|	layerwise sparsity =  0.3240966796875
layer2.1.conv1.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.1.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv1.weight_mask 	|	active =  12970 	|	total =  294912 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv2.weight_mask 	|	active =  15820 	|	total =  589824 	|	layerwise sparsity =  0.026821560329861112
layer3.0.shortcut.0.weight_mask 	|	active =  1441 	|	total =  32768 	|	layerwise sparsity =  0.043975830078125
layer3.1.conv1.weight_mask 	|	active =  16142 	|	total =  589824 	|	layerwise sparsity =  0.027367485894097224
layer3.1.conv2.weight_mask 	|	active =  17070 	|	total =  589824 	|	layerwise sparsity =  0.028940836588541668
layer4.0.conv1.weight_mask 	|	active =  44243 	|	total =  1179648 	|	layerwise sparsity =  0.037505255805121526
layer4.0.conv2.weight_mask 	|	active =  115847 	|	total =  2359296 	|	layerwise sparsity =  0.04910235934787326
layer4.0.shortcut.0.weight_mask 	|	active =  5765 	|	total =  131072 	|	layerwise sparsity =  0.04398345947265625
layer4.1.conv1.weight_mask 	|	active =  124651 	|	total =  2359296 	|	layerwise sparsity =  0.05283398098415799
layer4.1.conv2.weight_mask 	|	active =  129473 	|	total =  2359296 	|	layerwise sparsity =  0.05487781100802951
pruning state: 14
remaining weight at start of iteration =  4.622352147531295
pre_conv.0.weight_mask 	|	active =  517 	|	total =  1728 	|	layerwise sparsity =  0.2991898148148148
layer1.0.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.0.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv1.weight_mask 	|	active =  2594 	|	total =  73728 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.0.shortcut.0.weight_mask 	|	active =  2450 	|	total =  8192 	|	layerwise sparsity =  0.299072265625
layer2.1.conv1.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.1.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv1.weight_mask 	|	active =  10376 	|	total =  294912 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv2.weight_mask 	|	active =  12217 	|	total =  589824 	|	layerwise sparsity =  0.020712958441840276
layer3.0.shortcut.0.weight_mask 	|	active =  1153 	|	total =  32768 	|	layerwise sparsity =  0.035186767578125
layer3.1.conv1.weight_mask 	|	active =  12483 	|	total =  589824 	|	layerwise sparsity =  0.0211639404296875
layer3.1.conv2.weight_mask 	|	active =  13254 	|	total =  589824 	|	layerwise sparsity =  0.022471110026041668
layer4.0.conv1.weight_mask 	|	active =  34994 	|	total =  1179648 	|	layerwise sparsity =  0.029664781358506944
layer4.0.conv2.weight_mask 	|	active =  93410 	|	total =  2359296 	|	layerwise sparsity =  0.03959231906467014
layer4.0.shortcut.0.weight_mask 	|	active =  4612 	|	total =  131072 	|	layerwise sparsity =  0.035186767578125
layer4.1.conv1.weight_mask 	|	active =  101036 	|	total =  2359296 	|	layerwise sparsity =  0.042824639214409724
layer4.1.conv2.weight_mask 	|	active =  105229 	|	total =  2359296 	|	layerwise sparsity =  0.04460186428493924
pruning state: 15
remaining weight at start of iteration =  3.7195839283563625
pre_conv.0.weight_mask 	|	active =  477 	|	total =  1728 	|	layerwise sparsity =  0.2760416666666667
layer1.0.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.0.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer2.0.conv1.weight_mask 	|	active =  2075 	|	total =  73728 	|	layerwise sparsity =  0.028143988715277776
layer2.0.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.0.shortcut.0.weight_mask 	|	active =  2261 	|	total =  8192 	|	layerwise sparsity =  0.2760009765625
layer2.1.conv1.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.1.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer3.0.conv1.weight_mask 	|	active =  8301 	|	total =  294912 	|	layerwise sparsity =  0.028147379557291668
layer3.0.conv2.weight_mask 	|	active =  9434 	|	total =  589824 	|	layerwise sparsity =  0.015994601779513888
layer3.0.shortcut.0.weight_mask 	|	active =  922 	|	total =  32768 	|	layerwise sparsity =  0.02813720703125
layer3.1.conv1.weight_mask 	|	active =  9654 	|	total =  589824 	|	layerwise sparsity =  0.016367594401041668
layer3.1.conv2.weight_mask 	|	active =  10291 	|	total =  589824 	|	layerwise sparsity =  0.017447577582465276
layer4.0.conv1.weight_mask 	|	active =  27679 	|	total =  1179648 	|	layerwise sparsity =  0.023463779025607638
layer4.0.conv2.weight_mask 	|	active =  75318 	|	total =  2359296 	|	layerwise sparsity =  0.031923929850260414
layer4.0.shortcut.0.weight_mask 	|	active =  3690 	|	total =  131072 	|	layerwise sparsity =  0.0281524658203125
layer4.1.conv1.weight_mask 	|	active =  81895 	|	total =  2359296 	|	layerwise sparsity =  0.03471162584092882
layer4.1.conv2.weight_mask 	|	active =  85525 	|	total =  2359296 	|	layerwise sparsity =  0.0362502204047309
pruning state: 16
remaining weight at start of iteration =  2.9941487012726364
pre_conv.0.weight_mask 	|	active =  440 	|	total =  1728 	|	layerwise sparsity =  0.25462962962962965
layer1.0.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.0.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv1.weight_mask 	|	active =  1660 	|	total =  73728 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.0.shortcut.0.weight_mask 	|	active =  2086 	|	total =  8192 	|	layerwise sparsity =  0.254638671875
layer2.1.conv1.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.1.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer3.0.conv1.weight_mask 	|	active =  6641 	|	total =  294912 	|	layerwise sparsity =  0.022518581814236112
layer3.0.conv2.weight_mask 	|	active =  7285 	|	total =  589824 	|	layerwise sparsity =  0.012351142035590278
layer3.0.shortcut.0.weight_mask 	|	active =  738 	|	total =  32768 	|	layerwise sparsity =  0.02252197265625
layer3.1.conv1.weight_mask 	|	active =  7466 	|	total =  589824 	|	layerwise sparsity =  0.012658013237847222
layer3.1.conv2.weight_mask 	|	active =  7990 	|	total =  589824 	|	layerwise sparsity =  0.013546413845486112
layer4.0.conv1.weight_mask 	|	active =  21893 	|	total =  1179648 	|	layerwise sparsity =  0.018558926052517362
layer4.0.conv2.weight_mask 	|	active =  60730 	|	total =  2359296 	|	layerwise sparsity =  0.025740729437934026
layer4.0.shortcut.0.weight_mask 	|	active =  2952 	|	total =  131072 	|	layerwise sparsity =  0.02252197265625
layer4.1.conv1.weight_mask 	|	active =  66380 	|	total =  2359296 	|	layerwise sparsity =  0.028135511610243056
layer4.1.conv2.weight_mask 	|	active =  69510 	|	total =  2359296 	|	layerwise sparsity =  0.029462178548177082
pruning state: 17
remaining weight at start of iteration =  2.4110171739417208
pre_conv.0.weight_mask 	|	active =  406 	|	total =  1728 	|	layerwise sparsity =  0.2349537037037037
layer1.0.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.0.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv1.weight_mask 	|	active =  1328 	|	total =  73728 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.0.shortcut.0.weight_mask 	|	active =  1925 	|	total =  8192 	|	layerwise sparsity =  0.2349853515625
layer2.1.conv1.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.1.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer3.0.conv1.weight_mask 	|	active =  5313 	|	total =  294912 	|	layerwise sparsity =  0.018015543619791668
layer3.0.conv2.weight_mask 	|	active =  5626 	|	total =  589824 	|	layerwise sparsity =  0.009538438585069444
layer3.0.shortcut.0.weight_mask 	|	active =  590 	|	total =  32768 	|	layerwise sparsity =  0.01800537109375
layer3.1.conv1.weight_mask 	|	active =  5774 	|	total =  589824 	|	layerwise sparsity =  0.009789360894097222
layer3.1.conv2.weight_mask 	|	active =  6204 	|	total =  589824 	|	layerwise sparsity =  0.010518391927083334
layer4.0.conv1.weight_mask 	|	active =  17316 	|	total =  1179648 	|	layerwise sparsity =  0.014678955078125
layer4.0.conv2.weight_mask 	|	active =  48968 	|	total =  2359296 	|	layerwise sparsity =  0.020755343967013888
layer4.0.shortcut.0.weight_mask 	|	active =  2362 	|	total =  131072 	|	layerwise sparsity =  0.0180206298828125
layer4.1.conv1.weight_mask 	|	active =  53804 	|	total =  2359296 	|	layerwise sparsity =  0.022805107964409724
layer4.1.conv2.weight_mask 	|	active =  56494 	|	total =  2359296 	|	layerwise sparsity =  0.023945278591579862
pruning state: 18
remaining weight at start of iteration =  1.9421945883014158
pre_conv.0.weight_mask 	|	active =  375 	|	total =  1728 	|	layerwise sparsity =  0.2170138888888889
layer1.0.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.0.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer2.0.conv1.weight_mask 	|	active =  1062 	|	total =  73728 	|	layerwise sparsity =  0.014404296875
layer2.0.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.0.shortcut.0.weight_mask 	|	active =  1776 	|	total =  8192 	|	layerwise sparsity =  0.216796875
layer2.1.conv1.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.1.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv1.weight_mask 	|	active =  4250 	|	total =  294912 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv2.weight_mask 	|	active =  4345 	|	total =  589824 	|	layerwise sparsity =  0.007366604275173611
layer3.0.shortcut.0.weight_mask 	|	active =  472 	|	total =  32768 	|	layerwise sparsity =  0.014404296875
layer3.1.conv1.weight_mask 	|	active =  4465 	|	total =  589824 	|	layerwise sparsity =  0.007570054796006944
layer3.1.conv2.weight_mask 	|	active =  4817 	|	total =  589824 	|	layerwise sparsity =  0.008166842990451388
layer4.0.conv1.weight_mask 	|	active =  13696 	|	total =  1179648 	|	layerwise sparsity =  0.011610243055555556
layer4.0.conv2.weight_mask 	|	active =  39484 	|	total =  2359296 	|	layerwise sparsity =  0.016735500759548612
layer4.0.shortcut.0.weight_mask 	|	active =  1890 	|	total =  131072 	|	layerwise sparsity =  0.0144195556640625
layer4.1.conv1.weight_mask 	|	active =  43611 	|	total =  2359296 	|	layerwise sparsity =  0.018484751383463543
layer4.1.conv2.weight_mask 	|	active =  45915 	|	total =  2359296 	|	layerwise sparsity =  0.019461313883463543
pruning state: 19
remaining weight at start of iteration =  1.5651345899072577
pre_conv.0.weight_mask 	|	active =  346 	|	total =  1728 	|	layerwise sparsity =  0.20023148148148148
layer1.0.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.0.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv1.weight_mask 	|	active =  850 	|	total =  73728 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.0.shortcut.0.weight_mask 	|	active =  1639 	|	total =  8192 	|	layerwise sparsity =  0.2000732421875
layer2.1.conv1.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.1.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv1.weight_mask 	|	active =  3400 	|	total =  294912 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv2.weight_mask 	|	active =  3355 	|	total =  589824 	|	layerwise sparsity =  0.005688137478298611
layer3.0.shortcut.0.weight_mask 	|	active =  378 	|	total =  32768 	|	layerwise sparsity =  0.01153564453125
layer3.1.conv1.weight_mask 	|	active =  3453 	|	total =  589824 	|	layerwise sparsity =  0.005854288736979167
layer3.1.conv2.weight_mask 	|	active =  3740 	|	total =  589824 	|	layerwise sparsity =  0.006340874565972222
layer4.0.conv1.weight_mask 	|	active =  10833 	|	total =  1179648 	|	layerwise sparsity =  0.009183247884114584
layer4.0.conv2.weight_mask 	|	active =  31837 	|	total =  2359296 	|	layerwise sparsity =  0.013494279649522569
layer4.0.shortcut.0.weight_mask 	|	active =  1512 	|	total =  131072 	|	layerwise sparsity =  0.01153564453125
layer4.1.conv1.weight_mask 	|	active =  35349 	|	total =  2359296 	|	layerwise sparsity =  0.014982859293619791
layer4.1.conv2.weight_mask 	|	active =  37317 	|	total =  2359296 	|	layerwise sparsity =  0.015817006429036457
remaining weight at end of iteration =  1.2618162253459686
