pruning state: 0
remaining weight at start of iteration =  99.99998207761968
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv2.weight_mask 	|	active =  287 	|	total =  36864 	|	layerwise sparsity =  0.007785373263888889
layer1.1.conv1.weight_mask 	|	active =  415 	|	total =  36864 	|	layerwise sparsity =  0.011257595486111112
layer1.1.conv2.weight_mask 	|	active =  407 	|	total =  36864 	|	layerwise sparsity =  0.011040581597222222
layer2.0.conv1.weight_mask 	|	active =  928 	|	total =  73728 	|	layerwise sparsity =  0.012586805555555556
layer2.0.conv2.weight_mask 	|	active =  2809 	|	total =  147456 	|	layerwise sparsity =  0.019049750434027776
layer2.0.shortcut.0.weight_mask 	|	active =  48 	|	total =  8192 	|	layerwise sparsity =  0.005859375
layer2.1.conv1.weight_mask 	|	active =  2831 	|	total =  147456 	|	layerwise sparsity =  0.019198947482638888
layer2.1.conv2.weight_mask 	|	active =  3251 	|	total =  147456 	|	layerwise sparsity =  0.022047254774305556
layer3.0.conv1.weight_mask 	|	active =  7886 	|	total =  294912 	|	layerwise sparsity =  0.026740180121527776
layer3.0.conv2.weight_mask 	|	active =  21135 	|	total =  589824 	|	layerwise sparsity =  0.035832722981770836
layer3.0.shortcut.0.weight_mask 	|	active =  544 	|	total =  32768 	|	layerwise sparsity =  0.0166015625
layer3.1.conv1.weight_mask 	|	active =  20971 	|	total =  589824 	|	layerwise sparsity =  0.03555467393663195
layer3.1.conv2.weight_mask 	|	active =  22599 	|	total =  589824 	|	layerwise sparsity =  0.0383148193359375
layer4.0.conv1.weight_mask 	|	active =  56932 	|	total =  1179648 	|	layerwise sparsity =  0.04826185438368055
layer4.0.conv2.weight_mask 	|	active =  143769 	|	total =  2359296 	|	layerwise sparsity =  0.06093724568684896
layer4.0.shortcut.0.weight_mask 	|	active =  3363 	|	total =  131072 	|	layerwise sparsity =  0.02565765380859375
layer4.1.conv1.weight_mask 	|	active =  153682 	|	total =  2359296 	|	layerwise sparsity =  0.06513892279730903
layer4.1.conv2.weight_mask 	|	active =  157211 	|	total =  2359296 	|	layerwise sparsity =  0.06663470798068577
pruning state: 13
remaining weight at start of iteration =  5.370512952862705
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  163 	|	total =  36864 	|	layerwise sparsity =  0.004421657986111111
layer1.0.conv2.weight_mask 	|	active =  198 	|	total =  36864 	|	layerwise sparsity =  0.00537109375
layer1.1.conv1.weight_mask 	|	active =  294 	|	total =  36864 	|	layerwise sparsity =  0.007975260416666666
layer1.1.conv2.weight_mask 	|	active =  288 	|	total =  36864 	|	layerwise sparsity =  0.0078125
layer2.0.conv1.weight_mask 	|	active =  663 	|	total =  73728 	|	layerwise sparsity =  0.008992513020833334
layer2.0.conv2.weight_mask 	|	active =  2071 	|	total =  147456 	|	layerwise sparsity =  0.014044867621527778
layer2.0.shortcut.0.weight_mask 	|	active =  32 	|	total =  8192 	|	layerwise sparsity =  0.00390625
layer2.1.conv1.weight_mask 	|	active =  2089 	|	total =  147456 	|	layerwise sparsity =  0.014166937934027778
layer2.1.conv2.weight_mask 	|	active =  2424 	|	total =  147456 	|	layerwise sparsity =  0.016438802083333332
layer3.0.conv1.weight_mask 	|	active =  5969 	|	total =  294912 	|	layerwise sparsity =  0.020239935980902776
layer3.0.conv2.weight_mask 	|	active =  16360 	|	total =  589824 	|	layerwise sparsity =  0.027737087673611112
layer3.0.shortcut.0.weight_mask 	|	active =  397 	|	total =  32768 	|	layerwise sparsity =  0.012115478515625
layer3.1.conv1.weight_mask 	|	active =  16224 	|	total =  589824 	|	layerwise sparsity =  0.027506510416666668
layer3.1.conv2.weight_mask 	|	active =  17584 	|	total =  589824 	|	layerwise sparsity =  0.029812282986111112
layer4.0.conv1.weight_mask 	|	active =  45092 	|	total =  1179648 	|	layerwise sparsity =  0.03822496202256945
layer4.0.conv2.weight_mask 	|	active =  115930 	|	total =  2359296 	|	layerwise sparsity =  0.04913753933376736
layer4.0.shortcut.0.weight_mask 	|	active =  2537 	|	total =  131072 	|	layerwise sparsity =  0.01935577392578125
layer4.1.conv1.weight_mask 	|	active =  124560 	|	total =  2359296 	|	layerwise sparsity =  0.05279541015625
layer4.1.conv2.weight_mask 	|	active =  127643 	|	total =  2359296 	|	layerwise sparsity =  0.05410215589735243
pruning state: 14
remaining weight at start of iteration =  4.306013173666434
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  111 	|	total =  36864 	|	layerwise sparsity =  0.0030110677083333335
layer1.0.conv2.weight_mask 	|	active =  136 	|	total =  36864 	|	layerwise sparsity =  0.003689236111111111
layer1.1.conv1.weight_mask 	|	active =  208 	|	total =  36864 	|	layerwise sparsity =  0.005642361111111111
layer1.1.conv2.weight_mask 	|	active =  204 	|	total =  36864 	|	layerwise sparsity =  0.005533854166666667
layer2.0.conv1.weight_mask 	|	active =  474 	|	total =  73728 	|	layerwise sparsity =  0.006429036458333333
layer2.0.conv2.weight_mask 	|	active =  1527 	|	total =  147456 	|	layerwise sparsity =  0.010355631510416666
layer2.0.shortcut.0.weight_mask 	|	active =  22 	|	total =  8192 	|	layerwise sparsity =  0.002685546875
layer2.1.conv1.weight_mask 	|	active =  1541 	|	total =  147456 	|	layerwise sparsity =  0.010450575086805556
layer2.1.conv2.weight_mask 	|	active =  1808 	|	total =  147456 	|	layerwise sparsity =  0.012261284722222222
layer3.0.conv1.weight_mask 	|	active =  4518 	|	total =  294912 	|	layerwise sparsity =  0.01531982421875
layer3.0.conv2.weight_mask 	|	active =  12664 	|	total =  589824 	|	layerwise sparsity =  0.021470811631944444
layer3.0.shortcut.0.weight_mask 	|	active =  290 	|	total =  32768 	|	layerwise sparsity =  0.00885009765625
layer3.1.conv1.weight_mask 	|	active =  12551 	|	total =  589824 	|	layerwise sparsity =  0.021279229058159724
layer3.1.conv2.weight_mask 	|	active =  13682 	|	total =  589824 	|	layerwise sparsity =  0.023196750217013888
layer4.0.conv1.weight_mask 	|	active =  35714 	|	total =  1179648 	|	layerwise sparsity =  0.030275132921006944
layer4.0.conv2.weight_mask 	|	active =  93481 	|	total =  2359296 	|	layerwise sparsity =  0.0396224127875434
layer4.0.shortcut.0.weight_mask 	|	active =  1914 	|	total =  131072 	|	layerwise sparsity =  0.0146026611328125
layer4.1.conv1.weight_mask 	|	active =  100957 	|	total =  2359296 	|	layerwise sparsity =  0.04279115464952257
layer4.1.conv2.weight_mask 	|	active =  103636 	|	total =  2359296 	|	layerwise sparsity =  0.04392666286892361
pruning state: 15
remaining weight at start of iteration =  3.4539832131816994
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  75 	|	total =  36864 	|	layerwise sparsity =  0.0020345052083333335
layer1.0.conv2.weight_mask 	|	active =  94 	|	total =  36864 	|	layerwise sparsity =  0.0025499131944444445
layer1.1.conv1.weight_mask 	|	active =  147 	|	total =  36864 	|	layerwise sparsity =  0.003987630208333333
layer1.1.conv2.weight_mask 	|	active =  144 	|	total =  36864 	|	layerwise sparsity =  0.00390625
layer2.0.conv1.weight_mask 	|	active =  339 	|	total =  73728 	|	layerwise sparsity =  0.004597981770833333
layer2.0.conv2.weight_mask 	|	active =  1126 	|	total =  147456 	|	layerwise sparsity =  0.007636176215277778
layer2.0.shortcut.0.weight_mask 	|	active =  15 	|	total =  8192 	|	layerwise sparsity =  0.0018310546875
layer2.1.conv1.weight_mask 	|	active =  1137 	|	total =  147456 	|	layerwise sparsity =  0.007710774739583333
layer2.1.conv2.weight_mask 	|	active =  1348 	|	total =  147456 	|	layerwise sparsity =  0.009141710069444444
layer3.0.conv1.weight_mask 	|	active =  3419 	|	total =  294912 	|	layerwise sparsity =  0.011593288845486112
layer3.0.conv2.weight_mask 	|	active =  9803 	|	total =  589824 	|	layerwise sparsity =  0.016620212131076388
layer3.0.shortcut.0.weight_mask 	|	active =  212 	|	total =  32768 	|	layerwise sparsity =  0.0064697265625
layer3.1.conv1.weight_mask 	|	active =  9710 	|	total =  589824 	|	layerwise sparsity =  0.016462537977430556
layer3.1.conv2.weight_mask 	|	active =  10646 	|	total =  589824 	|	layerwise sparsity =  0.018049452039930556
layer4.0.conv1.weight_mask 	|	active =  28286 	|	total =  1179648 	|	layerwise sparsity =  0.023978339301215276
layer4.0.conv2.weight_mask 	|	active =  75379 	|	total =  2359296 	|	layerwise sparsity =  0.03194978502061632
layer4.0.shortcut.0.weight_mask 	|	active =  1444 	|	total =  131072 	|	layerwise sparsity =  0.011016845703125
layer4.1.conv1.weight_mask 	|	active =  81826 	|	total =  2359296 	|	layerwise sparsity =  0.034682379828559026
layer4.1.conv2.weight_mask 	|	active =  84145 	|	total =  2359296 	|	layerwise sparsity =  0.03566530015733507
pruning state: 16
remaining weight at start of iteration =  2.771651310771206
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  51 	|	total =  36864 	|	layerwise sparsity =  0.0013834635416666667
layer1.0.conv2.weight_mask 	|	active =  65 	|	total =  36864 	|	layerwise sparsity =  0.0017632378472222222
layer1.1.conv1.weight_mask 	|	active =  104 	|	total =  36864 	|	layerwise sparsity =  0.0028211805555555555
layer1.1.conv2.weight_mask 	|	active =  102 	|	total =  36864 	|	layerwise sparsity =  0.0027669270833333335
layer2.0.conv1.weight_mask 	|	active =  242 	|	total =  73728 	|	layerwise sparsity =  0.0032823350694444445
layer2.0.conv2.weight_mask 	|	active =  830 	|	total =  147456 	|	layerwise sparsity =  0.005628797743055556
layer2.0.shortcut.0.weight_mask 	|	active =  10 	|	total =  8192 	|	layerwise sparsity =  0.001220703125
layer2.1.conv1.weight_mask 	|	active =  839 	|	total =  147456 	|	layerwise sparsity =  0.005689832899305556
layer2.1.conv2.weight_mask 	|	active =  1005 	|	total =  147456 	|	layerwise sparsity =  0.006815592447916667
layer3.0.conv1.weight_mask 	|	active =  2588 	|	total =  294912 	|	layerwise sparsity =  0.008775499131944444
layer3.0.conv2.weight_mask 	|	active =  7588 	|	total =  589824 	|	layerwise sparsity =  0.012864854600694444
layer3.0.shortcut.0.weight_mask 	|	active =  155 	|	total =  32768 	|	layerwise sparsity =  0.004730224609375
layer3.1.conv1.weight_mask 	|	active =  7512 	|	total =  589824 	|	layerwise sparsity =  0.012736002604166666
layer3.1.conv2.weight_mask 	|	active =  8284 	|	total =  589824 	|	layerwise sparsity =  0.014044867621527778
layer4.0.conv1.weight_mask 	|	active =  22403 	|	total =  1179648 	|	layerwise sparsity =  0.018991258409288194
layer4.0.conv2.weight_mask 	|	active =  60783 	|	total =  2359296 	|	layerwise sparsity =  0.025763193766276043
layer4.0.shortcut.0.weight_mask 	|	active =  1089 	|	total =  131072 	|	layerwise sparsity =  0.00830841064453125
layer4.1.conv1.weight_mask 	|	active =  66321 	|	total =  2359296 	|	layerwise sparsity =  0.028110504150390625
layer4.1.conv2.weight_mask 	|	active =  68319 	|	total =  2359296 	|	layerwise sparsity =  0.028957366943359375
pruning state: 17
remaining weight at start of iteration =  2.224973905014249
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  35 	|	total =  36864 	|	layerwise sparsity =  0.0009494357638888889
layer1.0.conv2.weight_mask 	|	active =  45 	|	total =  36864 	|	layerwise sparsity =  0.001220703125
layer1.1.conv1.weight_mask 	|	active =  74 	|	total =  36864 	|	layerwise sparsity =  0.002007378472222222
layer1.1.conv2.weight_mask 	|	active =  72 	|	total =  36864 	|	layerwise sparsity =  0.001953125
layer2.0.conv1.weight_mask 	|	active =  173 	|	total =  73728 	|	layerwise sparsity =  0.002346462673611111
layer2.0.conv2.weight_mask 	|	active =  612 	|	total =  147456 	|	layerwise sparsity =  0.004150390625
layer2.0.shortcut.0.weight_mask 	|	active =  7 	|	total =  8192 	|	layerwise sparsity =  0.0008544921875
layer2.1.conv1.weight_mask 	|	active =  619 	|	total =  147456 	|	layerwise sparsity =  0.004197862413194444
layer2.1.conv2.weight_mask 	|	active =  749 	|	total =  147456 	|	layerwise sparsity =  0.005079481336805556
layer3.0.conv1.weight_mask 	|	active =  1959 	|	total =  294912 	|	layerwise sparsity =  0.006642659505208333
layer3.0.conv2.weight_mask 	|	active =  5874 	|	total =  589824 	|	layerwise sparsity =  0.009958902994791666
layer3.0.shortcut.0.weight_mask 	|	active =  113 	|	total =  32768 	|	layerwise sparsity =  0.003448486328125
layer3.1.conv1.weight_mask 	|	active =  5811 	|	total =  589824 	|	layerwise sparsity =  0.009852091471354166
layer3.1.conv2.weight_mask 	|	active =  6446 	|	total =  589824 	|	layerwise sparsity =  0.010928683810763888
layer4.0.conv1.weight_mask 	|	active =  17744 	|	total =  1179648 	|	layerwise sparsity =  0.015041775173611112
layer4.0.conv2.weight_mask 	|	active =  49013 	|	total =  2359296 	|	layerwise sparsity =  0.020774417453342013
layer4.0.shortcut.0.weight_mask 	|	active =  822 	|	total =  131072 	|	layerwise sparsity =  0.0062713623046875
layer4.1.conv1.weight_mask 	|	active =  53754 	|	total =  2359296 	|	layerwise sparsity =  0.022783915201822918
layer4.1.conv2.weight_mask 	|	active =  55470 	|	total =  2359296 	|	layerwise sparsity =  0.023511250813802082
pruning state: 18
remaining weight at start of iteration =  1.7867896285335805
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  24 	|	total =  36864 	|	layerwise sparsity =  0.0006510416666666666
layer1.0.conv2.weight_mask 	|	active =  31 	|	total =  36864 	|	layerwise sparsity =  0.0008409288194444445
layer1.1.conv1.weight_mask 	|	active =  52 	|	total =  36864 	|	layerwise sparsity =  0.0014105902777777778
layer1.1.conv2.weight_mask 	|	active =  51 	|	total =  36864 	|	layerwise sparsity =  0.0013834635416666667
layer2.0.conv1.weight_mask 	|	active =  124 	|	total =  73728 	|	layerwise sparsity =  0.001681857638888889
layer2.0.conv2.weight_mask 	|	active =  451 	|	total =  147456 	|	layerwise sparsity =  0.003058539496527778
layer2.0.shortcut.0.weight_mask 	|	active =  5 	|	total =  8192 	|	layerwise sparsity =  0.0006103515625
layer2.1.conv1.weight_mask 	|	active =  457 	|	total =  147456 	|	layerwise sparsity =  0.0030992296006944445
layer2.1.conv2.weight_mask 	|	active =  559 	|	total =  147456 	|	layerwise sparsity =  0.003790961371527778
layer3.0.conv1.weight_mask 	|	active =  1483 	|	total =  294912 	|	layerwise sparsity =  0.005028618706597222
layer3.0.conv2.weight_mask 	|	active =  4547 	|	total =  589824 	|	layerwise sparsity =  0.007709079318576389
layer3.0.shortcut.0.weight_mask 	|	active =  82 	|	total =  32768 	|	layerwise sparsity =  0.00250244140625
layer3.1.conv1.weight_mask 	|	active =  4496 	|	total =  589824 	|	layerwise sparsity =  0.007622612847222222
layer3.1.conv2.weight_mask 	|	active =  5016 	|	total =  589824 	|	layerwise sparsity =  0.008504231770833334
layer4.0.conv1.weight_mask 	|	active =  14054 	|	total =  1179648 	|	layerwise sparsity =  0.011913723415798612
layer4.0.conv2.weight_mask 	|	active =  39522 	|	total =  2359296 	|	layerwise sparsity =  0.016751607259114582
layer4.0.shortcut.0.weight_mask 	|	active =  620 	|	total =  131072 	|	layerwise sparsity =  0.004730224609375
layer4.1.conv1.weight_mask 	|	active =  43568 	|	total =  2359296 	|	layerwise sparsity =  0.018466525607638888
layer4.1.conv2.weight_mask 	|	active =  45037 	|	total =  2359296 	|	layerwise sparsity =  0.019089168972439237
pruning state: 19
remaining weight at start of iteration =  1.4353944787598327
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  16 	|	total =  36864 	|	layerwise sparsity =  0.00043402777777777775
layer1.0.conv2.weight_mask 	|	active =  21 	|	total =  36864 	|	layerwise sparsity =  0.0005696614583333334
layer1.1.conv1.weight_mask 	|	active =  37 	|	total =  36864 	|	layerwise sparsity =  0.001003689236111111
layer1.1.conv2.weight_mask 	|	active =  36 	|	total =  36864 	|	layerwise sparsity =  0.0009765625
layer2.0.conv1.weight_mask 	|	active =  89 	|	total =  73728 	|	layerwise sparsity =  0.0012071397569444445
layer2.0.conv2.weight_mask 	|	active =  333 	|	total =  147456 	|	layerwise sparsity =  0.00225830078125
layer2.0.shortcut.0.weight_mask 	|	active =  3 	|	total =  8192 	|	layerwise sparsity =  0.0003662109375
layer2.1.conv1.weight_mask 	|	active =  337 	|	total =  147456 	|	layerwise sparsity =  0.002285427517361111
layer2.1.conv2.weight_mask 	|	active =  417 	|	total =  147456 	|	layerwise sparsity =  0.0028279622395833335
layer3.0.conv1.weight_mask 	|	active =  1122 	|	total =  294912 	|	layerwise sparsity =  0.0038045247395833335
layer3.0.conv2.weight_mask 	|	active =  3520 	|	total =  589824 	|	layerwise sparsity =  0.005967881944444444
layer3.0.shortcut.0.weight_mask 	|	active =  60 	|	total =  32768 	|	layerwise sparsity =  0.0018310546875
layer3.1.conv1.weight_mask 	|	active =  3478 	|	total =  589824 	|	layerwise sparsity =  0.005896674262152778
layer3.1.conv2.weight_mask 	|	active =  3903 	|	total =  589824 	|	layerwise sparsity =  0.006617228190104167
layer4.0.conv1.weight_mask 	|	active =  11131 	|	total =  1179648 	|	layerwise sparsity =  0.009435865614149306
layer4.0.conv2.weight_mask 	|	active =  31869 	|	total =  2359296 	|	layerwise sparsity =  0.013507843017578125
layer4.0.shortcut.0.weight_mask 	|	active =  468 	|	total =  131072 	|	layerwise sparsity =  0.003570556640625
layer4.1.conv1.weight_mask 	|	active =  35312 	|	total =  2359296 	|	layerwise sparsity =  0.014967176649305556
layer4.1.conv2.weight_mask 	|	active =  36567 	|	total =  2359296 	|	layerwise sparsity =  0.015499114990234375
remaining weight at end of iteration =  1.1534754363024313
