pruning state: 0
remaining weight at start of iteration =  99.99998207761968
pre_conv.0.weight_mask 	|	active =  1594 	|	total =  1728 	|	layerwise sparsity =  0.9224537037037037
pre_conv.0.weight_mask 	|	active =  607 	|	total =  1728 	|	layerwise sparsity =  0.35127314814814814
layer1.0.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.0.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer2.0.conv1.weight_mask 	|	active =  4054 	|	total =  73728 	|	layerwise sparsity =  0.054985894097222224
layer2.0.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.0.shortcut.0.weight_mask 	|	active =  2878 	|	total =  8192 	|	layerwise sparsity =  0.351318359375
layer2.1.conv1.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.1.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer3.0.conv1.weight_mask 	|	active =  16213 	|	total =  294912 	|	layerwise sparsity =  0.05497572157118055
layer3.0.conv2.weight_mask 	|	active =  20493 	|	total =  589824 	|	layerwise sparsity =  0.0347442626953125
layer3.0.shortcut.0.weight_mask 	|	active =  1801 	|	total =  32768 	|	layerwise sparsity =  0.054962158203125
layer3.1.conv1.weight_mask 	|	active =  20490 	|	total =  589824 	|	layerwise sparsity =  0.034739176432291664
layer3.1.conv2.weight_mask 	|	active =  21847 	|	total =  589824 	|	layerwise sparsity =  0.037039862738715276
layer4.0.conv1.weight_mask 	|	active =  54973 	|	total =  1179648 	|	layerwise sparsity =  0.046601189507378474
layer4.0.conv2.weight_mask 	|	active =  144468 	|	total =  2359296 	|	layerwise sparsity =  0.0612335205078125
layer4.0.shortcut.0.weight_mask 	|	active =  7206 	|	total =  131072 	|	layerwise sparsity =  0.0549774169921875
layer4.1.conv1.weight_mask 	|	active =  152931 	|	total =  2359296 	|	layerwise sparsity =  0.0648206075032552
layer4.1.conv2.weight_mask 	|	active =  160823 	|	total =  2359296 	|	layerwise sparsity =  0.0681656731499566
pruning state: 13
remaining weight at start of iteration =  5.74596889821809
pre_conv.0.weight_mask 	|	active =  560 	|	total =  1728 	|	layerwise sparsity =  0.32407407407407407
layer1.0.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.0.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer2.0.conv1.weight_mask 	|	active =  3243 	|	total =  73728 	|	layerwise sparsity =  0.043986002604166664
layer2.0.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.0.shortcut.0.weight_mask 	|	active =  2655 	|	total =  8192 	|	layerwise sparsity =  0.3240966796875
layer2.1.conv1.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.1.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv1.weight_mask 	|	active =  12970 	|	total =  294912 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv2.weight_mask 	|	active =  15826 	|	total =  589824 	|	layerwise sparsity =  0.026831732855902776
layer3.0.shortcut.0.weight_mask 	|	active =  1441 	|	total =  32768 	|	layerwise sparsity =  0.043975830078125
layer3.1.conv1.weight_mask 	|	active =  15823 	|	total =  589824 	|	layerwise sparsity =  0.026826646592881944
layer3.1.conv2.weight_mask 	|	active =  16955 	|	total =  589824 	|	layerwise sparsity =  0.028745863172743056
layer4.0.conv1.weight_mask 	|	active =  43423 	|	total =  1179648 	|	layerwise sparsity =  0.0368101331922743
layer4.0.conv2.weight_mask 	|	active =  116537 	|	total =  2359296 	|	layerwise sparsity =  0.04939481947157118
layer4.0.shortcut.0.weight_mask 	|	active =  5765 	|	total =  131072 	|	layerwise sparsity =  0.04398345947265625
layer4.1.conv1.weight_mask 	|	active =  123905 	|	total =  2359296 	|	layerwise sparsity =  0.05251778496636285
layer4.1.conv2.weight_mask 	|	active =  130804 	|	total =  2359296 	|	layerwise sparsity =  0.055441962348090276
pruning state: 14
remaining weight at start of iteration =  4.622594099665644
pre_conv.0.weight_mask 	|	active =  517 	|	total =  1728 	|	layerwise sparsity =  0.2991898148148148
layer1.0.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.0.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv1.weight_mask 	|	active =  2594 	|	total =  73728 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.0.shortcut.0.weight_mask 	|	active =  2450 	|	total =  8192 	|	layerwise sparsity =  0.299072265625
layer2.1.conv1.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.1.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv1.weight_mask 	|	active =  10376 	|	total =  294912 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv2.weight_mask 	|	active =  12222 	|	total =  589824 	|	layerwise sparsity =  0.020721435546875
layer3.0.shortcut.0.weight_mask 	|	active =  1153 	|	total =  32768 	|	layerwise sparsity =  0.035186767578125
layer3.1.conv1.weight_mask 	|	active =  12219 	|	total =  589824 	|	layerwise sparsity =  0.020716349283854168
layer3.1.conv2.weight_mask 	|	active =  13158 	|	total =  589824 	|	layerwise sparsity =  0.022308349609375
layer4.0.conv1.weight_mask 	|	active =  34300 	|	total =  1179648 	|	layerwise sparsity =  0.029076470269097224
layer4.0.conv2.weight_mask 	|	active =  94006 	|	total =  2359296 	|	layerwise sparsity =  0.03984493679470486
layer4.0.shortcut.0.weight_mask 	|	active =  4612 	|	total =  131072 	|	layerwise sparsity =  0.035186767578125
layer4.1.conv1.weight_mask 	|	active =  100388 	|	total =  2359296 	|	layerwise sparsity =  0.042549981011284724
layer4.1.conv2.weight_mask 	|	active =  106389 	|	total =  2359296 	|	layerwise sparsity =  0.045093536376953125
pruning state: 15
remaining weight at start of iteration =  3.7201126385758454
pre_conv.0.weight_mask 	|	active =  477 	|	total =  1728 	|	layerwise sparsity =  0.2760416666666667
layer1.0.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.0.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer2.0.conv1.weight_mask 	|	active =  2075 	|	total =  73728 	|	layerwise sparsity =  0.028143988715277776
layer2.0.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.0.shortcut.0.weight_mask 	|	active =  2261 	|	total =  8192 	|	layerwise sparsity =  0.2760009765625
layer2.1.conv1.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.1.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer3.0.conv1.weight_mask 	|	active =  8301 	|	total =  294912 	|	layerwise sparsity =  0.028147379557291668
layer3.0.conv2.weight_mask 	|	active =  9439 	|	total =  589824 	|	layerwise sparsity =  0.016003078884548612
layer3.0.shortcut.0.weight_mask 	|	active =  922 	|	total =  32768 	|	layerwise sparsity =  0.02813720703125
layer3.1.conv1.weight_mask 	|	active =  9436 	|	total =  589824 	|	layerwise sparsity =  0.015997992621527776
layer3.1.conv2.weight_mask 	|	active =  10211 	|	total =  589824 	|	layerwise sparsity =  0.017311943901909724
layer4.0.conv1.weight_mask 	|	active =  27093 	|	total =  1179648 	|	layerwise sparsity =  0.022967020670572918
layer4.0.conv2.weight_mask 	|	active =  75831 	|	total =  2359296 	|	layerwise sparsity =  0.03214136759440104
layer4.0.shortcut.0.weight_mask 	|	active =  3690 	|	total =  131072 	|	layerwise sparsity =  0.0281524658203125
layer4.1.conv1.weight_mask 	|	active =  81335 	|	total =  2359296 	|	layerwise sparsity =  0.0344742668999566
layer4.1.conv2.weight_mask 	|	active =  86531 	|	total =  2359296 	|	layerwise sparsity =  0.03667661878797743
pruning state: 16
remaining weight at start of iteration =  2.9948655964854964
pre_conv.0.weight_mask 	|	active =  440 	|	total =  1728 	|	layerwise sparsity =  0.25462962962962965
layer1.0.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.0.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv1.weight_mask 	|	active =  1660 	|	total =  73728 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.0.shortcut.0.weight_mask 	|	active =  2086 	|	total =  8192 	|	layerwise sparsity =  0.254638671875
layer2.1.conv1.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.1.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer3.0.conv1.weight_mask 	|	active =  6641 	|	total =  294912 	|	layerwise sparsity =  0.022518581814236112
layer3.0.conv2.weight_mask 	|	active =  7289 	|	total =  589824 	|	layerwise sparsity =  0.012357923719618056
layer3.0.shortcut.0.weight_mask 	|	active =  738 	|	total =  32768 	|	layerwise sparsity =  0.02252197265625
layer3.1.conv1.weight_mask 	|	active =  7287 	|	total =  589824 	|	layerwise sparsity =  0.012354532877604166
layer3.1.conv2.weight_mask 	|	active =  7924 	|	total =  589824 	|	layerwise sparsity =  0.013434516059027778
layer4.0.conv1.weight_mask 	|	active =  21401 	|	total =  1179648 	|	layerwise sparsity =  0.018141852484809026
layer4.0.conv2.weight_mask 	|	active =  61170 	|	total =  2359296 	|	layerwise sparsity =  0.025927225748697918
layer4.0.shortcut.0.weight_mask 	|	active =  2952 	|	total =  131072 	|	layerwise sparsity =  0.02252197265625
layer4.1.conv1.weight_mask 	|	active =  65898 	|	total =  2359296 	|	layerwise sparsity =  0.02793121337890625
layer4.1.conv2.weight_mask 	|	active =  70380 	|	total =  2359296 	|	layerwise sparsity =  0.0298309326171875
pruning state: 17
remaining weight at start of iteration =  2.411868487006996
pre_conv.0.weight_mask 	|	active =  406 	|	total =  1728 	|	layerwise sparsity =  0.2349537037037037
layer1.0.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.0.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv1.weight_mask 	|	active =  1328 	|	total =  73728 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.0.shortcut.0.weight_mask 	|	active =  1925 	|	total =  8192 	|	layerwise sparsity =  0.2349853515625
layer2.1.conv1.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.1.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer3.0.conv1.weight_mask 	|	active =  5313 	|	total =  294912 	|	layerwise sparsity =  0.018015543619791668
layer3.0.conv2.weight_mask 	|	active =  5629 	|	total =  589824 	|	layerwise sparsity =  0.009543524848090278
layer3.0.shortcut.0.weight_mask 	|	active =  590 	|	total =  32768 	|	layerwise sparsity =  0.01800537109375
layer3.1.conv1.weight_mask 	|	active =  5627 	|	total =  589824 	|	layerwise sparsity =  0.009540134006076388
layer3.1.conv2.weight_mask 	|	active =  6150 	|	total =  589824 	|	layerwise sparsity =  0.010426839192708334
layer4.0.conv1.weight_mask 	|	active =  16905 	|	total =  1179648 	|	layerwise sparsity =  0.014330546061197916
layer4.0.conv2.weight_mask 	|	active =  49344 	|	total =  2359296 	|	layerwise sparsity =  0.020914713541666668
layer4.0.shortcut.0.weight_mask 	|	active =  2362 	|	total =  131072 	|	layerwise sparsity =  0.0180206298828125
layer4.1.conv1.weight_mask 	|	active =  53391 	|	total =  2359296 	|	layerwise sparsity =  0.022630055745442707
layer4.1.conv2.weight_mask 	|	active =  57243 	|	total =  2359296 	|	layerwise sparsity =  0.024262746175130207
pruning state: 18
remaining weight at start of iteration =  1.9431175908879772
pre_conv.0.weight_mask 	|	active =  375 	|	total =  1728 	|	layerwise sparsity =  0.2170138888888889
layer1.0.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.0.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer2.0.conv1.weight_mask 	|	active =  1062 	|	total =  73728 	|	layerwise sparsity =  0.014404296875
layer2.0.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.0.shortcut.0.weight_mask 	|	active =  1776 	|	total =  8192 	|	layerwise sparsity =  0.216796875
layer2.1.conv1.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.1.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv1.weight_mask 	|	active =  4250 	|	total =  294912 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv2.weight_mask 	|	active =  4347 	|	total =  589824 	|	layerwise sparsity =  0.0073699951171875
layer3.0.shortcut.0.weight_mask 	|	active =  472 	|	total =  32768 	|	layerwise sparsity =  0.014404296875
layer3.1.conv1.weight_mask 	|	active =  4345 	|	total =  589824 	|	layerwise sparsity =  0.007366604275173611
layer3.1.conv2.weight_mask 	|	active =  4773 	|	total =  589824 	|	layerwise sparsity =  0.008092244466145834
layer4.0.conv1.weight_mask 	|	active =  13353 	|	total =  1179648 	|	layerwise sparsity =  0.011319478352864584
layer4.0.conv2.weight_mask 	|	active =  39804 	|	total =  2359296 	|	layerwise sparsity =  0.016871134440104168
layer4.0.shortcut.0.weight_mask 	|	active =  1890 	|	total =  131072 	|	layerwise sparsity =  0.0144195556640625
layer4.1.conv1.weight_mask 	|	active =  43258 	|	total =  2359296 	|	layerwise sparsity =  0.018335130479600694
layer4.1.conv2.weight_mask 	|	active =  46558 	|	total =  2359296 	|	layerwise sparsity =  0.019733852810329862
pruning state: 19
remaining weight at start of iteration =  1.5660755148741434
pre_conv.0.weight_mask 	|	active =  346 	|	total =  1728 	|	layerwise sparsity =  0.20023148148148148
layer1.0.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.0.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv1.weight_mask 	|	active =  850 	|	total =  73728 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.0.shortcut.0.weight_mask 	|	active =  1639 	|	total =  8192 	|	layerwise sparsity =  0.2000732421875
layer2.1.conv1.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.1.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv1.weight_mask 	|	active =  3400 	|	total =  294912 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv2.weight_mask 	|	active =  3357 	|	total =  589824 	|	layerwise sparsity =  0.0056915283203125
layer3.0.shortcut.0.weight_mask 	|	active =  378 	|	total =  32768 	|	layerwise sparsity =  0.01153564453125
layer3.1.conv1.weight_mask 	|	active =  3355 	|	total =  589824 	|	layerwise sparsity =  0.005688137478298611
layer3.1.conv2.weight_mask 	|	active =  3704 	|	total =  589824 	|	layerwise sparsity =  0.006279839409722222
layer4.0.conv1.weight_mask 	|	active =  10547 	|	total =  1179648 	|	layerwise sparsity =  0.008940802680121528
layer4.0.conv2.weight_mask 	|	active =  32108 	|	total =  2359296 	|	layerwise sparsity =  0.013609144422743056
layer4.0.shortcut.0.weight_mask 	|	active =  1512 	|	total =  131072 	|	layerwise sparsity =  0.01153564453125
layer4.1.conv1.weight_mask 	|	active =  35048 	|	total =  2359296 	|	layerwise sparsity =  0.014855278862847222
layer4.1.conv2.weight_mask 	|	active =  37868 	|	total =  2359296 	|	layerwise sparsity =  0.016050550672743056
remaining weight at end of iteration =  1.26273922793253
