pruning state: 0
remaining weight at start of iteration =  100.0
pre_conv.0.weight_mask 	|	active =  1594 	|	total =  1728 	|	layerwise sparsity =  0.9224537037037037
pre_conv.0.weight_mask 	|	active =  607 	|	total =  1728 	|	layerwise sparsity =  0.35127314814814814
layer1.0.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.0.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer2.0.conv1.weight_mask 	|	active =  4054 	|	total =  73728 	|	layerwise sparsity =  0.054985894097222224
layer2.0.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.0.shortcut.0.weight_mask 	|	active =  2878 	|	total =  8192 	|	layerwise sparsity =  0.351318359375
layer2.1.conv1.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.1.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer3.0.conv1.weight_mask 	|	active =  16213 	|	total =  294912 	|	layerwise sparsity =  0.05497572157118055
layer3.0.conv2.weight_mask 	|	active =  19603 	|	total =  589824 	|	layerwise sparsity =  0.03323533799913195
layer3.0.shortcut.0.weight_mask 	|	active =  1801 	|	total =  32768 	|	layerwise sparsity =  0.054962158203125
layer3.1.conv1.weight_mask 	|	active =  20683 	|	total =  589824 	|	layerwise sparsity =  0.03506639268663195
layer3.1.conv2.weight_mask 	|	active =  21850 	|	total =  589824 	|	layerwise sparsity =  0.03704494900173611
layer4.0.conv1.weight_mask 	|	active =  55496 	|	total =  1179648 	|	layerwise sparsity =  0.04704454210069445
layer4.0.conv2.weight_mask 	|	active =  142870 	|	total =  2359296 	|	layerwise sparsity =  0.0605561998155382
layer4.0.shortcut.0.weight_mask 	|	active =  7206 	|	total =  131072 	|	layerwise sparsity =  0.0549774169921875
layer4.1.conv1.weight_mask 	|	active =  152313 	|	total =  2359296 	|	layerwise sparsity =  0.0645586649576823
layer4.1.conv2.weight_mask 	|	active =  162824 	|	total =  2359296 	|	layerwise sparsity =  0.06901380750868055
pruning state: 13
remaining weight at start of iteration =  5.742509878816038
pre_conv.0.weight_mask 	|	active =  560 	|	total =  1728 	|	layerwise sparsity =  0.32407407407407407
layer1.0.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.0.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer2.0.conv1.weight_mask 	|	active =  3243 	|	total =  73728 	|	layerwise sparsity =  0.043986002604166664
layer2.0.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.0.shortcut.0.weight_mask 	|	active =  2655 	|	total =  8192 	|	layerwise sparsity =  0.3240966796875
layer2.1.conv1.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.1.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv1.weight_mask 	|	active =  12970 	|	total =  294912 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv2.weight_mask 	|	active =  15087 	|	total =  589824 	|	layerwise sparsity =  0.025578816731770832
layer3.0.shortcut.0.weight_mask 	|	active =  1441 	|	total =  32768 	|	layerwise sparsity =  0.043975830078125
layer3.1.conv1.weight_mask 	|	active =  15984 	|	total =  589824 	|	layerwise sparsity =  0.027099609375
layer3.1.conv2.weight_mask 	|	active =  16957 	|	total =  589824 	|	layerwise sparsity =  0.028749254014756944
layer4.0.conv1.weight_mask 	|	active =  43868 	|	total =  1179648 	|	layerwise sparsity =  0.03718736436631945
layer4.0.conv2.weight_mask 	|	active =  115149 	|	total =  2359296 	|	layerwise sparsity =  0.04880650838216146
layer4.0.shortcut.0.weight_mask 	|	active =  5765 	|	total =  131072 	|	layerwise sparsity =  0.04398345947265625
layer4.1.conv1.weight_mask 	|	active =  123366 	|	total =  2359296 	|	layerwise sparsity =  0.052289326985677086
layer4.1.conv2.weight_mask 	|	active =  132558 	|	total =  2359296 	|	layerwise sparsity =  0.056185404459635414
pruning state: 14
remaining weight at start of iteration =  4.619869897856765
pre_conv.0.weight_mask 	|	active =  517 	|	total =  1728 	|	layerwise sparsity =  0.2991898148148148
layer1.0.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.0.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv1.weight_mask 	|	active =  2594 	|	total =  73728 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.0.shortcut.0.weight_mask 	|	active =  2450 	|	total =  8192 	|	layerwise sparsity =  0.299072265625
layer2.1.conv1.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.1.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv1.weight_mask 	|	active =  10376 	|	total =  294912 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv2.weight_mask 	|	active =  11611 	|	total =  589824 	|	layerwise sparsity =  0.019685533311631944
layer3.0.shortcut.0.weight_mask 	|	active =  1153 	|	total =  32768 	|	layerwise sparsity =  0.035186767578125
layer3.1.conv1.weight_mask 	|	active =  12353 	|	total =  589824 	|	layerwise sparsity =  0.020943535698784724
layer3.1.conv2.weight_mask 	|	active =  13160 	|	total =  589824 	|	layerwise sparsity =  0.022311740451388888
layer4.0.conv1.weight_mask 	|	active =  34676 	|	total =  1179648 	|	layerwise sparsity =  0.029395209418402776
layer4.0.conv2.weight_mask 	|	active =  92807 	|	total =  2359296 	|	layerwise sparsity =  0.03933673434787326
layer4.0.shortcut.0.weight_mask 	|	active =  4612 	|	total =  131072 	|	layerwise sparsity =  0.035186767578125
layer4.1.conv1.weight_mask 	|	active =  99920 	|	total =  2359296 	|	layerwise sparsity =  0.042351616753472224
layer4.1.conv2.weight_mask 	|	active =  107918 	|	total =  2359296 	|	layerwise sparsity =  0.04574161105685764
pruning state: 15
remaining weight at start of iteration =  3.7179888365077463
pre_conv.0.weight_mask 	|	active =  477 	|	total =  1728 	|	layerwise sparsity =  0.2760416666666667
layer1.0.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.0.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer2.0.conv1.weight_mask 	|	active =  2075 	|	total =  73728 	|	layerwise sparsity =  0.028143988715277776
layer2.0.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.0.shortcut.0.weight_mask 	|	active =  2261 	|	total =  8192 	|	layerwise sparsity =  0.2760009765625
layer2.1.conv1.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.1.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer3.0.conv1.weight_mask 	|	active =  8301 	|	total =  294912 	|	layerwise sparsity =  0.028147379557291668
layer3.0.conv2.weight_mask 	|	active =  8936 	|	total =  589824 	|	layerwise sparsity =  0.015150282118055556
layer3.0.shortcut.0.weight_mask 	|	active =  922 	|	total =  32768 	|	layerwise sparsity =  0.02813720703125
layer3.1.conv1.weight_mask 	|	active =  9546 	|	total =  589824 	|	layerwise sparsity =  0.016184488932291668
layer3.1.conv2.weight_mask 	|	active =  10213 	|	total =  589824 	|	layerwise sparsity =  0.017315334743923612
layer4.0.conv1.weight_mask 	|	active =  27410 	|	total =  1179648 	|	layerwise sparsity =  0.023235744900173612
layer4.0.conv2.weight_mask 	|	active =  74800 	|	total =  2359296 	|	layerwise sparsity =  0.03170437282986111
layer4.0.shortcut.0.weight_mask 	|	active =  3690 	|	total =  131072 	|	layerwise sparsity =  0.0281524658203125
layer4.1.conv1.weight_mask 	|	active =  80930 	|	total =  2359296 	|	layerwise sparsity =  0.034302605523003474
layer4.1.conv2.weight_mask 	|	active =  87858 	|	total =  2359296 	|	layerwise sparsity =  0.03723907470703125
pruning state: 16
remaining weight at start of iteration =  2.993225698686075
pre_conv.0.weight_mask 	|	active =  440 	|	total =  1728 	|	layerwise sparsity =  0.25462962962962965
layer1.0.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.0.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv1.weight_mask 	|	active =  1660 	|	total =  73728 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.0.shortcut.0.weight_mask 	|	active =  2086 	|	total =  8192 	|	layerwise sparsity =  0.254638671875
layer2.1.conv1.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.1.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer3.0.conv1.weight_mask 	|	active =  6641 	|	total =  294912 	|	layerwise sparsity =  0.022518581814236112
layer3.0.conv2.weight_mask 	|	active =  6877 	|	total =  589824 	|	layerwise sparsity =  0.011659410264756944
layer3.0.shortcut.0.weight_mask 	|	active =  738 	|	total =  32768 	|	layerwise sparsity =  0.02252197265625
layer3.1.conv1.weight_mask 	|	active =  7377 	|	total =  589824 	|	layerwise sparsity =  0.012507120768229166
layer3.1.conv2.weight_mask 	|	active =  7926 	|	total =  589824 	|	layerwise sparsity =  0.013437906901041666
layer4.0.conv1.weight_mask 	|	active =  21667 	|	total =  1179648 	|	layerwise sparsity =  0.018367343478732638
layer4.0.conv2.weight_mask 	|	active =  60287 	|	total =  2359296 	|	layerwise sparsity =  0.02555296156141493
layer4.0.shortcut.0.weight_mask 	|	active =  2952 	|	total =  131072 	|	layerwise sparsity =  0.02252197265625
layer4.1.conv1.weight_mask 	|	active =  65549 	|	total =  2359296 	|	layerwise sparsity =  0.02778328789605035
layer4.1.conv2.weight_mask 	|	active =  71527 	|	total =  2359296 	|	layerwise sparsity =  0.03031709459092882
pruning state: 17
remaining weight at start of iteration =  2.410622881574642
pre_conv.0.weight_mask 	|	active =  406 	|	total =  1728 	|	layerwise sparsity =  0.2349537037037037
layer1.0.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.0.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv1.weight_mask 	|	active =  1328 	|	total =  73728 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.0.shortcut.0.weight_mask 	|	active =  1925 	|	total =  8192 	|	layerwise sparsity =  0.2349853515625
layer2.1.conv1.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.1.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer3.0.conv1.weight_mask 	|	active =  5313 	|	total =  294912 	|	layerwise sparsity =  0.018015543619791668
layer3.0.conv2.weight_mask 	|	active =  5293 	|	total =  589824 	|	layerwise sparsity =  0.008973863389756944
layer3.0.shortcut.0.weight_mask 	|	active =  590 	|	total =  32768 	|	layerwise sparsity =  0.01800537109375
layer3.1.conv1.weight_mask 	|	active =  5701 	|	total =  589824 	|	layerwise sparsity =  0.009665595160590278
layer3.1.conv2.weight_mask 	|	active =  6151 	|	total =  589824 	|	layerwise sparsity =  0.010428534613715278
layer4.0.conv1.weight_mask 	|	active =  17127 	|	total =  1179648 	|	layerwise sparsity =  0.01451873779296875
layer4.0.conv2.weight_mask 	|	active =  48590 	|	total =  2359296 	|	layerwise sparsity =  0.020595126681857638
layer4.0.shortcut.0.weight_mask 	|	active =  2362 	|	total =  131072 	|	layerwise sparsity =  0.0180206298828125
layer4.1.conv1.weight_mask 	|	active =  53091 	|	total =  2359296 	|	layerwise sparsity =  0.022502899169921875
layer4.1.conv2.weight_mask 	|	active =  58231 	|	total =  2359296 	|	layerwise sparsity =  0.024681515163845487
pruning state: 18
remaining weight at start of iteration =  1.9421766659210915
pre_conv.0.weight_mask 	|	active =  375 	|	total =  1728 	|	layerwise sparsity =  0.2170138888888889
layer1.0.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.0.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer2.0.conv1.weight_mask 	|	active =  1062 	|	total =  73728 	|	layerwise sparsity =  0.014404296875
layer2.0.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.0.shortcut.0.weight_mask 	|	active =  1776 	|	total =  8192 	|	layerwise sparsity =  0.216796875
layer2.1.conv1.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.1.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv1.weight_mask 	|	active =  4250 	|	total =  294912 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv2.weight_mask 	|	active =  4074 	|	total =  589824 	|	layerwise sparsity =  0.006907145182291667
layer3.0.shortcut.0.weight_mask 	|	active =  472 	|	total =  32768 	|	layerwise sparsity =  0.014404296875
layer3.1.conv1.weight_mask 	|	active =  4406 	|	total =  589824 	|	layerwise sparsity =  0.007470024956597222
layer3.1.conv2.weight_mask 	|	active =  4774 	|	total =  589824 	|	layerwise sparsity =  0.008093939887152778
layer4.0.conv1.weight_mask 	|	active =  13538 	|	total =  1179648 	|	layerwise sparsity =  0.011476304796006944
layer4.0.conv2.weight_mask 	|	active =  39162 	|	total =  2359296 	|	layerwise sparsity =  0.016599019368489582
layer4.0.shortcut.0.weight_mask 	|	active =  1890 	|	total =  131072 	|	layerwise sparsity =  0.0144195556640625
layer4.1.conv1.weight_mask 	|	active =  43001 	|	total =  2359296 	|	layerwise sparsity =  0.018226199679904513
layer4.1.conv2.weight_mask 	|	active =  47407 	|	total =  2359296 	|	layerwise sparsity =  0.02009370591905382
pruning state: 19
remaining weight at start of iteration =  1.5653944644219209
pre_conv.0.weight_mask 	|	active =  346 	|	total =  1728 	|	layerwise sparsity =  0.20023148148148148
layer1.0.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.0.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv1.weight_mask 	|	active =  850 	|	total =  73728 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.0.shortcut.0.weight_mask 	|	active =  1639 	|	total =  8192 	|	layerwise sparsity =  0.2000732421875
layer2.1.conv1.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.1.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv1.weight_mask 	|	active =  3400 	|	total =  294912 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv2.weight_mask 	|	active =  3135 	|	total =  589824 	|	layerwise sparsity =  0.005315144856770833
layer3.0.shortcut.0.weight_mask 	|	active =  378 	|	total =  32768 	|	layerwise sparsity =  0.01153564453125
layer3.1.conv1.weight_mask 	|	active =  3405 	|	total =  589824 	|	layerwise sparsity =  0.005772908528645833
layer3.1.conv2.weight_mask 	|	active =  3705 	|	total =  589824 	|	layerwise sparsity =  0.006281534830729167
layer4.0.conv1.weight_mask 	|	active =  10701 	|	total =  1179648 	|	layerwise sparsity =  0.00907135009765625
layer4.0.conv2.weight_mask 	|	active =  31563 	|	total =  2359296 	|	layerwise sparsity =  0.013378143310546875
layer4.0.shortcut.0.weight_mask 	|	active =  1512 	|	total =  131072 	|	layerwise sparsity =  0.01153564453125
layer4.1.conv1.weight_mask 	|	active =  34829 	|	total =  2359296 	|	layerwise sparsity =  0.014762454562717013
layer4.1.conv2.weight_mask 	|	active =  38595 	|	total =  2359296 	|	layerwise sparsity =  0.016358693440755207
remaining weight at end of iteration =  1.2622553236638523
