pruning state: 0
remaining weight at start of iteration =  99.99998207761968
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv2.weight_mask 	|	active =  321 	|	total =  36864 	|	layerwise sparsity =  0.008707682291666666
layer1.1.conv1.weight_mask 	|	active =  304 	|	total =  36864 	|	layerwise sparsity =  0.008246527777777778
layer1.1.conv2.weight_mask 	|	active =  354 	|	total =  36864 	|	layerwise sparsity =  0.009602864583333334
layer2.0.conv1.weight_mask 	|	active =  1034 	|	total =  73728 	|	layerwise sparsity =  0.014024522569444444
layer2.0.conv2.weight_mask 	|	active =  2591 	|	total =  147456 	|	layerwise sparsity =  0.017571343315972224
layer2.0.shortcut.0.weight_mask 	|	active =  58 	|	total =  8192 	|	layerwise sparsity =  0.007080078125
layer2.1.conv1.weight_mask 	|	active =  2826 	|	total =  147456 	|	layerwise sparsity =  0.0191650390625
layer2.1.conv2.weight_mask 	|	active =  2971 	|	total =  147456 	|	layerwise sparsity =  0.020148383246527776
layer3.0.conv1.weight_mask 	|	active =  7540 	|	total =  294912 	|	layerwise sparsity =  0.025566948784722224
layer3.0.conv2.weight_mask 	|	active =  20493 	|	total =  589824 	|	layerwise sparsity =  0.0347442626953125
layer3.0.shortcut.0.weight_mask 	|	active =  508 	|	total =  32768 	|	layerwise sparsity =  0.0155029296875
layer3.1.conv1.weight_mask 	|	active =  20490 	|	total =  589824 	|	layerwise sparsity =  0.034739176432291664
layer3.1.conv2.weight_mask 	|	active =  21847 	|	total =  589824 	|	layerwise sparsity =  0.037039862738715276
layer4.0.conv1.weight_mask 	|	active =  54973 	|	total =  1179648 	|	layerwise sparsity =  0.046601189507378474
layer4.0.conv2.weight_mask 	|	active =  144468 	|	total =  2359296 	|	layerwise sparsity =  0.0612335205078125
layer4.0.shortcut.0.weight_mask 	|	active =  3197 	|	total =  131072 	|	layerwise sparsity =  0.02439117431640625
layer4.1.conv1.weight_mask 	|	active =  152931 	|	total =  2359296 	|	layerwise sparsity =  0.0648206075032552
layer4.1.conv2.weight_mask 	|	active =  160823 	|	total =  2359296 	|	layerwise sparsity =  0.0681656731499566
pruning state: 13
remaining weight at start of iteration =  5.3586931430406715
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  178 	|	total =  36864 	|	layerwise sparsity =  0.004828559027777778
layer1.0.conv2.weight_mask 	|	active =  223 	|	total =  36864 	|	layerwise sparsity =  0.006049262152777778
layer1.1.conv1.weight_mask 	|	active =  210 	|	total =  36864 	|	layerwise sparsity =  0.005696614583333333
layer1.1.conv2.weight_mask 	|	active =  248 	|	total =  36864 	|	layerwise sparsity =  0.006727430555555556
layer2.0.conv1.weight_mask 	|	active =  745 	|	total =  73728 	|	layerwise sparsity =  0.010104709201388888
layer2.0.conv2.weight_mask 	|	active =  1899 	|	total =  147456 	|	layerwise sparsity =  0.01287841796875
layer2.0.shortcut.0.weight_mask 	|	active =  40 	|	total =  8192 	|	layerwise sparsity =  0.0048828125
layer2.1.conv1.weight_mask 	|	active =  2085 	|	total =  147456 	|	layerwise sparsity =  0.014139811197916666
layer2.1.conv2.weight_mask 	|	active =  2200 	|	total =  147456 	|	layerwise sparsity =  0.014919704861111112
layer3.0.conv1.weight_mask 	|	active =  5687 	|	total =  294912 	|	layerwise sparsity =  0.019283718532986112
layer3.0.conv2.weight_mask 	|	active =  15826 	|	total =  589824 	|	layerwise sparsity =  0.026831732855902776
layer3.0.shortcut.0.weight_mask 	|	active =  369 	|	total =  32768 	|	layerwise sparsity =  0.011260986328125
layer3.1.conv1.weight_mask 	|	active =  15823 	|	total =  589824 	|	layerwise sparsity =  0.026826646592881944
layer3.1.conv2.weight_mask 	|	active =  16955 	|	total =  589824 	|	layerwise sparsity =  0.028745863172743056
layer4.0.conv1.weight_mask 	|	active =  43423 	|	total =  1179648 	|	layerwise sparsity =  0.0368101331922743
layer4.0.conv2.weight_mask 	|	active =  116537 	|	total =  2359296 	|	layerwise sparsity =  0.04939481947157118
layer4.0.shortcut.0.weight_mask 	|	active =  2403 	|	total =  131072 	|	layerwise sparsity =  0.01833343505859375
layer4.1.conv1.weight_mask 	|	active =  123905 	|	total =  2359296 	|	layerwise sparsity =  0.05251778496636285
layer4.1.conv2.weight_mask 	|	active =  130804 	|	total =  2359296 	|	layerwise sparsity =  0.055441962348090276
pruning state: 14
remaining weight at start of iteration =  4.297428353492427
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  122 	|	total =  36864 	|	layerwise sparsity =  0.0033094618055555555
layer1.0.conv2.weight_mask 	|	active =  155 	|	total =  36864 	|	layerwise sparsity =  0.004204644097222222
layer1.1.conv1.weight_mask 	|	active =  145 	|	total =  36864 	|	layerwise sparsity =  0.003933376736111111
layer1.1.conv2.weight_mask 	|	active =  173 	|	total =  36864 	|	layerwise sparsity =  0.004692925347222222
layer2.0.conv1.weight_mask 	|	active =  537 	|	total =  73728 	|	layerwise sparsity =  0.007283528645833333
layer2.0.conv2.weight_mask 	|	active =  1392 	|	total =  147456 	|	layerwise sparsity =  0.009440104166666666
layer2.0.shortcut.0.weight_mask 	|	active =  27 	|	total =  8192 	|	layerwise sparsity =  0.0032958984375
layer2.1.conv1.weight_mask 	|	active =  1538 	|	total =  147456 	|	layerwise sparsity =  0.010430230034722222
layer2.1.conv2.weight_mask 	|	active =  1629 	|	total =  147456 	|	layerwise sparsity =  0.01104736328125
layer3.0.conv1.weight_mask 	|	active =  4289 	|	total =  294912 	|	layerwise sparsity =  0.014543321397569444
layer3.0.conv2.weight_mask 	|	active =  12222 	|	total =  589824 	|	layerwise sparsity =  0.020721435546875
layer3.0.shortcut.0.weight_mask 	|	active =  268 	|	total =  32768 	|	layerwise sparsity =  0.0081787109375
layer3.1.conv1.weight_mask 	|	active =  12219 	|	total =  589824 	|	layerwise sparsity =  0.020716349283854168
layer3.1.conv2.weight_mask 	|	active =  13158 	|	total =  589824 	|	layerwise sparsity =  0.022308349609375
layer4.0.conv1.weight_mask 	|	active =  34300 	|	total =  1179648 	|	layerwise sparsity =  0.029076470269097224
layer4.0.conv2.weight_mask 	|	active =  94006 	|	total =  2359296 	|	layerwise sparsity =  0.03984493679470486
layer4.0.shortcut.0.weight_mask 	|	active =  1806 	|	total =  131072 	|	layerwise sparsity =  0.0137786865234375
layer4.1.conv1.weight_mask 	|	active =  100388 	|	total =  2359296 	|	layerwise sparsity =  0.042549981011284724
layer4.1.conv2.weight_mask 	|	active =  106389 	|	total =  2359296 	|	layerwise sparsity =  0.045093536376953125
pruning state: 15
remaining weight at start of iteration =  3.4479344098231834
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  83 	|	total =  36864 	|	layerwise sparsity =  0.002251519097222222
layer1.0.conv2.weight_mask 	|	active =  108 	|	total =  36864 	|	layerwise sparsity =  0.0029296875
layer1.1.conv1.weight_mask 	|	active =  100 	|	total =  36864 	|	layerwise sparsity =  0.002712673611111111
layer1.1.conv2.weight_mask 	|	active =  121 	|	total =  36864 	|	layerwise sparsity =  0.0032823350694444445
layer2.0.conv1.weight_mask 	|	active =  387 	|	total =  73728 	|	layerwise sparsity =  0.0052490234375
layer2.0.conv2.weight_mask 	|	active =  1020 	|	total =  147456 	|	layerwise sparsity =  0.006917317708333333
layer2.0.shortcut.0.weight_mask 	|	active =  18 	|	total =  8192 	|	layerwise sparsity =  0.002197265625
layer2.1.conv1.weight_mask 	|	active =  1135 	|	total =  147456 	|	layerwise sparsity =  0.007697211371527778
layer2.1.conv2.weight_mask 	|	active =  1206 	|	total =  147456 	|	layerwise sparsity =  0.0081787109375
layer3.0.conv1.weight_mask 	|	active =  3235 	|	total =  294912 	|	layerwise sparsity =  0.010969373914930556
layer3.0.conv2.weight_mask 	|	active =  9439 	|	total =  589824 	|	layerwise sparsity =  0.016003078884548612
layer3.0.shortcut.0.weight_mask 	|	active =  195 	|	total =  32768 	|	layerwise sparsity =  0.005950927734375
layer3.1.conv1.weight_mask 	|	active =  9436 	|	total =  589824 	|	layerwise sparsity =  0.015997992621527776
layer3.1.conv2.weight_mask 	|	active =  10211 	|	total =  589824 	|	layerwise sparsity =  0.017311943901909724
layer4.0.conv1.weight_mask 	|	active =  27093 	|	total =  1179648 	|	layerwise sparsity =  0.022967020670572918
layer4.0.conv2.weight_mask 	|	active =  75831 	|	total =  2359296 	|	layerwise sparsity =  0.03214136759440104
layer4.0.shortcut.0.weight_mask 	|	active =  1357 	|	total =  131072 	|	layerwise sparsity =  0.01035308837890625
layer4.1.conv1.weight_mask 	|	active =  81335 	|	total =  2359296 	|	layerwise sparsity =  0.0344742668999566
layer4.1.conv2.weight_mask 	|	active =  86531 	|	total =  2359296 	|	layerwise sparsity =  0.03667661878797743
pruning state: 16
remaining weight at start of iteration =  2.7675829304382282
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  57 	|	total =  36864 	|	layerwise sparsity =  0.0015462239583333333
layer1.0.conv2.weight_mask 	|	active =  75 	|	total =  36864 	|	layerwise sparsity =  0.0020345052083333335
layer1.1.conv1.weight_mask 	|	active =  69 	|	total =  36864 	|	layerwise sparsity =  0.0018717447916666667
layer1.1.conv2.weight_mask 	|	active =  85 	|	total =  36864 	|	layerwise sparsity =  0.0023057725694444445
layer2.0.conv1.weight_mask 	|	active =  279 	|	total =  73728 	|	layerwise sparsity =  0.0037841796875
layer2.0.conv2.weight_mask 	|	active =  747 	|	total =  147456 	|	layerwise sparsity =  0.00506591796875
layer2.0.shortcut.0.weight_mask 	|	active =  12 	|	total =  8192 	|	layerwise sparsity =  0.00146484375
layer2.1.conv1.weight_mask 	|	active =  837 	|	total =  147456 	|	layerwise sparsity =  0.00567626953125
layer2.1.conv2.weight_mask 	|	active =  893 	|	total =  147456 	|	layerwise sparsity =  0.006056043836805556
layer3.0.conv1.weight_mask 	|	active =  2440 	|	total =  294912 	|	layerwise sparsity =  0.008273654513888888
layer3.0.conv2.weight_mask 	|	active =  7289 	|	total =  589824 	|	layerwise sparsity =  0.012357923719618056
layer3.0.shortcut.0.weight_mask 	|	active =  142 	|	total =  32768 	|	layerwise sparsity =  0.00433349609375
layer3.1.conv1.weight_mask 	|	active =  7287 	|	total =  589824 	|	layerwise sparsity =  0.012354532877604166
layer3.1.conv2.weight_mask 	|	active =  7924 	|	total =  589824 	|	layerwise sparsity =  0.013434516059027778
layer4.0.conv1.weight_mask 	|	active =  21401 	|	total =  1179648 	|	layerwise sparsity =  0.018141852484809026
layer4.0.conv2.weight_mask 	|	active =  61170 	|	total =  2359296 	|	layerwise sparsity =  0.025927225748697918
layer4.0.shortcut.0.weight_mask 	|	active =  1020 	|	total =  131072 	|	layerwise sparsity =  0.007781982421875
layer4.1.conv1.weight_mask 	|	active =  65898 	|	total =  2359296 	|	layerwise sparsity =  0.02793121337890625
layer4.1.conv2.weight_mask 	|	active =  70380 	|	total =  2359296 	|	layerwise sparsity =  0.0298309326171875
pruning state: 17
remaining weight at start of iteration =  2.222419965818434
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  39 	|	total =  36864 	|	layerwise sparsity =  0.0010579427083333333
layer1.0.conv2.weight_mask 	|	active =  52 	|	total =  36864 	|	layerwise sparsity =  0.0014105902777777778
layer1.1.conv1.weight_mask 	|	active =  48 	|	total =  36864 	|	layerwise sparsity =  0.0013020833333333333
layer1.1.conv2.weight_mask 	|	active =  59 	|	total =  36864 	|	layerwise sparsity =  0.0016004774305555555
layer2.0.conv1.weight_mask 	|	active =  201 	|	total =  73728 	|	layerwise sparsity =  0.0027262369791666665
layer2.0.conv2.weight_mask 	|	active =  547 	|	total =  147456 	|	layerwise sparsity =  0.0037095811631944445
layer2.0.shortcut.0.weight_mask 	|	active =  8 	|	total =  8192 	|	layerwise sparsity =  0.0009765625
layer2.1.conv1.weight_mask 	|	active =  617 	|	total =  147456 	|	layerwise sparsity =  0.004184299045138889
layer2.1.conv2.weight_mask 	|	active =  661 	|	total =  147456 	|	layerwise sparsity =  0.004482693142361111
layer3.0.conv1.weight_mask 	|	active =  1840 	|	total =  294912 	|	layerwise sparsity =  0.006239149305555556
layer3.0.conv2.weight_mask 	|	active =  5629 	|	total =  589824 	|	layerwise sparsity =  0.009543524848090278
layer3.0.shortcut.0.weight_mask 	|	active =  103 	|	total =  32768 	|	layerwise sparsity =  0.003143310546875
layer3.1.conv1.weight_mask 	|	active =  5627 	|	total =  589824 	|	layerwise sparsity =  0.009540134006076388
layer3.1.conv2.weight_mask 	|	active =  6150 	|	total =  589824 	|	layerwise sparsity =  0.010426839192708334
layer4.0.conv1.weight_mask 	|	active =  16905 	|	total =  1179648 	|	layerwise sparsity =  0.014330546061197916
layer4.0.conv2.weight_mask 	|	active =  49344 	|	total =  2359296 	|	layerwise sparsity =  0.020914713541666668
layer4.0.shortcut.0.weight_mask 	|	active =  767 	|	total =  131072 	|	layerwise sparsity =  0.00585174560546875
layer4.1.conv1.weight_mask 	|	active =  53391 	|	total =  2359296 	|	layerwise sparsity =  0.022630055745442707
layer4.1.conv2.weight_mask 	|	active =  57243 	|	total =  2359296 	|	layerwise sparsity =  0.024262746175130207
pruning state: 18
remaining weight at start of iteration =  1.7853468769176928
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  27 	|	total =  36864 	|	layerwise sparsity =  0.000732421875
layer1.0.conv2.weight_mask 	|	active =  36 	|	total =  36864 	|	layerwise sparsity =  0.0009765625
layer1.1.conv1.weight_mask 	|	active =  33 	|	total =  36864 	|	layerwise sparsity =  0.0008951822916666666
layer1.1.conv2.weight_mask 	|	active =  41 	|	total =  36864 	|	layerwise sparsity =  0.0011121961805555555
layer2.0.conv1.weight_mask 	|	active =  145 	|	total =  73728 	|	layerwise sparsity =  0.0019666883680555555
layer2.0.conv2.weight_mask 	|	active =  401 	|	total =  147456 	|	layerwise sparsity =  0.002719455295138889
layer2.0.shortcut.0.weight_mask 	|	active =  5 	|	total =  8192 	|	layerwise sparsity =  0.0006103515625
layer2.1.conv1.weight_mask 	|	active =  455 	|	total =  147456 	|	layerwise sparsity =  0.003085666232638889
layer2.1.conv2.weight_mask 	|	active =  490 	|	total =  147456 	|	layerwise sparsity =  0.003323025173611111
layer3.0.conv1.weight_mask 	|	active =  1388 	|	total =  294912 	|	layerwise sparsity =  0.004706488715277778
layer3.0.conv2.weight_mask 	|	active =  4347 	|	total =  589824 	|	layerwise sparsity =  0.0073699951171875
layer3.0.shortcut.0.weight_mask 	|	active =  75 	|	total =  32768 	|	layerwise sparsity =  0.002288818359375
layer3.1.conv1.weight_mask 	|	active =  4345 	|	total =  589824 	|	layerwise sparsity =  0.007366604275173611
layer3.1.conv2.weight_mask 	|	active =  4773 	|	total =  589824 	|	layerwise sparsity =  0.008092244466145834
layer4.0.conv1.weight_mask 	|	active =  13353 	|	total =  1179648 	|	layerwise sparsity =  0.011319478352864584
layer4.0.conv2.weight_mask 	|	active =  39804 	|	total =  2359296 	|	layerwise sparsity =  0.016871134440104168
layer4.0.shortcut.0.weight_mask 	|	active =  576 	|	total =  131072 	|	layerwise sparsity =  0.00439453125
layer4.1.conv1.weight_mask 	|	active =  43258 	|	total =  2359296 	|	layerwise sparsity =  0.018335130479600694
layer4.1.conv2.weight_mask 	|	active =  46558 	|	total =  2359296 	|	layerwise sparsity =  0.019733852810329862
pruning state: 19
remaining weight at start of iteration =  1.4347761566387396
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  18 	|	total =  36864 	|	layerwise sparsity =  0.00048828125
layer1.0.conv2.weight_mask 	|	active =  25 	|	total =  36864 	|	layerwise sparsity =  0.0006781684027777778
layer1.1.conv1.weight_mask 	|	active =  23 	|	total =  36864 	|	layerwise sparsity =  0.0006239149305555555
layer1.1.conv2.weight_mask 	|	active =  29 	|	total =  36864 	|	layerwise sparsity =  0.0007866753472222222
layer2.0.conv1.weight_mask 	|	active =  104 	|	total =  73728 	|	layerwise sparsity =  0.0014105902777777778
layer2.0.conv2.weight_mask 	|	active =  294 	|	total =  147456 	|	layerwise sparsity =  0.0019938151041666665
layer2.0.shortcut.0.weight_mask 	|	active =  3 	|	total =  8192 	|	layerwise sparsity =  0.0003662109375
layer2.1.conv1.weight_mask 	|	active =  336 	|	total =  147456 	|	layerwise sparsity =  0.0022786458333333335
layer2.1.conv2.weight_mask 	|	active =  363 	|	total =  147456 	|	layerwise sparsity =  0.0024617513020833335
layer3.0.conv1.weight_mask 	|	active =  1047 	|	total =  294912 	|	layerwise sparsity =  0.0035502115885416665
layer3.0.conv2.weight_mask 	|	active =  3357 	|	total =  589824 	|	layerwise sparsity =  0.0056915283203125
layer3.0.shortcut.0.weight_mask 	|	active =  54 	|	total =  32768 	|	layerwise sparsity =  0.00164794921875
layer3.1.conv1.weight_mask 	|	active =  3355 	|	total =  589824 	|	layerwise sparsity =  0.005688137478298611
layer3.1.conv2.weight_mask 	|	active =  3704 	|	total =  589824 	|	layerwise sparsity =  0.006279839409722222
layer4.0.conv1.weight_mask 	|	active =  10547 	|	total =  1179648 	|	layerwise sparsity =  0.008940802680121528
layer4.0.conv2.weight_mask 	|	active =  32108 	|	total =  2359296 	|	layerwise sparsity =  0.013609144422743056
layer4.0.shortcut.0.weight_mask 	|	active =  433 	|	total =  131072 	|	layerwise sparsity =  0.00330352783203125
layer4.1.conv1.weight_mask 	|	active =  35048 	|	total =  2359296 	|	layerwise sparsity =  0.014855278862847222
layer4.1.conv2.weight_mask 	|	active =  37868 	|	total =  2359296 	|	layerwise sparsity =  0.016050550672743056
remaining weight at end of iteration =  1.1534485527319394
