pruning state: 0
remaining weight at start of iteration =  100.0
pre_conv.0.weight_mask 	|	active =  1594 	|	total =  1728 	|	layerwise sparsity =  0.9224537037037037
pre_conv.0.weight_mask 	|	active =  607 	|	total =  1728 	|	layerwise sparsity =  0.35127314814814814
layer1.0.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.0.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer2.0.conv1.weight_mask 	|	active =  4054 	|	total =  73728 	|	layerwise sparsity =  0.054985894097222224
layer2.0.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.0.shortcut.0.weight_mask 	|	active =  2878 	|	total =  8192 	|	layerwise sparsity =  0.351318359375
layer2.1.conv1.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.1.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer3.0.conv1.weight_mask 	|	active =  16213 	|	total =  294912 	|	layerwise sparsity =  0.05497572157118055
layer3.0.conv2.weight_mask 	|	active =  19287 	|	total =  589824 	|	layerwise sparsity =  0.0326995849609375
layer3.0.shortcut.0.weight_mask 	|	active =  1801 	|	total =  32768 	|	layerwise sparsity =  0.054962158203125
layer3.1.conv1.weight_mask 	|	active =  20107 	|	total =  589824 	|	layerwise sparsity =  0.03408983018663195
layer3.1.conv2.weight_mask 	|	active =  21380 	|	total =  589824 	|	layerwise sparsity =  0.036248101128472224
layer4.0.conv1.weight_mask 	|	active =  54854 	|	total =  1179648 	|	layerwise sparsity =  0.046500311957465276
layer4.0.conv2.weight_mask 	|	active =  141997 	|	total =  2359296 	|	layerwise sparsity =  0.06018617418077257
layer4.0.shortcut.0.weight_mask 	|	active =  7206 	|	total =  131072 	|	layerwise sparsity =  0.0549774169921875
layer4.1.conv1.weight_mask 	|	active =  152082 	|	total =  2359296 	|	layerwise sparsity =  0.06446075439453125
layer4.1.conv2.weight_mask 	|	active =  165809 	|	total =  2359296 	|	layerwise sparsity =  0.07027901543511285
pruning state: 13
remaining weight at start of iteration =  5.741407652426256
pre_conv.0.weight_mask 	|	active =  560 	|	total =  1728 	|	layerwise sparsity =  0.32407407407407407
layer1.0.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.0.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer2.0.conv1.weight_mask 	|	active =  3243 	|	total =  73728 	|	layerwise sparsity =  0.043986002604166664
layer2.0.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.0.shortcut.0.weight_mask 	|	active =  2655 	|	total =  8192 	|	layerwise sparsity =  0.3240966796875
layer2.1.conv1.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.1.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv1.weight_mask 	|	active =  12970 	|	total =  294912 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv2.weight_mask 	|	active =  14825 	|	total =  589824 	|	layerwise sparsity =  0.025134616427951388
layer3.0.shortcut.0.weight_mask 	|	active =  1441 	|	total =  32768 	|	layerwise sparsity =  0.043975830078125
layer3.1.conv1.weight_mask 	|	active =  15505 	|	total =  589824 	|	layerwise sparsity =  0.026287502712673612
layer3.1.conv2.weight_mask 	|	active =  16565 	|	total =  589824 	|	layerwise sparsity =  0.028084648980034724
layer4.0.conv1.weight_mask 	|	active =  43322 	|	total =  1179648 	|	layerwise sparsity =  0.03672451443142361
layer4.0.conv2.weight_mask 	|	active =  114392 	|	total =  2359296 	|	layerwise sparsity =  0.048485649956597224
layer4.0.shortcut.0.weight_mask 	|	active =  5765 	|	total =  131072 	|	layerwise sparsity =  0.04398345947265625
layer4.1.conv1.weight_mask 	|	active =  123164 	|	total =  2359296 	|	layerwise sparsity =  0.05220370822482639
layer4.1.conv2.weight_mask 	|	active =  135177 	|	total =  2359296 	|	layerwise sparsity =  0.05729548136393229
pruning state: 14
remaining weight at start of iteration =  4.6196996352437125
pre_conv.0.weight_mask 	|	active =  517 	|	total =  1728 	|	layerwise sparsity =  0.2991898148148148
layer1.0.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.0.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv1.weight_mask 	|	active =  2594 	|	total =  73728 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.0.shortcut.0.weight_mask 	|	active =  2450 	|	total =  8192 	|	layerwise sparsity =  0.299072265625
layer2.1.conv1.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.1.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv1.weight_mask 	|	active =  10376 	|	total =  294912 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv2.weight_mask 	|	active =  11395 	|	total =  589824 	|	layerwise sparsity =  0.019319322374131944
layer3.0.shortcut.0.weight_mask 	|	active =  1153 	|	total =  32768 	|	layerwise sparsity =  0.035186767578125
layer3.1.conv1.weight_mask 	|	active =  11956 	|	total =  589824 	|	layerwise sparsity =  0.020270453559027776
layer3.1.conv2.weight_mask 	|	active =  12834 	|	total =  589824 	|	layerwise sparsity =  0.021759033203125
layer4.0.conv1.weight_mask 	|	active =  34214 	|	total =  1179648 	|	layerwise sparsity =  0.029003567165798612
layer4.0.conv2.weight_mask 	|	active =  92153 	|	total =  2359296 	|	layerwise sparsity =  0.03905953301323785
layer4.0.shortcut.0.weight_mask 	|	active =  4612 	|	total =  131072 	|	layerwise sparsity =  0.035186767578125
layer4.1.conv1.weight_mask 	|	active =  99745 	|	total =  2359296 	|	layerwise sparsity =  0.0422774420844184
layer4.1.conv2.weight_mask 	|	active =  110204 	|	total =  2359296 	|	layerwise sparsity =  0.04671054416232639
pruning state: 15
remaining weight at start of iteration =  3.7184906631567483
pre_conv.0.weight_mask 	|	active =  477 	|	total =  1728 	|	layerwise sparsity =  0.2760416666666667
layer1.0.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.0.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer2.0.conv1.weight_mask 	|	active =  2075 	|	total =  73728 	|	layerwise sparsity =  0.028143988715277776
layer2.0.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.0.shortcut.0.weight_mask 	|	active =  2261 	|	total =  8192 	|	layerwise sparsity =  0.2760009765625
layer2.1.conv1.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.1.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer3.0.conv1.weight_mask 	|	active =  8301 	|	total =  294912 	|	layerwise sparsity =  0.028147379557291668
layer3.0.conv2.weight_mask 	|	active =  8759 	|	total =  589824 	|	layerwise sparsity =  0.014850192599826388
layer3.0.shortcut.0.weight_mask 	|	active =  922 	|	total =  32768 	|	layerwise sparsity =  0.02813720703125
layer3.1.conv1.weight_mask 	|	active =  9220 	|	total =  589824 	|	layerwise sparsity =  0.015631781684027776
layer3.1.conv2.weight_mask 	|	active =  9943 	|	total =  589824 	|	layerwise sparsity =  0.016857571072048612
layer4.0.conv1.weight_mask 	|	active =  27021 	|	total =  1179648 	|	layerwise sparsity =  0.022905985514322918
layer4.0.conv2.weight_mask 	|	active =  74238 	|	total =  2359296 	|	layerwise sparsity =  0.031466166178385414
layer4.0.shortcut.0.weight_mask 	|	active =  3690 	|	total =  131072 	|	layerwise sparsity =  0.0281524658203125
layer4.1.conv1.weight_mask 	|	active =  80779 	|	total =  2359296 	|	layerwise sparsity =  0.03423860337999132
layer4.1.conv2.weight_mask 	|	active =  89845 	|	total =  2359296 	|	layerwise sparsity =  0.0380812750922309
pruning state: 16
remaining weight at start of iteration =  2.994229351984079
pre_conv.0.weight_mask 	|	active =  440 	|	total =  1728 	|	layerwise sparsity =  0.25462962962962965
layer1.0.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.0.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv1.weight_mask 	|	active =  1660 	|	total =  73728 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.0.shortcut.0.weight_mask 	|	active =  2086 	|	total =  8192 	|	layerwise sparsity =  0.254638671875
layer2.1.conv1.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.1.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer3.0.conv1.weight_mask 	|	active =  6641 	|	total =  294912 	|	layerwise sparsity =  0.022518581814236112
layer3.0.conv2.weight_mask 	|	active =  6733 	|	total =  589824 	|	layerwise sparsity =  0.011415269639756944
layer3.0.shortcut.0.weight_mask 	|	active =  738 	|	total =  32768 	|	layerwise sparsity =  0.02252197265625
layer3.1.conv1.weight_mask 	|	active =  7110 	|	total =  589824 	|	layerwise sparsity =  0.012054443359375
layer3.1.conv2.weight_mask 	|	active =  7704 	|	total =  589824 	|	layerwise sparsity =  0.0130615234375
layer4.0.conv1.weight_mask 	|	active =  21340 	|	total =  1179648 	|	layerwise sparsity =  0.018090142144097224
layer4.0.conv2.weight_mask 	|	active =  59806 	|	total =  2359296 	|	layerwise sparsity =  0.025349087185329862
layer4.0.shortcut.0.weight_mask 	|	active =  2952 	|	total =  131072 	|	layerwise sparsity =  0.02252197265625
layer4.1.conv1.weight_mask 	|	active =  65419 	|	total =  2359296 	|	layerwise sparsity =  0.02772818671332465
layer4.1.conv2.weight_mask 	|	active =  73247 	|	total =  2359296 	|	layerwise sparsity =  0.03104612562391493
pruning state: 17
remaining weight at start of iteration =  2.4119580989085954
pre_conv.0.weight_mask 	|	active =  406 	|	total =  1728 	|	layerwise sparsity =  0.2349537037037037
layer1.0.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.0.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv1.weight_mask 	|	active =  1328 	|	total =  73728 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.0.shortcut.0.weight_mask 	|	active =  1925 	|	total =  8192 	|	layerwise sparsity =  0.2349853515625
layer2.1.conv1.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.1.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer3.0.conv1.weight_mask 	|	active =  5313 	|	total =  294912 	|	layerwise sparsity =  0.018015543619791668
layer3.0.conv2.weight_mask 	|	active =  5175 	|	total =  589824 	|	layerwise sparsity =  0.0087738037109375
layer3.0.shortcut.0.weight_mask 	|	active =  590 	|	total =  32768 	|	layerwise sparsity =  0.01800537109375
layer3.1.conv1.weight_mask 	|	active =  5483 	|	total =  589824 	|	layerwise sparsity =  0.009295993381076388
layer3.1.conv2.weight_mask 	|	active =  5969 	|	total =  589824 	|	layerwise sparsity =  0.010119967990451388
layer4.0.conv1.weight_mask 	|	active =  16854 	|	total =  1179648 	|	layerwise sparsity =  0.014287312825520834
layer4.0.conv2.weight_mask 	|	active =  48179 	|	total =  2359296 	|	layerwise sparsity =  0.0204209221733941
layer4.0.shortcut.0.weight_mask 	|	active =  2362 	|	total =  131072 	|	layerwise sparsity =  0.0180206298828125
layer4.1.conv1.weight_mask 	|	active =  52980 	|	total =  2359296 	|	layerwise sparsity =  0.022455851236979168
layer4.1.conv2.weight_mask 	|	active =  59715 	|	total =  2359296 	|	layerwise sparsity =  0.025310516357421875
pruning state: 18
remaining weight at start of iteration =  1.9437090294385895
pre_conv.0.weight_mask 	|	active =  375 	|	total =  1728 	|	layerwise sparsity =  0.2170138888888889
layer1.0.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.0.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer2.0.conv1.weight_mask 	|	active =  1062 	|	total =  73728 	|	layerwise sparsity =  0.014404296875
layer2.0.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.0.shortcut.0.weight_mask 	|	active =  1776 	|	total =  8192 	|	layerwise sparsity =  0.216796875
layer2.1.conv1.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.1.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv1.weight_mask 	|	active =  4250 	|	total =  294912 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv2.weight_mask 	|	active =  3978 	|	total =  589824 	|	layerwise sparsity =  0.006744384765625
layer3.0.shortcut.0.weight_mask 	|	active =  472 	|	total =  32768 	|	layerwise sparsity =  0.014404296875
layer3.1.conv1.weight_mask 	|	active =  4228 	|	total =  589824 	|	layerwise sparsity =  0.007168240017361111
layer3.1.conv2.weight_mask 	|	active =  4625 	|	total =  589824 	|	layerwise sparsity =  0.007841322157118056
layer4.0.conv1.weight_mask 	|	active =  13311 	|	total =  1179648 	|	layerwise sparsity =  0.01128387451171875
layer4.0.conv2.weight_mask 	|	active =  38813 	|	total =  2359296 	|	layerwise sparsity =  0.01645109388563368
layer4.0.shortcut.0.weight_mask 	|	active =  1890 	|	total =  131072 	|	layerwise sparsity =  0.0144195556640625
layer4.1.conv1.weight_mask 	|	active =  42906 	|	total =  2359296 	|	layerwise sparsity =  0.018185933430989582
layer4.1.conv2.weight_mask 	|	active =  48683 	|	total =  2359296 	|	layerwise sparsity =  0.0206345452202691
pruning state: 19
remaining weight at start of iteration =  1.5670254010311857
pre_conv.0.weight_mask 	|	active =  346 	|	total =  1728 	|	layerwise sparsity =  0.20023148148148148
layer1.0.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.0.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv1.weight_mask 	|	active =  850 	|	total =  73728 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.0.shortcut.0.weight_mask 	|	active =  1639 	|	total =  8192 	|	layerwise sparsity =  0.2000732421875
layer2.1.conv1.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.1.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv1.weight_mask 	|	active =  3400 	|	total =  294912 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv2.weight_mask 	|	active =  3058 	|	total =  589824 	|	layerwise sparsity =  0.005184597439236111
layer3.0.shortcut.0.weight_mask 	|	active =  378 	|	total =  32768 	|	layerwise sparsity =  0.01153564453125
layer3.1.conv1.weight_mask 	|	active =  3260 	|	total =  589824 	|	layerwise sparsity =  0.005527072482638889
layer3.1.conv2.weight_mask 	|	active =  3583 	|	total =  589824 	|	layerwise sparsity =  0.006074693467881944
layer4.0.conv1.weight_mask 	|	active =  10513 	|	total =  1179648 	|	layerwise sparsity =  0.008911980523003472
layer4.0.conv2.weight_mask 	|	active =  31267 	|	total =  2359296 	|	layerwise sparsity =  0.013252682156032987
layer4.0.shortcut.0.weight_mask 	|	active =  1512 	|	total =  131072 	|	layerwise sparsity =  0.01153564453125
layer4.1.conv1.weight_mask 	|	active =  34748 	|	total =  2359296 	|	layerwise sparsity =  0.014728122287326388
layer4.1.conv2.weight_mask 	|	active =  39689 	|	total =  2359296 	|	layerwise sparsity =  0.016822391086154513
remaining weight at end of iteration =  1.2639131438435869
