pruning state: 0
remaining weight at start of iteration =  100.0
pre_conv.0.weight_mask 	|	active =  1594 	|	total =  1728 	|	layerwise sparsity =  0.9224537037037037
pre_conv.0.weight_mask 	|	active =  607 	|	total =  1728 	|	layerwise sparsity =  0.35127314814814814
layer1.0.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.0.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer2.0.conv1.weight_mask 	|	active =  4054 	|	total =  73728 	|	layerwise sparsity =  0.054985894097222224
layer2.0.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.0.shortcut.0.weight_mask 	|	active =  2878 	|	total =  8192 	|	layerwise sparsity =  0.351318359375
layer2.1.conv1.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.1.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer3.0.conv1.weight_mask 	|	active =  16213 	|	total =  294912 	|	layerwise sparsity =  0.05497572157118055
layer3.0.conv2.weight_mask 	|	active =  19525 	|	total =  589824 	|	layerwise sparsity =  0.033103095160590276
layer3.0.shortcut.0.weight_mask 	|	active =  1801 	|	total =  32768 	|	layerwise sparsity =  0.054962158203125
layer3.1.conv1.weight_mask 	|	active =  20099 	|	total =  589824 	|	layerwise sparsity =  0.03407626681857639
layer3.1.conv2.weight_mask 	|	active =  21303 	|	total =  589824 	|	layerwise sparsity =  0.0361175537109375
layer4.0.conv1.weight_mask 	|	active =  54850 	|	total =  1179648 	|	layerwise sparsity =  0.04649692111545139
layer4.0.conv2.weight_mask 	|	active =  141578 	|	total =  2359296 	|	layerwise sparsity =  0.06000857883029514
layer4.0.shortcut.0.weight_mask 	|	active =  7206 	|	total =  131072 	|	layerwise sparsity =  0.0549774169921875
layer4.1.conv1.weight_mask 	|	active =  153311 	|	total =  2359296 	|	layerwise sparsity =  0.06498167249891493
layer4.1.conv2.weight_mask 	|	active =  164547 	|	total =  2359296 	|	layerwise sparsity =  0.06974411010742188
pruning state: 13
remaining weight at start of iteration =  5.7386924118075555
pre_conv.0.weight_mask 	|	active =  560 	|	total =  1728 	|	layerwise sparsity =  0.32407407407407407
layer1.0.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.0.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer2.0.conv1.weight_mask 	|	active =  3243 	|	total =  73728 	|	layerwise sparsity =  0.043986002604166664
layer2.0.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.0.shortcut.0.weight_mask 	|	active =  2655 	|	total =  8192 	|	layerwise sparsity =  0.3240966796875
layer2.1.conv1.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.1.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv1.weight_mask 	|	active =  12970 	|	total =  294912 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv2.weight_mask 	|	active =  15022 	|	total =  589824 	|	layerwise sparsity =  0.025468614366319444
layer3.0.shortcut.0.weight_mask 	|	active =  1441 	|	total =  32768 	|	layerwise sparsity =  0.043975830078125
layer3.1.conv1.weight_mask 	|	active =  15498 	|	total =  589824 	|	layerwise sparsity =  0.026275634765625
layer3.1.conv2.weight_mask 	|	active =  16500 	|	total =  589824 	|	layerwise sparsity =  0.027974446614583332
layer4.0.conv1.weight_mask 	|	active =  43318 	|	total =  1179648 	|	layerwise sparsity =  0.036721123589409724
layer4.0.conv2.weight_mask 	|	active =  114028 	|	total =  2359296 	|	layerwise sparsity =  0.048331366644965276
layer4.0.shortcut.0.weight_mask 	|	active =  5765 	|	total =  131072 	|	layerwise sparsity =  0.04398345947265625
layer4.1.conv1.weight_mask 	|	active =  124237 	|	total =  2359296 	|	layerwise sparsity =  0.05265850490993924
layer4.1.conv2.weight_mask 	|	active =  134069 	|	total =  2359296 	|	layerwise sparsity =  0.05682584974500868
pruning state: 14
remaining weight at start of iteration =  4.617208424379027
pre_conv.0.weight_mask 	|	active =  517 	|	total =  1728 	|	layerwise sparsity =  0.2991898148148148
layer1.0.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.0.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv1.weight_mask 	|	active =  2594 	|	total =  73728 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.0.shortcut.0.weight_mask 	|	active =  2450 	|	total =  8192 	|	layerwise sparsity =  0.299072265625
layer2.1.conv1.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.1.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv1.weight_mask 	|	active =  10376 	|	total =  294912 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv2.weight_mask 	|	active =  11558 	|	total =  589824 	|	layerwise sparsity =  0.019595675998263888
layer3.0.shortcut.0.weight_mask 	|	active =  1153 	|	total =  32768 	|	layerwise sparsity =  0.035186767578125
layer3.1.conv1.weight_mask 	|	active =  11951 	|	total =  589824 	|	layerwise sparsity =  0.020261976453993056
layer3.1.conv2.weight_mask 	|	active =  12780 	|	total =  589824 	|	layerwise sparsity =  0.02166748046875
layer4.0.conv1.weight_mask 	|	active =  34211 	|	total =  1179648 	|	layerwise sparsity =  0.029001024034288194
layer4.0.conv2.weight_mask 	|	active =  91839 	|	total =  2359296 	|	layerwise sparsity =  0.03892644246419271
layer4.0.shortcut.0.weight_mask 	|	active =  4612 	|	total =  131072 	|	layerwise sparsity =  0.035186767578125
layer4.1.conv1.weight_mask 	|	active =  100676 	|	total =  2359296 	|	layerwise sparsity =  0.042672051323784724
layer4.1.conv2.weight_mask 	|	active =  109236 	|	total =  2359296 	|	layerwise sparsity =  0.046300252278645836
pruning state: 15
remaining weight at start of iteration =  3.716250365616558
pre_conv.0.weight_mask 	|	active =  477 	|	total =  1728 	|	layerwise sparsity =  0.2760416666666667
layer1.0.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.0.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer2.0.conv1.weight_mask 	|	active =  2075 	|	total =  73728 	|	layerwise sparsity =  0.028143988715277776
layer2.0.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.0.shortcut.0.weight_mask 	|	active =  2261 	|	total =  8192 	|	layerwise sparsity =  0.2760009765625
layer2.1.conv1.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.1.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer3.0.conv1.weight_mask 	|	active =  8301 	|	total =  294912 	|	layerwise sparsity =  0.028147379557291668
layer3.0.conv2.weight_mask 	|	active =  8893 	|	total =  589824 	|	layerwise sparsity =  0.015077379014756944
layer3.0.shortcut.0.weight_mask 	|	active =  922 	|	total =  32768 	|	layerwise sparsity =  0.02813720703125
layer3.1.conv1.weight_mask 	|	active =  9215 	|	total =  589824 	|	layerwise sparsity =  0.015623304578993056
layer3.1.conv2.weight_mask 	|	active =  9899 	|	total =  589824 	|	layerwise sparsity =  0.016782972547743056
layer4.0.conv1.weight_mask 	|	active =  27018 	|	total =  1179648 	|	layerwise sparsity =  0.0229034423828125
layer4.0.conv2.weight_mask 	|	active =  73968 	|	total =  2359296 	|	layerwise sparsity =  0.031351725260416664
layer4.0.shortcut.0.weight_mask 	|	active =  3690 	|	total =  131072 	|	layerwise sparsity =  0.0281524658203125
layer4.1.conv1.weight_mask 	|	active =  81583 	|	total =  2359296 	|	layerwise sparsity =  0.03457938300238715
layer4.1.conv2.weight_mask 	|	active =  89003 	|	total =  2359296 	|	layerwise sparsity =  0.0377243889702691
pruning state: 16
remaining weight at start of iteration =  2.9922041230077467
pre_conv.0.weight_mask 	|	active =  440 	|	total =  1728 	|	layerwise sparsity =  0.25462962962962965
layer1.0.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.0.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv1.weight_mask 	|	active =  1660 	|	total =  73728 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.0.shortcut.0.weight_mask 	|	active =  2086 	|	total =  8192 	|	layerwise sparsity =  0.254638671875
layer2.1.conv1.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.1.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer3.0.conv1.weight_mask 	|	active =  6641 	|	total =  294912 	|	layerwise sparsity =  0.022518581814236112
layer3.0.conv2.weight_mask 	|	active =  6842 	|	total =  589824 	|	layerwise sparsity =  0.011600070529513888
layer3.0.shortcut.0.weight_mask 	|	active =  738 	|	total =  32768 	|	layerwise sparsity =  0.02252197265625
layer3.1.conv1.weight_mask 	|	active =  7106 	|	total =  589824 	|	layerwise sparsity =  0.012047661675347222
layer3.1.conv2.weight_mask 	|	active =  7667 	|	total =  589824 	|	layerwise sparsity =  0.012998792860243056
layer4.0.conv1.weight_mask 	|	active =  21338 	|	total =  1179648 	|	layerwise sparsity =  0.018088446723090276
layer4.0.conv2.weight_mask 	|	active =  59574 	|	total =  2359296 	|	layerwise sparsity =  0.025250752766927082
layer4.0.shortcut.0.weight_mask 	|	active =  2952 	|	total =  131072 	|	layerwise sparsity =  0.02252197265625
layer4.1.conv1.weight_mask 	|	active =  66111 	|	total =  2359296 	|	layerwise sparsity =  0.028021494547526043
layer4.1.conv2.weight_mask 	|	active =  72518 	|	total =  2359296 	|	layerwise sparsity =  0.030737135145399306
pruning state: 17
remaining weight at start of iteration =  2.4101389773059645
pre_conv.0.weight_mask 	|	active =  406 	|	total =  1728 	|	layerwise sparsity =  0.2349537037037037
layer1.0.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.0.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv1.weight_mask 	|	active =  1328 	|	total =  73728 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.0.shortcut.0.weight_mask 	|	active =  1925 	|	total =  8192 	|	layerwise sparsity =  0.2349853515625
layer2.1.conv1.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.1.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer3.0.conv1.weight_mask 	|	active =  5313 	|	total =  294912 	|	layerwise sparsity =  0.018015543619791668
layer3.0.conv2.weight_mask 	|	active =  5264 	|	total =  589824 	|	layerwise sparsity =  0.008924696180555556
layer3.0.shortcut.0.weight_mask 	|	active =  590 	|	total =  32768 	|	layerwise sparsity =  0.01800537109375
layer3.1.conv1.weight_mask 	|	active =  5479 	|	total =  589824 	|	layerwise sparsity =  0.009289211697048612
layer3.1.conv2.weight_mask 	|	active =  5939 	|	total =  589824 	|	layerwise sparsity =  0.010069105360243056
layer4.0.conv1.weight_mask 	|	active =  16852 	|	total =  1179648 	|	layerwise sparsity =  0.014285617404513888
layer4.0.conv2.weight_mask 	|	active =  47981 	|	total =  2359296 	|	layerwise sparsity =  0.02033699883355035
layer4.0.shortcut.0.weight_mask 	|	active =  2362 	|	total =  131072 	|	layerwise sparsity =  0.0180206298828125
layer4.1.conv1.weight_mask 	|	active =  53573 	|	total =  2359296 	|	layerwise sparsity =  0.02270719740125868
layer4.1.conv2.weight_mask 	|	active =  59086 	|	total =  2359296 	|	layerwise sparsity =  0.025043911404079862
pruning state: 18
remaining weight at start of iteration =  1.9420870540194923
pre_conv.0.weight_mask 	|	active =  375 	|	total =  1728 	|	layerwise sparsity =  0.2170138888888889
layer1.0.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.0.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer2.0.conv1.weight_mask 	|	active =  1062 	|	total =  73728 	|	layerwise sparsity =  0.014404296875
layer2.0.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.0.shortcut.0.weight_mask 	|	active =  1776 	|	total =  8192 	|	layerwise sparsity =  0.216796875
layer2.1.conv1.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.1.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv1.weight_mask 	|	active =  4250 	|	total =  294912 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv2.weight_mask 	|	active =  4050 	|	total =  589824 	|	layerwise sparsity =  0.006866455078125
layer3.0.shortcut.0.weight_mask 	|	active =  472 	|	total =  32768 	|	layerwise sparsity =  0.014404296875
layer3.1.conv1.weight_mask 	|	active =  4225 	|	total =  589824 	|	layerwise sparsity =  0.007163153754340278
layer3.1.conv2.weight_mask 	|	active =  4600 	|	total =  589824 	|	layerwise sparsity =  0.007798936631944444
layer4.0.conv1.weight_mask 	|	active =  13309 	|	total =  1179648 	|	layerwise sparsity =  0.011282179090711806
layer4.0.conv2.weight_mask 	|	active =  38644 	|	total =  2359296 	|	layerwise sparsity =  0.016379462348090276
layer4.0.shortcut.0.weight_mask 	|	active =  1890 	|	total =  131072 	|	layerwise sparsity =  0.0144195556640625
layer4.1.conv1.weight_mask 	|	active =  43413 	|	total =  2359296 	|	layerwise sparsity =  0.018400828043619793
layer4.1.conv2.weight_mask 	|	active =  48142 	|	total =  2359296 	|	layerwise sparsity =  0.020405239529079862
pruning state: 19
remaining weight at start of iteration =  1.565582649415298
pre_conv.0.weight_mask 	|	active =  346 	|	total =  1728 	|	layerwise sparsity =  0.20023148148148148
layer1.0.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.0.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv1.weight_mask 	|	active =  850 	|	total =  73728 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.0.shortcut.0.weight_mask 	|	active =  1639 	|	total =  8192 	|	layerwise sparsity =  0.2000732421875
layer2.1.conv1.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.1.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv1.weight_mask 	|	active =  3400 	|	total =  294912 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv2.weight_mask 	|	active =  3116 	|	total =  589824 	|	layerwise sparsity =  0.005282931857638889
layer3.0.shortcut.0.weight_mask 	|	active =  378 	|	total =  32768 	|	layerwise sparsity =  0.01153564453125
layer3.1.conv1.weight_mask 	|	active =  3258 	|	total =  589824 	|	layerwise sparsity =  0.005523681640625
layer3.1.conv2.weight_mask 	|	active =  3563 	|	total =  589824 	|	layerwise sparsity =  0.006040785047743056
layer4.0.conv1.weight_mask 	|	active =  10511 	|	total =  1179648 	|	layerwise sparsity =  0.008910285101996528
layer4.0.conv2.weight_mask 	|	active =  31124 	|	total =  2359296 	|	layerwise sparsity =  0.013192070855034722
layer4.0.shortcut.0.weight_mask 	|	active =  1512 	|	total =  131072 	|	layerwise sparsity =  0.01153564453125
layer4.1.conv1.weight_mask 	|	active =  35180 	|	total =  2359296 	|	layerwise sparsity =  0.014911227756076388
layer4.1.conv2.weight_mask 	|	active =  39225 	|	total =  2359296 	|	layerwise sparsity =  0.016625722249348957
remaining weight at end of iteration =  1.2626496160309197
