pruning state: 0
remaining weight at start of iteration =  100.0
pre_conv.0.weight_mask 	|	active =  1702 	|	total =  1728 	|	layerwise sparsity =  0.9849537037037037
pre_conv.0.weight_mask 	|	active =  1331 	|	total =  1728 	|	layerwise sparsity =  0.7702546296296297
layer1.0.conv1.weight_mask 	|	active =  14145 	|	total =  36864 	|	layerwise sparsity =  0.3837076822916667
layer1.0.conv2.weight_mask 	|	active =  14097 	|	total =  36864 	|	layerwise sparsity =  0.3824055989583333
layer1.1.conv1.weight_mask 	|	active =  14438 	|	total =  36864 	|	layerwise sparsity =  0.3916558159722222
layer1.1.conv2.weight_mask 	|	active =  14823 	|	total =  36864 	|	layerwise sparsity =  0.402099609375
layer2.0.conv1.weight_mask 	|	active =  24273 	|	total =  73728 	|	layerwise sparsity =  0.3292236328125
layer2.0.conv2.weight_mask 	|	active =  29654 	|	total =  147456 	|	layerwise sparsity =  0.2011040581597222
layer2.0.shortcut.0.weight_mask 	|	active =  4683 	|	total =  8192 	|	layerwise sparsity =  0.5716552734375
layer2.1.conv1.weight_mask 	|	active =  29303 	|	total =  147456 	|	layerwise sparsity =  0.1987236870659722
layer2.1.conv2.weight_mask 	|	active =  25115 	|	total =  147456 	|	layerwise sparsity =  0.1703219943576389
layer3.0.conv1.weight_mask 	|	active =  36922 	|	total =  294912 	|	layerwise sparsity =  0.12519666883680555
layer3.0.conv2.weight_mask 	|	active =  37623 	|	total =  589824 	|	layerwise sparsity =  0.06378682454427083
layer3.0.shortcut.0.weight_mask 	|	active =  14568 	|	total =  32768 	|	layerwise sparsity =  0.444580078125
layer3.1.conv1.weight_mask 	|	active =  38117 	|	total =  589824 	|	layerwise sparsity =  0.0646243625217014
layer3.1.conv2.weight_mask 	|	active =  34846 	|	total =  589824 	|	layerwise sparsity =  0.05907864040798611
layer4.0.conv1.weight_mask 	|	active =  50824 	|	total =  1179648 	|	layerwise sparsity =  0.043084038628472224
layer4.0.conv2.weight_mask 	|	active =  67640 	|	total =  2359296 	|	layerwise sparsity =  0.028669569227430556
layer4.0.shortcut.0.weight_mask 	|	active =  40758 	|	total =  131072 	|	layerwise sparsity =  0.3109588623046875
layer4.1.conv1.weight_mask 	|	active =  62098 	|	total =  2359296 	|	layerwise sparsity =  0.026320563422309026
layer4.1.conv2.weight_mask 	|	active =  58228 	|	total =  2359296 	|	layerwise sparsity =  0.024680243598090276
pruning state: 13
remaining weight at start of iteration =  5.49756470696191
pre_conv.0.weight_mask 	|	active =  1297 	|	total =  1728 	|	layerwise sparsity =  0.7505787037037037
layer1.0.conv1.weight_mask 	|	active =  13077 	|	total =  36864 	|	layerwise sparsity =  0.354736328125
layer1.0.conv2.weight_mask 	|	active =  12928 	|	total =  36864 	|	layerwise sparsity =  0.3506944444444444
layer1.1.conv1.weight_mask 	|	active =  13059 	|	total =  36864 	|	layerwise sparsity =  0.354248046875
layer1.1.conv2.weight_mask 	|	active =  13411 	|	total =  36864 	|	layerwise sparsity =  0.3637966579861111
layer2.0.conv1.weight_mask 	|	active =  21419 	|	total =  73728 	|	layerwise sparsity =  0.2905137803819444
layer2.0.conv2.weight_mask 	|	active =  24896 	|	total =  147456 	|	layerwise sparsity =  0.16883680555555555
layer2.0.shortcut.0.weight_mask 	|	active =  4431 	|	total =  8192 	|	layerwise sparsity =  0.5408935546875
layer2.1.conv1.weight_mask 	|	active =  24588 	|	total =  147456 	|	layerwise sparsity =  0.166748046875
layer2.1.conv2.weight_mask 	|	active =  20348 	|	total =  147456 	|	layerwise sparsity =  0.1379937065972222
layer3.0.conv1.weight_mask 	|	active =  28980 	|	total =  294912 	|	layerwise sparsity =  0.0982666015625
layer3.0.conv2.weight_mask 	|	active =  29184 	|	total =  589824 	|	layerwise sparsity =  0.049479166666666664
layer3.0.shortcut.0.weight_mask 	|	active =  13313 	|	total =  32768 	|	layerwise sparsity =  0.406280517578125
layer3.1.conv1.weight_mask 	|	active =  29593 	|	total =  589824 	|	layerwise sparsity =  0.05017259385850695
layer3.1.conv2.weight_mask 	|	active =  26927 	|	total =  589824 	|	layerwise sparsity =  0.04565260145399305
layer4.0.conv1.weight_mask 	|	active =  38290 	|	total =  1179648 	|	layerwise sparsity =  0.03245883517795139
layer4.0.conv2.weight_mask 	|	active =  51068 	|	total =  2359296 	|	layerwise sparsity =  0.021645439995659724
layer4.0.shortcut.0.weight_mask 	|	active =  35608 	|	total =  131072 	|	layerwise sparsity =  0.27166748046875
layer4.1.conv1.weight_mask 	|	active =  46724 	|	total =  2359296 	|	layerwise sparsity =  0.019804212782118056
layer4.1.conv2.weight_mask 	|	active =  41648 	|	total =  2359296 	|	layerwise sparsity =  0.017652723524305556
pruning state: 14
remaining weight at start of iteration =  4.3980535578075575
pre_conv.0.weight_mask 	|	active =  1264 	|	total =  1728 	|	layerwise sparsity =  0.7314814814814815
layer1.0.conv1.weight_mask 	|	active =  11936 	|	total =  36864 	|	layerwise sparsity =  0.3237847222222222
layer1.0.conv2.weight_mask 	|	active =  11733 	|	total =  36864 	|	layerwise sparsity =  0.3182779947916667
layer1.1.conv1.weight_mask 	|	active =  11768 	|	total =  36864 	|	layerwise sparsity =  0.3192274305555556
layer1.1.conv2.weight_mask 	|	active =  12062 	|	total =  36864 	|	layerwise sparsity =  0.3272026909722222
layer2.0.conv1.weight_mask 	|	active =  18714 	|	total =  73728 	|	layerwise sparsity =  0.2538248697916667
layer2.0.conv2.weight_mask 	|	active =  20574 	|	total =  147456 	|	layerwise sparsity =  0.1395263671875
layer2.0.shortcut.0.weight_mask 	|	active =  4157 	|	total =  8192 	|	layerwise sparsity =  0.5074462890625
layer2.1.conv1.weight_mask 	|	active =  20318 	|	total =  147456 	|	layerwise sparsity =  0.1377902560763889
layer2.1.conv2.weight_mask 	|	active =  16371 	|	total =  147456 	|	layerwise sparsity =  0.11102294921875
layer3.0.conv1.weight_mask 	|	active =  22586 	|	total =  294912 	|	layerwise sparsity =  0.07658555772569445
layer3.0.conv2.weight_mask 	|	active =  22682 	|	total =  589824 	|	layerwise sparsity =  0.03845553927951389
layer3.0.shortcut.0.weight_mask 	|	active =  12017 	|	total =  32768 	|	layerwise sparsity =  0.366729736328125
layer3.1.conv1.weight_mask 	|	active =  22931 	|	total =  589824 	|	layerwise sparsity =  0.03887769911024305
layer3.1.conv2.weight_mask 	|	active =  20752 	|	total =  589824 	|	layerwise sparsity =  0.03518337673611111
layer4.0.conv1.weight_mask 	|	active =  28858 	|	total =  1179648 	|	layerwise sparsity =  0.024463229709201388
layer4.0.conv2.weight_mask 	|	active =  38508 	|	total =  2359296 	|	layerwise sparsity =  0.016321818033854168
layer4.0.shortcut.0.weight_mask 	|	active =  30650 	|	total =  131072 	|	layerwise sparsity =  0.2338409423828125
layer4.1.conv1.weight_mask 	|	active =  34890 	|	total =  2359296 	|	layerwise sparsity =  0.014788309733072916
layer4.1.conv2.weight_mask 	|	active =  29860 	|	total =  2359296 	|	layerwise sparsity =  0.012656317816840278
pruning state: 15
remaining weight at start of iteration =  3.5184410540080147
pre_conv.0.weight_mask 	|	active =  1241 	|	total =  1728 	|	layerwise sparsity =  0.7181712962962963
layer1.0.conv1.weight_mask 	|	active =  10830 	|	total =  36864 	|	layerwise sparsity =  0.2937825520833333
layer1.0.conv2.weight_mask 	|	active =  10553 	|	total =  36864 	|	layerwise sparsity =  0.2862684461805556
layer1.1.conv1.weight_mask 	|	active =  10514 	|	total =  36864 	|	layerwise sparsity =  0.2852105034722222
layer1.1.conv2.weight_mask 	|	active =  10729 	|	total =  36864 	|	layerwise sparsity =  0.2910427517361111
layer2.0.conv1.weight_mask 	|	active =  16078 	|	total =  73728 	|	layerwise sparsity =  0.2180718315972222
layer2.0.conv2.weight_mask 	|	active =  16837 	|	total =  147456 	|	layerwise sparsity =  0.11418321397569445
layer2.0.shortcut.0.weight_mask 	|	active =  3922 	|	total =  8192 	|	layerwise sparsity =  0.478759765625
layer2.1.conv1.weight_mask 	|	active =  16423 	|	total =  147456 	|	layerwise sparsity =  0.11137559678819445
layer2.1.conv2.weight_mask 	|	active =  12996 	|	total =  147456 	|	layerwise sparsity =  0.088134765625
layer3.0.conv1.weight_mask 	|	active =  17606 	|	total =  294912 	|	layerwise sparsity =  0.059699164496527776
layer3.0.conv2.weight_mask 	|	active =  17769 	|	total =  589824 	|	layerwise sparsity =  0.030125935872395832
layer3.0.shortcut.0.weight_mask 	|	active =  10655 	|	total =  32768 	|	layerwise sparsity =  0.325164794921875
layer3.1.conv1.weight_mask 	|	active =  17901 	|	total =  589824 	|	layerwise sparsity =  0.0303497314453125
layer3.1.conv2.weight_mask 	|	active =  16099 	|	total =  589824 	|	layerwise sparsity =  0.027294582790798612
layer4.0.conv1.weight_mask 	|	active =  21854 	|	total =  1179648 	|	layerwise sparsity =  0.018525865342881944
layer4.0.conv2.weight_mask 	|	active =  28844 	|	total =  2359296 	|	layerwise sparsity =  0.012225680881076388
layer4.0.shortcut.0.weight_mask 	|	active =  25899 	|	total =  131072 	|	layerwise sparsity =  0.19759368896484375
layer4.1.conv1.weight_mask 	|	active =  25869 	|	total =  2359296 	|	layerwise sparsity =  0.010964711507161459
layer4.1.conv2.weight_mask 	|	active =  21486 	|	total =  2359296 	|	layerwise sparsity =  0.009106953938802084
pruning state: 16
remaining weight at start of iteration =  2.8147546354444497
pre_conv.0.weight_mask 	|	active =  1201 	|	total =  1728 	|	layerwise sparsity =  0.6950231481481481
layer1.0.conv1.weight_mask 	|	active =  9726 	|	total =  36864 	|	layerwise sparsity =  0.2638346354166667
layer1.0.conv2.weight_mask 	|	active =  9454 	|	total =  36864 	|	layerwise sparsity =  0.2564561631944444
layer1.1.conv1.weight_mask 	|	active =  9134 	|	total =  36864 	|	layerwise sparsity =  0.2477756076388889
layer1.1.conv2.weight_mask 	|	active =  9364 	|	total =  36864 	|	layerwise sparsity =  0.2540147569444444
layer2.0.conv1.weight_mask 	|	active =  13577 	|	total =  73728 	|	layerwise sparsity =  0.1841498480902778
layer2.0.conv2.weight_mask 	|	active =  13853 	|	total =  147456 	|	layerwise sparsity =  0.09394666883680555
layer2.0.shortcut.0.weight_mask 	|	active =  3657 	|	total =  8192 	|	layerwise sparsity =  0.4464111328125
layer2.1.conv1.weight_mask 	|	active =  13410 	|	total =  147456 	|	layerwise sparsity =  0.0909423828125
layer2.1.conv2.weight_mask 	|	active =  10308 	|	total =  147456 	|	layerwise sparsity =  0.06990559895833333
layer3.0.conv1.weight_mask 	|	active =  13778 	|	total =  294912 	|	layerwise sparsity =  0.04671902126736111
layer3.0.conv2.weight_mask 	|	active =  14025 	|	total =  589824 	|	layerwise sparsity =  0.023778279622395832
layer3.0.shortcut.0.weight_mask 	|	active =  9292 	|	total =  32768 	|	layerwise sparsity =  0.2835693359375
layer3.1.conv1.weight_mask 	|	active =  14067 	|	total =  589824 	|	layerwise sparsity =  0.0238494873046875
layer3.1.conv2.weight_mask 	|	active =  12622 	|	total =  589824 	|	layerwise sparsity =  0.021399603949652776
layer4.0.conv1.weight_mask 	|	active =  16569 	|	total =  1179648 	|	layerwise sparsity =  0.01404571533203125
layer4.0.conv2.weight_mask 	|	active =  21548 	|	total =  2359296 	|	layerwise sparsity =  0.009133232964409722
layer4.0.shortcut.0.weight_mask 	|	active =  21513 	|	total =  131072 	|	layerwise sparsity =  0.16413116455078125
layer4.1.conv1.weight_mask 	|	active =  18788 	|	total =  2359296 	|	layerwise sparsity =  0.007963392469618056
layer4.1.conv2.weight_mask 	|	active =  15398 	|	total =  2359296 	|	layerwise sparsity =  0.006526523166232639
pruning state: 17
remaining weight at start of iteration =  2.2518037083555598
pre_conv.0.weight_mask 	|	active =  1180 	|	total =  1728 	|	layerwise sparsity =  0.6828703703703703
layer1.0.conv1.weight_mask 	|	active =  8606 	|	total =  36864 	|	layerwise sparsity =  0.2334526909722222
layer1.0.conv2.weight_mask 	|	active =  8300 	|	total =  36864 	|	layerwise sparsity =  0.2251519097222222
layer1.1.conv1.weight_mask 	|	active =  7876 	|	total =  36864 	|	layerwise sparsity =  0.2136501736111111
layer1.1.conv2.weight_mask 	|	active =  8084 	|	total =  36864 	|	layerwise sparsity =  0.2192925347222222
layer2.0.conv1.weight_mask 	|	active =  11379 	|	total =  73728 	|	layerwise sparsity =  0.15433756510416666
layer2.0.conv2.weight_mask 	|	active =  11254 	|	total =  147456 	|	layerwise sparsity =  0.0763210720486111
layer2.0.shortcut.0.weight_mask 	|	active =  3371 	|	total =  8192 	|	layerwise sparsity =  0.4114990234375
layer2.1.conv1.weight_mask 	|	active =  10858 	|	total =  147456 	|	layerwise sparsity =  0.0736355251736111
layer2.1.conv2.weight_mask 	|	active =  8228 	|	total =  147456 	|	layerwise sparsity =  0.05579969618055555
layer3.0.conv1.weight_mask 	|	active =  10858 	|	total =  294912 	|	layerwise sparsity =  0.03681776258680555
layer3.0.conv2.weight_mask 	|	active =  11206 	|	total =  589824 	|	layerwise sparsity =  0.018998887803819444
layer3.0.shortcut.0.weight_mask 	|	active =  7982 	|	total =  32768 	|	layerwise sparsity =  0.24359130859375
layer3.1.conv1.weight_mask 	|	active =  11098 	|	total =  589824 	|	layerwise sparsity =  0.018815782335069444
layer3.1.conv2.weight_mask 	|	active =  9891 	|	total =  589824 	|	layerwise sparsity =  0.0167694091796875
layer4.0.conv1.weight_mask 	|	active =  12715 	|	total =  1179648 	|	layerwise sparsity =  0.010778639051649306
layer4.0.conv2.weight_mask 	|	active =  16037 	|	total =  2359296 	|	layerwise sparsity =  0.006797366672092014
layer4.0.shortcut.0.weight_mask 	|	active =  17587 	|	total =  131072 	|	layerwise sparsity =  0.13417816162109375
layer4.1.conv1.weight_mask 	|	active =  13528 	|	total =  2359296 	|	layerwise sparsity =  0.005733913845486111
layer4.1.conv2.weight_mask 	|	active =  10989 	|	total =  2359296 	|	layerwise sparsity =  0.004657745361328125
pruning state: 18
remaining weight at start of iteration =  1.8014411744464165
pre_conv.0.weight_mask 	|	active =  1149 	|	total =  1728 	|	layerwise sparsity =  0.6649305555555556
layer1.0.conv1.weight_mask 	|	active =  7672 	|	total =  36864 	|	layerwise sparsity =  0.20811631944444445
layer1.0.conv2.weight_mask 	|	active =  7316 	|	total =  36864 	|	layerwise sparsity =  0.1984592013888889
layer1.1.conv1.weight_mask 	|	active =  6765 	|	total =  36864 	|	layerwise sparsity =  0.18351236979166666
layer1.1.conv2.weight_mask 	|	active =  6903 	|	total =  36864 	|	layerwise sparsity =  0.187255859375
layer2.0.conv1.weight_mask 	|	active =  9495 	|	total =  73728 	|	layerwise sparsity =  0.1287841796875
layer2.0.conv2.weight_mask 	|	active =  9312 	|	total =  147456 	|	layerwise sparsity =  0.06315104166666667
layer2.0.shortcut.0.weight_mask 	|	active =  3086 	|	total =  8192 	|	layerwise sparsity =  0.376708984375
layer2.1.conv1.weight_mask 	|	active =  8825 	|	total =  147456 	|	layerwise sparsity =  0.05984836154513889
layer2.1.conv2.weight_mask 	|	active =  6590 	|	total =  147456 	|	layerwise sparsity =  0.04469129774305555
layer3.0.conv1.weight_mask 	|	active =  8599 	|	total =  294912 	|	layerwise sparsity =  0.029157850477430556
layer3.0.conv2.weight_mask 	|	active =  8989 	|	total =  589824 	|	layerwise sparsity =  0.015240139431423612
layer3.0.shortcut.0.weight_mask 	|	active =  6731 	|	total =  32768 	|	layerwise sparsity =  0.205413818359375
layer3.1.conv1.weight_mask 	|	active =  8834 	|	total =  589824 	|	layerwise sparsity =  0.014977349175347222
layer3.1.conv2.weight_mask 	|	active =  7790 	|	total =  589824 	|	layerwise sparsity =  0.013207329644097222
layer4.0.conv1.weight_mask 	|	active =  9757 	|	total =  1179648 	|	layerwise sparsity =  0.008271111382378472
layer4.0.conv2.weight_mask 	|	active =  11833 	|	total =  2359296 	|	layerwise sparsity =  0.005015479193793403
layer4.0.shortcut.0.weight_mask 	|	active =  14032 	|	total =  131072 	|	layerwise sparsity =  0.1070556640625
layer4.1.conv1.weight_mask 	|	active =  9448 	|	total =  2359296 	|	layerwise sparsity =  0.004004584418402778
layer4.1.conv2.weight_mask 	|	active =  7696 	|	total =  2359296 	|	layerwise sparsity =  0.003261990017361111
pruning state: 19
remaining weight at start of iteration =  1.4411565240331936
pre_conv.0.weight_mask 	|	active =  1121 	|	total =  1728 	|	layerwise sparsity =  0.6487268518518519
layer1.0.conv1.weight_mask 	|	active =  6935 	|	total =  36864 	|	layerwise sparsity =  0.18812391493055555
layer1.0.conv2.weight_mask 	|	active =  6323 	|	total =  36864 	|	layerwise sparsity =  0.17152235243055555
layer1.1.conv1.weight_mask 	|	active =  5834 	|	total =  36864 	|	layerwise sparsity =  0.1582573784722222
layer1.1.conv2.weight_mask 	|	active =  5834 	|	total =  36864 	|	layerwise sparsity =  0.1582573784722222
layer2.0.conv1.weight_mask 	|	active =  7991 	|	total =  73728 	|	layerwise sparsity =  0.10838487413194445
layer2.0.conv2.weight_mask 	|	active =  7621 	|	total =  147456 	|	layerwise sparsity =  0.05168321397569445
layer2.0.shortcut.0.weight_mask 	|	active =  2808 	|	total =  8192 	|	layerwise sparsity =  0.3427734375
layer2.1.conv1.weight_mask 	|	active =  7209 	|	total =  147456 	|	layerwise sparsity =  0.04888916015625
layer2.1.conv2.weight_mask 	|	active =  5416 	|	total =  147456 	|	layerwise sparsity =  0.03672960069444445
layer3.0.conv1.weight_mask 	|	active =  6916 	|	total =  294912 	|	layerwise sparsity =  0.023451063368055556
layer3.0.conv2.weight_mask 	|	active =  7218 	|	total =  589824 	|	layerwise sparsity =  0.012237548828125
layer3.0.shortcut.0.weight_mask 	|	active =  5596 	|	total =  32768 	|	layerwise sparsity =  0.1707763671875
layer3.1.conv1.weight_mask 	|	active =  7050 	|	total =  589824 	|	layerwise sparsity =  0.011952718098958334
layer3.1.conv2.weight_mask 	|	active =  6120 	|	total =  589824 	|	layerwise sparsity =  0.0103759765625
layer4.0.conv1.weight_mask 	|	active =  7449 	|	total =  1179648 	|	layerwise sparsity =  0.006314595540364583
layer4.0.conv2.weight_mask 	|	active =  8693 	|	total =  2359296 	|	layerwise sparsity =  0.003684573703342014
layer4.0.shortcut.0.weight_mask 	|	active =  10934 	|	total =  131072 	|	layerwise sparsity =  0.0834197998046875
layer4.1.conv1.weight_mask 	|	active =  6483 	|	total =  2359296 	|	layerwise sparsity =  0.0027478535970052085
layer4.1.conv2.weight_mask 	|	active =  5107 	|	total =  2359296 	|	layerwise sparsity =  0.0021646287706163195
remaining weight at end of iteration =  1.1529288037026242
