pruning state: 0
remaining weight at start of iteration =  100.0
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv2.weight_mask 	|	active =  260 	|	total =  36864 	|	layerwise sparsity =  0.007052951388888889
layer1.1.conv1.weight_mask 	|	active =  330 	|	total =  36864 	|	layerwise sparsity =  0.008951822916666666
layer1.1.conv2.weight_mask 	|	active =  392 	|	total =  36864 	|	layerwise sparsity =  0.010633680555555556
layer2.0.conv1.weight_mask 	|	active =  955 	|	total =  73728 	|	layerwise sparsity =  0.012953016493055556
layer2.0.conv2.weight_mask 	|	active =  2682 	|	total =  147456 	|	layerwise sparsity =  0.0181884765625
layer2.0.shortcut.0.weight_mask 	|	active =  23 	|	total =  8192 	|	layerwise sparsity =  0.0028076171875
layer2.1.conv1.weight_mask 	|	active =  2907 	|	total =  147456 	|	layerwise sparsity =  0.01971435546875
layer2.1.conv2.weight_mask 	|	active =  3176 	|	total =  147456 	|	layerwise sparsity =  0.021538628472222224
layer3.0.conv1.weight_mask 	|	active =  7479 	|	total =  294912 	|	layerwise sparsity =  0.025360107421875
layer3.0.conv2.weight_mask 	|	active =  20486 	|	total =  589824 	|	layerwise sparsity =  0.03473239474826389
layer3.0.shortcut.0.weight_mask 	|	active =  515 	|	total =  32768 	|	layerwise sparsity =  0.015716552734375
layer3.1.conv1.weight_mask 	|	active =  20873 	|	total =  589824 	|	layerwise sparsity =  0.03538852267795139
layer3.1.conv2.weight_mask 	|	active =  21985 	|	total =  589824 	|	layerwise sparsity =  0.03727383083767361
layer4.0.conv1.weight_mask 	|	active =  55937 	|	total =  1179648 	|	layerwise sparsity =  0.0474183824327257
layer4.0.conv2.weight_mask 	|	active =  143674 	|	total =  2359296 	|	layerwise sparsity =  0.060896979437934026
layer4.0.shortcut.0.weight_mask 	|	active =  3433 	|	total =  131072 	|	layerwise sparsity =  0.02619171142578125
layer4.1.conv1.weight_mask 	|	active =  153786 	|	total =  2359296 	|	layerwise sparsity =  0.06518300374348958
layer4.1.conv2.weight_mask 	|	active =  159302 	|	total =  2359296 	|	layerwise sparsity =  0.06752098931206597
pruning state: 13
remaining weight at start of iteration =  5.363496340966833
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  230 	|	total =  36864 	|	layerwise sparsity =  0.006239149305555556
layer1.0.conv2.weight_mask 	|	active =  178 	|	total =  36864 	|	layerwise sparsity =  0.004828559027777778
layer1.1.conv1.weight_mask 	|	active =  230 	|	total =  36864 	|	layerwise sparsity =  0.006239149305555556
layer1.1.conv2.weight_mask 	|	active =  276 	|	total =  36864 	|	layerwise sparsity =  0.007486979166666667
layer2.0.conv1.weight_mask 	|	active =  684 	|	total =  73728 	|	layerwise sparsity =  0.00927734375
layer2.0.conv2.weight_mask 	|	active =  1971 	|	total =  147456 	|	layerwise sparsity =  0.01336669921875
layer2.0.shortcut.0.weight_mask 	|	active =  15 	|	total =  8192 	|	layerwise sparsity =  0.0018310546875
layer2.1.conv1.weight_mask 	|	active =  2149 	|	total =  147456 	|	layerwise sparsity =  0.014573838975694444
layer2.1.conv2.weight_mask 	|	active =  2364 	|	total =  147456 	|	layerwise sparsity =  0.016031901041666668
layer3.0.conv1.weight_mask 	|	active =  5637 	|	total =  294912 	|	layerwise sparsity =  0.019114176432291668
layer3.0.conv2.weight_mask 	|	active =  15820 	|	total =  589824 	|	layerwise sparsity =  0.026821560329861112
layer3.0.shortcut.0.weight_mask 	|	active =  374 	|	total =  32768 	|	layerwise sparsity =  0.01141357421875
layer3.1.conv1.weight_mask 	|	active =  16142 	|	total =  589824 	|	layerwise sparsity =  0.027367485894097224
layer3.1.conv2.weight_mask 	|	active =  17070 	|	total =  589824 	|	layerwise sparsity =  0.028940836588541668
layer4.0.conv1.weight_mask 	|	active =  44243 	|	total =  1179648 	|	layerwise sparsity =  0.037505255805121526
layer4.0.conv2.weight_mask 	|	active =  115847 	|	total =  2359296 	|	layerwise sparsity =  0.04910235934787326
layer4.0.shortcut.0.weight_mask 	|	active =  2594 	|	total =  131072 	|	layerwise sparsity =  0.0197906494140625
layer4.1.conv1.weight_mask 	|	active =  124651 	|	total =  2359296 	|	layerwise sparsity =  0.05283398098415799
layer4.1.conv2.weight_mask 	|	active =  129473 	|	total =  2359296 	|	layerwise sparsity =  0.05487781100802951
pruning state: 14
remaining weight at start of iteration =  4.300905295274804
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  160 	|	total =  36864 	|	layerwise sparsity =  0.004340277777777778
layer1.0.conv2.weight_mask 	|	active =  122 	|	total =  36864 	|	layerwise sparsity =  0.0033094618055555555
layer1.1.conv1.weight_mask 	|	active =  160 	|	total =  36864 	|	layerwise sparsity =  0.004340277777777778
layer1.1.conv2.weight_mask 	|	active =  195 	|	total =  36864 	|	layerwise sparsity =  0.005289713541666667
layer2.0.conv1.weight_mask 	|	active =  490 	|	total =  73728 	|	layerwise sparsity =  0.006646050347222222
layer2.0.conv2.weight_mask 	|	active =  1448 	|	total =  147456 	|	layerwise sparsity =  0.009819878472222222
layer2.0.shortcut.0.weight_mask 	|	active =  10 	|	total =  8192 	|	layerwise sparsity =  0.001220703125
layer2.1.conv1.weight_mask 	|	active =  1589 	|	total =  147456 	|	layerwise sparsity =  0.010776095920138888
layer2.1.conv2.weight_mask 	|	active =  1760 	|	total =  147456 	|	layerwise sparsity =  0.011935763888888888
layer3.0.conv1.weight_mask 	|	active =  4249 	|	total =  294912 	|	layerwise sparsity =  0.014407687717013888
layer3.0.conv2.weight_mask 	|	active =  12217 	|	total =  589824 	|	layerwise sparsity =  0.020712958441840276
layer3.0.shortcut.0.weight_mask 	|	active =  272 	|	total =  32768 	|	layerwise sparsity =  0.00830078125
layer3.1.conv1.weight_mask 	|	active =  12483 	|	total =  589824 	|	layerwise sparsity =  0.0211639404296875
layer3.1.conv2.weight_mask 	|	active =  13254 	|	total =  589824 	|	layerwise sparsity =  0.022471110026041668
layer4.0.conv1.weight_mask 	|	active =  34994 	|	total =  1179648 	|	layerwise sparsity =  0.029664781358506944
layer4.0.conv2.weight_mask 	|	active =  93410 	|	total =  2359296 	|	layerwise sparsity =  0.03959231906467014
layer4.0.shortcut.0.weight_mask 	|	active =  1960 	|	total =  131072 	|	layerwise sparsity =  0.01495361328125
layer4.1.conv1.weight_mask 	|	active =  101036 	|	total =  2359296 	|	layerwise sparsity =  0.042824639214409724
layer4.1.conv2.weight_mask 	|	active =  105229 	|	total =  2359296 	|	layerwise sparsity =  0.04460186428493924
pruning state: 15
remaining weight at start of iteration =  3.4503987371173883
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  111 	|	total =  36864 	|	layerwise sparsity =  0.0030110677083333335
layer1.0.conv2.weight_mask 	|	active =  83 	|	total =  36864 	|	layerwise sparsity =  0.002251519097222222
layer1.1.conv1.weight_mask 	|	active =  111 	|	total =  36864 	|	layerwise sparsity =  0.0030110677083333335
layer1.1.conv2.weight_mask 	|	active =  137 	|	total =  36864 	|	layerwise sparsity =  0.003716362847222222
layer2.0.conv1.weight_mask 	|	active =  351 	|	total =  73728 	|	layerwise sparsity =  0.0047607421875
layer2.0.conv2.weight_mask 	|	active =  1064 	|	total =  147456 	|	layerwise sparsity =  0.007215711805555556
layer2.0.shortcut.0.weight_mask 	|	active =  6 	|	total =  8192 	|	layerwise sparsity =  0.000732421875
layer2.1.conv1.weight_mask 	|	active =  1175 	|	total =  147456 	|	layerwise sparsity =  0.007968478732638888
layer2.1.conv2.weight_mask 	|	active =  1310 	|	total =  147456 	|	layerwise sparsity =  0.008884006076388888
layer3.0.conv1.weight_mask 	|	active =  3203 	|	total =  294912 	|	layerwise sparsity =  0.010860866970486112
layer3.0.conv2.weight_mask 	|	active =  9434 	|	total =  589824 	|	layerwise sparsity =  0.015994601779513888
layer3.0.shortcut.0.weight_mask 	|	active =  198 	|	total =  32768 	|	layerwise sparsity =  0.00604248046875
layer3.1.conv1.weight_mask 	|	active =  9654 	|	total =  589824 	|	layerwise sparsity =  0.016367594401041668
layer3.1.conv2.weight_mask 	|	active =  10291 	|	total =  589824 	|	layerwise sparsity =  0.017447577582465276
layer4.0.conv1.weight_mask 	|	active =  27679 	|	total =  1179648 	|	layerwise sparsity =  0.023463779025607638
layer4.0.conv2.weight_mask 	|	active =  75318 	|	total =  2359296 	|	layerwise sparsity =  0.031923929850260414
layer4.0.shortcut.0.weight_mask 	|	active =  1481 	|	total =  131072 	|	layerwise sparsity =  0.01129913330078125
layer4.1.conv1.weight_mask 	|	active =  81895 	|	total =  2359296 	|	layerwise sparsity =  0.03471162584092882
layer4.1.conv2.weight_mask 	|	active =  85525 	|	total =  2359296 	|	layerwise sparsity =  0.0362502204047309
pruning state: 16
remaining weight at start of iteration =  2.769240750617963
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  77 	|	total =  36864 	|	layerwise sparsity =  0.0020887586805555555
layer1.0.conv2.weight_mask 	|	active =  57 	|	total =  36864 	|	layerwise sparsity =  0.0015462239583333333
layer1.1.conv1.weight_mask 	|	active =  77 	|	total =  36864 	|	layerwise sparsity =  0.0020887586805555555
layer1.1.conv2.weight_mask 	|	active =  97 	|	total =  36864 	|	layerwise sparsity =  0.002631293402777778
layer2.0.conv1.weight_mask 	|	active =  251 	|	total =  73728 	|	layerwise sparsity =  0.0034044053819444445
layer2.0.conv2.weight_mask 	|	active =  782 	|	total =  147456 	|	layerwise sparsity =  0.005303276909722222
layer2.0.shortcut.0.weight_mask 	|	active =  4 	|	total =  8192 	|	layerwise sparsity =  0.00048828125
layer2.1.conv1.weight_mask 	|	active =  869 	|	total =  147456 	|	layerwise sparsity =  0.005893283420138889
layer2.1.conv2.weight_mask 	|	active =  975 	|	total =  147456 	|	layerwise sparsity =  0.006612141927083333
layer3.0.conv1.weight_mask 	|	active =  2414 	|	total =  294912 	|	layerwise sparsity =  0.008185492621527778
layer3.0.conv2.weight_mask 	|	active =  7285 	|	total =  589824 	|	layerwise sparsity =  0.012351142035590278
layer3.0.shortcut.0.weight_mask 	|	active =  144 	|	total =  32768 	|	layerwise sparsity =  0.00439453125
layer3.1.conv1.weight_mask 	|	active =  7466 	|	total =  589824 	|	layerwise sparsity =  0.012658013237847222
layer3.1.conv2.weight_mask 	|	active =  7990 	|	total =  589824 	|	layerwise sparsity =  0.013546413845486112
layer4.0.conv1.weight_mask 	|	active =  21893 	|	total =  1179648 	|	layerwise sparsity =  0.018558926052517362
layer4.0.conv2.weight_mask 	|	active =  60730 	|	total =  2359296 	|	layerwise sparsity =  0.025740729437934026
layer4.0.shortcut.0.weight_mask 	|	active =  1119 	|	total =  131072 	|	layerwise sparsity =  0.00853729248046875
layer4.1.conv1.weight_mask 	|	active =  66380 	|	total =  2359296 	|	layerwise sparsity =  0.028135511610243056
layer4.1.conv2.weight_mask 	|	active =  69510 	|	total =  2359296 	|	layerwise sparsity =  0.029462178548177082
pruning state: 17
remaining weight at start of iteration =  2.223450502686919
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  54 	|	total =  36864 	|	layerwise sparsity =  0.00146484375
layer1.0.conv2.weight_mask 	|	active =  39 	|	total =  36864 	|	layerwise sparsity =  0.0010579427083333333
layer1.1.conv1.weight_mask 	|	active =  54 	|	total =  36864 	|	layerwise sparsity =  0.00146484375
layer1.1.conv2.weight_mask 	|	active =  68 	|	total =  36864 	|	layerwise sparsity =  0.0018446180555555555
layer2.0.conv1.weight_mask 	|	active =  180 	|	total =  73728 	|	layerwise sparsity =  0.00244140625
layer2.0.conv2.weight_mask 	|	active =  575 	|	total =  147456 	|	layerwise sparsity =  0.003899468315972222
layer2.0.shortcut.0.weight_mask 	|	active =  3 	|	total =  8192 	|	layerwise sparsity =  0.0003662109375
layer2.1.conv1.weight_mask 	|	active =  642 	|	total =  147456 	|	layerwise sparsity =  0.004353841145833333
layer2.1.conv2.weight_mask 	|	active =  726 	|	total =  147456 	|	layerwise sparsity =  0.004923502604166667
layer3.0.conv1.weight_mask 	|	active =  1820 	|	total =  294912 	|	layerwise sparsity =  0.006171332465277778
layer3.0.conv2.weight_mask 	|	active =  5626 	|	total =  589824 	|	layerwise sparsity =  0.009538438585069444
layer3.0.shortcut.0.weight_mask 	|	active =  105 	|	total =  32768 	|	layerwise sparsity =  0.003204345703125
layer3.1.conv1.weight_mask 	|	active =  5774 	|	total =  589824 	|	layerwise sparsity =  0.009789360894097222
layer3.1.conv2.weight_mask 	|	active =  6204 	|	total =  589824 	|	layerwise sparsity =  0.010518391927083334
layer4.0.conv1.weight_mask 	|	active =  17316 	|	total =  1179648 	|	layerwise sparsity =  0.014678955078125
layer4.0.conv2.weight_mask 	|	active =  48968 	|	total =  2359296 	|	layerwise sparsity =  0.020755343967013888
layer4.0.shortcut.0.weight_mask 	|	active =  846 	|	total =  131072 	|	layerwise sparsity =  0.0064544677734375
layer4.1.conv1.weight_mask 	|	active =  53804 	|	total =  2359296 	|	layerwise sparsity =  0.022805107964409724
layer4.1.conv2.weight_mask 	|	active =  56494 	|	total =  2359296 	|	layerwise sparsity =  0.023945278591579862
pruning state: 18
remaining weight at start of iteration =  1.7859472766584616
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  38 	|	total =  36864 	|	layerwise sparsity =  0.0010308159722222222
layer1.0.conv2.weight_mask 	|	active =  27 	|	total =  36864 	|	layerwise sparsity =  0.000732421875
layer1.1.conv1.weight_mask 	|	active =  38 	|	total =  36864 	|	layerwise sparsity =  0.0010308159722222222
layer1.1.conv2.weight_mask 	|	active =  48 	|	total =  36864 	|	layerwise sparsity =  0.0013020833333333333
layer2.0.conv1.weight_mask 	|	active =  129 	|	total =  73728 	|	layerwise sparsity =  0.0017496744791666667
layer2.0.conv2.weight_mask 	|	active =  422 	|	total =  147456 	|	layerwise sparsity =  0.002861870659722222
layer2.0.shortcut.0.weight_mask 	|	active =  2 	|	total =  8192 	|	layerwise sparsity =  0.000244140625
layer2.1.conv1.weight_mask 	|	active =  475 	|	total =  147456 	|	layerwise sparsity =  0.0032212999131944445
layer2.1.conv2.weight_mask 	|	active =  540 	|	total =  147456 	|	layerwise sparsity =  0.003662109375
layer3.0.conv1.weight_mask 	|	active =  1372 	|	total =  294912 	|	layerwise sparsity =  0.004652235243055556
layer3.0.conv2.weight_mask 	|	active =  4345 	|	total =  589824 	|	layerwise sparsity =  0.007366604275173611
layer3.0.shortcut.0.weight_mask 	|	active =  76 	|	total =  32768 	|	layerwise sparsity =  0.0023193359375
layer3.1.conv1.weight_mask 	|	active =  4465 	|	total =  589824 	|	layerwise sparsity =  0.007570054796006944
layer3.1.conv2.weight_mask 	|	active =  4817 	|	total =  589824 	|	layerwise sparsity =  0.008166842990451388
layer4.0.conv1.weight_mask 	|	active =  13696 	|	total =  1179648 	|	layerwise sparsity =  0.011610243055555556
layer4.0.conv2.weight_mask 	|	active =  39484 	|	total =  2359296 	|	layerwise sparsity =  0.016735500759548612
layer4.0.shortcut.0.weight_mask 	|	active =  639 	|	total =  131072 	|	layerwise sparsity =  0.00487518310546875
layer4.1.conv1.weight_mask 	|	active =  43611 	|	total =  2359296 	|	layerwise sparsity =  0.018484751383463543
layer4.1.conv2.weight_mask 	|	active =  45915 	|	total =  2359296 	|	layerwise sparsity =  0.019461313883463543
pruning state: 19
remaining weight at start of iteration =  1.4350360311534027
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  26 	|	total =  36864 	|	layerwise sparsity =  0.0007052951388888889
layer1.0.conv2.weight_mask 	|	active =  18 	|	total =  36864 	|	layerwise sparsity =  0.00048828125
layer1.1.conv1.weight_mask 	|	active =  26 	|	total =  36864 	|	layerwise sparsity =  0.0007052951388888889
layer1.1.conv2.weight_mask 	|	active =  34 	|	total =  36864 	|	layerwise sparsity =  0.0009223090277777778
layer2.0.conv1.weight_mask 	|	active =  92 	|	total =  73728 	|	layerwise sparsity =  0.001247829861111111
layer2.0.conv2.weight_mask 	|	active =  310 	|	total =  147456 	|	layerwise sparsity =  0.002102322048611111
layer2.0.shortcut.0.weight_mask 	|	active =  1 	|	total =  8192 	|	layerwise sparsity =  0.0001220703125
layer2.1.conv1.weight_mask 	|	active =  351 	|	total =  147456 	|	layerwise sparsity =  0.00238037109375
layer2.1.conv2.weight_mask 	|	active =  402 	|	total =  147456 	|	layerwise sparsity =  0.0027262369791666665
layer3.0.conv1.weight_mask 	|	active =  1034 	|	total =  294912 	|	layerwise sparsity =  0.003506130642361111
layer3.0.conv2.weight_mask 	|	active =  3355 	|	total =  589824 	|	layerwise sparsity =  0.005688137478298611
layer3.0.shortcut.0.weight_mask 	|	active =  55 	|	total =  32768 	|	layerwise sparsity =  0.001678466796875
layer3.1.conv1.weight_mask 	|	active =  3453 	|	total =  589824 	|	layerwise sparsity =  0.005854288736979167
layer3.1.conv2.weight_mask 	|	active =  3740 	|	total =  589824 	|	layerwise sparsity =  0.006340874565972222
layer4.0.conv1.weight_mask 	|	active =  10833 	|	total =  1179648 	|	layerwise sparsity =  0.009183247884114584
layer4.0.conv2.weight_mask 	|	active =  31837 	|	total =  2359296 	|	layerwise sparsity =  0.013494279649522569
layer4.0.shortcut.0.weight_mask 	|	active =  483 	|	total =  131072 	|	layerwise sparsity =  0.00368499755859375
layer4.1.conv1.weight_mask 	|	active =  35349 	|	total =  2359296 	|	layerwise sparsity =  0.014982859293619791
layer4.1.conv2.weight_mask 	|	active =  37317 	|	total =  2359296 	|	layerwise sparsity =  0.015817006429036457
remaining weight at end of iteration =  1.1534485527319394
