pruning state: 0
remaining weight at start of iteration =  99.99997311642952
pre_conv.0.weight_mask 	|	active =  1728 	|	total =  1728 	|	layerwise sparsity =  1.0
layer1.0.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.0.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer2.0.conv1.weight_mask 	|	active =  4054 	|	total =  73728 	|	layerwise sparsity =  0.054985894097222224
layer2.0.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.0.shortcut.0.weight_mask 	|	active =  450 	|	total =  8192 	|	layerwise sparsity =  0.054931640625
layer2.1.conv1.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.1.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer3.0.conv1.weight_mask 	|	active =  16213 	|	total =  294912 	|	layerwise sparsity =  0.05497572157118055
layer3.0.conv2.weight_mask 	|	active =  32426 	|	total =  589824 	|	layerwise sparsity =  0.05497572157118055
layer3.0.shortcut.0.weight_mask 	|	active =  1801 	|	total =  32768 	|	layerwise sparsity =  0.054962158203125
layer3.1.conv1.weight_mask 	|	active =  32426 	|	total =  589824 	|	layerwise sparsity =  0.05497572157118055
layer3.1.conv2.weight_mask 	|	active =  32426 	|	total =  589824 	|	layerwise sparsity =  0.05497572157118055
layer4.0.conv1.weight_mask 	|	active =  64852 	|	total =  1179648 	|	layerwise sparsity =  0.05497572157118055
layer4.0.conv2.weight_mask 	|	active =  129704 	|	total =  2359296 	|	layerwise sparsity =  0.05497572157118055
layer4.0.shortcut.0.weight_mask 	|	active =  7206 	|	total =  131072 	|	layerwise sparsity =  0.0549774169921875
layer4.1.conv1.weight_mask 	|	active =  129704 	|	total =  2359296 	|	layerwise sparsity =  0.05497572157118055
layer4.1.conv2.weight_mask 	|	active =  129704 	|	total =  2359296 	|	layerwise sparsity =  0.05497572157118055
pruning state: 13
remaining weight at start of iteration =  5.512171446923942
pre_conv.0.weight_mask 	|	active =  1728 	|	total =  1728 	|	layerwise sparsity =  1.0
layer1.0.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.0.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer2.0.conv1.weight_mask 	|	active =  3243 	|	total =  73728 	|	layerwise sparsity =  0.043986002604166664
layer2.0.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.0.shortcut.0.weight_mask 	|	active =  360 	|	total =  8192 	|	layerwise sparsity =  0.0439453125
layer2.1.conv1.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.1.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv1.weight_mask 	|	active =  12970 	|	total =  294912 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv2.weight_mask 	|	active =  25941 	|	total =  589824 	|	layerwise sparsity =  0.043980916341145836
layer3.0.shortcut.0.weight_mask 	|	active =  1441 	|	total =  32768 	|	layerwise sparsity =  0.043975830078125
layer3.1.conv1.weight_mask 	|	active =  25941 	|	total =  589824 	|	layerwise sparsity =  0.043980916341145836
layer3.1.conv2.weight_mask 	|	active =  25941 	|	total =  589824 	|	layerwise sparsity =  0.043980916341145836
layer4.0.conv1.weight_mask 	|	active =  51882 	|	total =  1179648 	|	layerwise sparsity =  0.043980916341145836
layer4.0.conv2.weight_mask 	|	active =  103763 	|	total =  2359296 	|	layerwise sparsity =  0.0439804924858941
layer4.0.shortcut.0.weight_mask 	|	active =  5765 	|	total =  131072 	|	layerwise sparsity =  0.04398345947265625
layer4.1.conv1.weight_mask 	|	active =  103763 	|	total =  2359296 	|	layerwise sparsity =  0.0439804924858941
layer4.1.conv2.weight_mask 	|	active =  103763 	|	total =  2359296 	|	layerwise sparsity =  0.0439804924858941
pruning state: 14
remaining weight at start of iteration =  4.412848482762977
pre_conv.0.weight_mask 	|	active =  1728 	|	total =  1728 	|	layerwise sparsity =  1.0
layer1.0.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.0.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv1.weight_mask 	|	active =  2594 	|	total =  73728 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.0.shortcut.0.weight_mask 	|	active =  288 	|	total =  8192 	|	layerwise sparsity =  0.03515625
layer2.1.conv1.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.1.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv1.weight_mask 	|	active =  10376 	|	total =  294912 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv2.weight_mask 	|	active =  20753 	|	total =  589824 	|	layerwise sparsity =  0.03518507215711805
layer3.0.shortcut.0.weight_mask 	|	active =  1153 	|	total =  32768 	|	layerwise sparsity =  0.035186767578125
layer3.1.conv1.weight_mask 	|	active =  20753 	|	total =  589824 	|	layerwise sparsity =  0.03518507215711805
layer3.1.conv2.weight_mask 	|	active =  20753 	|	total =  589824 	|	layerwise sparsity =  0.03518507215711805
layer4.0.conv1.weight_mask 	|	active =  41506 	|	total =  1179648 	|	layerwise sparsity =  0.03518507215711805
layer4.0.conv2.weight_mask 	|	active =  83010 	|	total =  2359296 	|	layerwise sparsity =  0.035184224446614586
layer4.0.shortcut.0.weight_mask 	|	active =  4612 	|	total =  131072 	|	layerwise sparsity =  0.035186767578125
layer4.1.conv1.weight_mask 	|	active =  83010 	|	total =  2359296 	|	layerwise sparsity =  0.035184224446614586
layer4.1.conv2.weight_mask 	|	active =  83010 	|	total =  2359296 	|	layerwise sparsity =  0.035184224446614586
pruning state: 15
remaining weight at start of iteration =  3.5333793580059947
pre_conv.0.weight_mask 	|	active =  1728 	|	total =  1728 	|	layerwise sparsity =  1.0
layer1.0.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.0.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer2.0.conv1.weight_mask 	|	active =  2075 	|	total =  73728 	|	layerwise sparsity =  0.028143988715277776
layer2.0.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.0.shortcut.0.weight_mask 	|	active =  230 	|	total =  8192 	|	layerwise sparsity =  0.028076171875
layer2.1.conv1.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.1.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer3.0.conv1.weight_mask 	|	active =  8301 	|	total =  294912 	|	layerwise sparsity =  0.028147379557291668
layer3.0.conv2.weight_mask 	|	active =  16602 	|	total =  589824 	|	layerwise sparsity =  0.028147379557291668
layer3.0.shortcut.0.weight_mask 	|	active =  922 	|	total =  32768 	|	layerwise sparsity =  0.02813720703125
layer3.1.conv1.weight_mask 	|	active =  16602 	|	total =  589824 	|	layerwise sparsity =  0.028147379557291668
layer3.1.conv2.weight_mask 	|	active =  16602 	|	total =  589824 	|	layerwise sparsity =  0.028147379557291668
layer4.0.conv1.weight_mask 	|	active =  33205 	|	total =  1179648 	|	layerwise sparsity =  0.028148227267795138
layer4.0.conv2.weight_mask 	|	active =  66408 	|	total =  2359296 	|	layerwise sparsity =  0.028147379557291668
layer4.0.shortcut.0.weight_mask 	|	active =  3690 	|	total =  131072 	|	layerwise sparsity =  0.0281524658203125
layer4.1.conv1.weight_mask 	|	active =  66408 	|	total =  2359296 	|	layerwise sparsity =  0.028147379557291668
layer4.1.conv2.weight_mask 	|	active =  66408 	|	total =  2359296 	|	layerwise sparsity =  0.028147379557291668
pruning state: 16
remaining weight at start of iteration =  2.8297915125341966
pre_conv.0.weight_mask 	|	active =  1728 	|	total =  1728 	|	layerwise sparsity =  1.0
layer1.0.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.0.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv1.weight_mask 	|	active =  1660 	|	total =  73728 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.0.shortcut.0.weight_mask 	|	active =  184 	|	total =  8192 	|	layerwise sparsity =  0.0224609375
layer2.1.conv1.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.1.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer3.0.conv1.weight_mask 	|	active =  6641 	|	total =  294912 	|	layerwise sparsity =  0.022518581814236112
layer3.0.conv2.weight_mask 	|	active =  13282 	|	total =  589824 	|	layerwise sparsity =  0.022518581814236112
layer3.0.shortcut.0.weight_mask 	|	active =  738 	|	total =  32768 	|	layerwise sparsity =  0.02252197265625
layer3.1.conv1.weight_mask 	|	active =  13282 	|	total =  589824 	|	layerwise sparsity =  0.022518581814236112
layer3.1.conv2.weight_mask 	|	active =  13282 	|	total =  589824 	|	layerwise sparsity =  0.022518581814236112
layer4.0.conv1.weight_mask 	|	active =  26564 	|	total =  1179648 	|	layerwise sparsity =  0.022518581814236112
layer4.0.conv2.weight_mask 	|	active =  53126 	|	total =  2359296 	|	layerwise sparsity =  0.022517734103732638
layer4.0.shortcut.0.weight_mask 	|	active =  2952 	|	total =  131072 	|	layerwise sparsity =  0.02252197265625
layer4.1.conv1.weight_mask 	|	active =  53126 	|	total =  2359296 	|	layerwise sparsity =  0.022517734103732638
layer4.1.conv2.weight_mask 	|	active =  53126 	|	total =  2359296 	|	layerwise sparsity =  0.022517734103732638
pruning state: 17
remaining weight at start of iteration =  2.2669212361567492
pre_conv.0.weight_mask 	|	active =  1728 	|	total =  1728 	|	layerwise sparsity =  1.0
layer1.0.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.0.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv1.weight_mask 	|	active =  1328 	|	total =  73728 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.0.shortcut.0.weight_mask 	|	active =  147 	|	total =  8192 	|	layerwise sparsity =  0.0179443359375
layer2.1.conv1.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.1.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer3.0.conv1.weight_mask 	|	active =  5313 	|	total =  294912 	|	layerwise sparsity =  0.018015543619791668
layer3.0.conv2.weight_mask 	|	active =  10626 	|	total =  589824 	|	layerwise sparsity =  0.018015543619791668
layer3.0.shortcut.0.weight_mask 	|	active =  590 	|	total =  32768 	|	layerwise sparsity =  0.01800537109375
layer3.1.conv1.weight_mask 	|	active =  10626 	|	total =  589824 	|	layerwise sparsity =  0.018015543619791668
layer3.1.conv2.weight_mask 	|	active =  10626 	|	total =  589824 	|	layerwise sparsity =  0.018015543619791668
layer4.0.conv1.weight_mask 	|	active =  21251 	|	total =  1179648 	|	layerwise sparsity =  0.018014695909288194
layer4.0.conv2.weight_mask 	|	active =  42501 	|	total =  2359296 	|	layerwise sparsity =  0.018014272054036457
layer4.0.shortcut.0.weight_mask 	|	active =  2362 	|	total =  131072 	|	layerwise sparsity =  0.0180206298828125
layer4.1.conv1.weight_mask 	|	active =  42501 	|	total =  2359296 	|	layerwise sparsity =  0.018014272054036457
layer4.1.conv2.weight_mask 	|	active =  42501 	|	total =  2359296 	|	layerwise sparsity =  0.018014272054036457
pruning state: 18
remaining weight at start of iteration =  1.8166483141492162
pre_conv.0.weight_mask 	|	active =  1728 	|	total =  1728 	|	layerwise sparsity =  1.0
layer1.0.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.0.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer2.0.conv1.weight_mask 	|	active =  1062 	|	total =  73728 	|	layerwise sparsity =  0.014404296875
layer2.0.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.0.shortcut.0.weight_mask 	|	active =  118 	|	total =  8192 	|	layerwise sparsity =  0.014404296875
layer2.1.conv1.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.1.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv1.weight_mask 	|	active =  4250 	|	total =  294912 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv2.weight_mask 	|	active =  8501 	|	total =  589824 	|	layerwise sparsity =  0.014412773980034722
layer3.0.shortcut.0.weight_mask 	|	active =  472 	|	total =  32768 	|	layerwise sparsity =  0.014404296875
layer3.1.conv1.weight_mask 	|	active =  8501 	|	total =  589824 	|	layerwise sparsity =  0.014412773980034722
layer3.1.conv2.weight_mask 	|	active =  8501 	|	total =  589824 	|	layerwise sparsity =  0.014412773980034722
layer4.0.conv1.weight_mask 	|	active =  17001 	|	total =  1179648 	|	layerwise sparsity =  0.01441192626953125
layer4.0.conv2.weight_mask 	|	active =  34001 	|	total =  2359296 	|	layerwise sparsity =  0.014411502414279513
layer4.0.shortcut.0.weight_mask 	|	active =  1890 	|	total =  131072 	|	layerwise sparsity =  0.0144195556640625
layer4.1.conv1.weight_mask 	|	active =  34001 	|	total =  2359296 	|	layerwise sparsity =  0.014411502414279513
layer4.1.conv2.weight_mask 	|	active =  34001 	|	total =  2359296 	|	layerwise sparsity =  0.014411502414279513
pruning state: 19
remaining weight at start of iteration =  1.4564263920671228
pre_conv.0.weight_mask 	|	active =  1728 	|	total =  1728 	|	layerwise sparsity =  1.0
layer1.0.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.0.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv1.weight_mask 	|	active =  850 	|	total =  73728 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.0.shortcut.0.weight_mask 	|	active =  94 	|	total =  8192 	|	layerwise sparsity =  0.011474609375
layer2.1.conv1.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.1.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv1.weight_mask 	|	active =  3400 	|	total =  294912 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv2.weight_mask 	|	active =  6801 	|	total =  589824 	|	layerwise sparsity =  0.011530558268229166
layer3.0.shortcut.0.weight_mask 	|	active =  378 	|	total =  32768 	|	layerwise sparsity =  0.01153564453125
layer3.1.conv1.weight_mask 	|	active =  6801 	|	total =  589824 	|	layerwise sparsity =  0.011530558268229166
layer3.1.conv2.weight_mask 	|	active =  6801 	|	total =  589824 	|	layerwise sparsity =  0.011530558268229166
layer4.0.conv1.weight_mask 	|	active =  13601 	|	total =  1179648 	|	layerwise sparsity =  0.011529710557725694
layer4.0.conv2.weight_mask 	|	active =  27201 	|	total =  2359296 	|	layerwise sparsity =  0.011529286702473959
layer4.0.shortcut.0.weight_mask 	|	active =  1512 	|	total =  131072 	|	layerwise sparsity =  0.01153564453125
layer4.1.conv1.weight_mask 	|	active =  27201 	|	total =  2359296 	|	layerwise sparsity =  0.011529286702473959
layer4.1.conv2.weight_mask 	|	active =  27201 	|	total =  2359296 	|	layerwise sparsity =  0.011529286702473959
remaining weight at end of iteration =  1.1682614000676717
