pruning state: 0
remaining weight at start of iteration =  99.99998207761968
pre_conv.0.weight_mask 	|	active =  1594 	|	total =  1728 	|	layerwise sparsity =  0.9224537037037037
pre_conv.0.weight_mask 	|	active =  607 	|	total =  1728 	|	layerwise sparsity =  0.35127314814814814
layer1.0.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.0.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer2.0.conv1.weight_mask 	|	active =  4054 	|	total =  73728 	|	layerwise sparsity =  0.054985894097222224
layer2.0.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.0.shortcut.0.weight_mask 	|	active =  2878 	|	total =  8192 	|	layerwise sparsity =  0.351318359375
layer2.1.conv1.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.1.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer3.0.conv1.weight_mask 	|	active =  16213 	|	total =  294912 	|	layerwise sparsity =  0.05497572157118055
layer3.0.conv2.weight_mask 	|	active =  21135 	|	total =  589824 	|	layerwise sparsity =  0.035832722981770836
layer3.0.shortcut.0.weight_mask 	|	active =  1801 	|	total =  32768 	|	layerwise sparsity =  0.054962158203125
layer3.1.conv1.weight_mask 	|	active =  20971 	|	total =  589824 	|	layerwise sparsity =  0.03555467393663195
layer3.1.conv2.weight_mask 	|	active =  22599 	|	total =  589824 	|	layerwise sparsity =  0.0383148193359375
layer4.0.conv1.weight_mask 	|	active =  56932 	|	total =  1179648 	|	layerwise sparsity =  0.04826185438368055
layer4.0.conv2.weight_mask 	|	active =  143769 	|	total =  2359296 	|	layerwise sparsity =  0.06093724568684896
layer4.0.shortcut.0.weight_mask 	|	active =  7206 	|	total =  131072 	|	layerwise sparsity =  0.0549774169921875
layer4.1.conv1.weight_mask 	|	active =  153682 	|	total =  2359296 	|	layerwise sparsity =  0.06513892279730903
layer4.1.conv2.weight_mask 	|	active =  157211 	|	total =  2359296 	|	layerwise sparsity =  0.06663470798068577
pruning state: 13
remaining weight at start of iteration =  5.748424264322127
pre_conv.0.weight_mask 	|	active =  560 	|	total =  1728 	|	layerwise sparsity =  0.32407407407407407
layer1.0.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.0.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer2.0.conv1.weight_mask 	|	active =  3243 	|	total =  73728 	|	layerwise sparsity =  0.043986002604166664
layer2.0.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.0.shortcut.0.weight_mask 	|	active =  2655 	|	total =  8192 	|	layerwise sparsity =  0.3240966796875
layer2.1.conv1.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.1.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv1.weight_mask 	|	active =  12970 	|	total =  294912 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv2.weight_mask 	|	active =  16360 	|	total =  589824 	|	layerwise sparsity =  0.027737087673611112
layer3.0.shortcut.0.weight_mask 	|	active =  1441 	|	total =  32768 	|	layerwise sparsity =  0.043975830078125
layer3.1.conv1.weight_mask 	|	active =  16224 	|	total =  589824 	|	layerwise sparsity =  0.027506510416666668
layer3.1.conv2.weight_mask 	|	active =  17584 	|	total =  589824 	|	layerwise sparsity =  0.029812282986111112
layer4.0.conv1.weight_mask 	|	active =  45092 	|	total =  1179648 	|	layerwise sparsity =  0.03822496202256945
layer4.0.conv2.weight_mask 	|	active =  115930 	|	total =  2359296 	|	layerwise sparsity =  0.04913753933376736
layer4.0.shortcut.0.weight_mask 	|	active =  5765 	|	total =  131072 	|	layerwise sparsity =  0.04398345947265625
layer4.1.conv1.weight_mask 	|	active =  124560 	|	total =  2359296 	|	layerwise sparsity =  0.05279541015625
layer4.1.conv2.weight_mask 	|	active =  127643 	|	total =  2359296 	|	layerwise sparsity =  0.05410215589735243
pruning state: 14
remaining weight at start of iteration =  4.6236694424849345
pre_conv.0.weight_mask 	|	active =  517 	|	total =  1728 	|	layerwise sparsity =  0.2991898148148148
layer1.0.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.0.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv1.weight_mask 	|	active =  2594 	|	total =  73728 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.0.shortcut.0.weight_mask 	|	active =  2450 	|	total =  8192 	|	layerwise sparsity =  0.299072265625
layer2.1.conv1.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.1.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv1.weight_mask 	|	active =  10376 	|	total =  294912 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv2.weight_mask 	|	active =  12664 	|	total =  589824 	|	layerwise sparsity =  0.021470811631944444
layer3.0.shortcut.0.weight_mask 	|	active =  1153 	|	total =  32768 	|	layerwise sparsity =  0.035186767578125
layer3.1.conv1.weight_mask 	|	active =  12551 	|	total =  589824 	|	layerwise sparsity =  0.021279229058159724
layer3.1.conv2.weight_mask 	|	active =  13682 	|	total =  589824 	|	layerwise sparsity =  0.023196750217013888
layer4.0.conv1.weight_mask 	|	active =  35714 	|	total =  1179648 	|	layerwise sparsity =  0.030275132921006944
layer4.0.conv2.weight_mask 	|	active =  93481 	|	total =  2359296 	|	layerwise sparsity =  0.0396224127875434
layer4.0.shortcut.0.weight_mask 	|	active =  4612 	|	total =  131072 	|	layerwise sparsity =  0.035186767578125
layer4.1.conv1.weight_mask 	|	active =  100957 	|	total =  2359296 	|	layerwise sparsity =  0.04279115464952257
layer4.1.conv2.weight_mask 	|	active =  103636 	|	total =  2359296 	|	layerwise sparsity =  0.04392666286892361
pruning state: 15
remaining weight at start of iteration =  3.7201395221463263
pre_conv.0.weight_mask 	|	active =  477 	|	total =  1728 	|	layerwise sparsity =  0.2760416666666667
layer1.0.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.0.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer2.0.conv1.weight_mask 	|	active =  2075 	|	total =  73728 	|	layerwise sparsity =  0.028143988715277776
layer2.0.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.0.shortcut.0.weight_mask 	|	active =  2261 	|	total =  8192 	|	layerwise sparsity =  0.2760009765625
layer2.1.conv1.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.1.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer3.0.conv1.weight_mask 	|	active =  8301 	|	total =  294912 	|	layerwise sparsity =  0.028147379557291668
layer3.0.conv2.weight_mask 	|	active =  9803 	|	total =  589824 	|	layerwise sparsity =  0.016620212131076388
layer3.0.shortcut.0.weight_mask 	|	active =  922 	|	total =  32768 	|	layerwise sparsity =  0.02813720703125
layer3.1.conv1.weight_mask 	|	active =  9710 	|	total =  589824 	|	layerwise sparsity =  0.016462537977430556
layer3.1.conv2.weight_mask 	|	active =  10646 	|	total =  589824 	|	layerwise sparsity =  0.018049452039930556
layer4.0.conv1.weight_mask 	|	active =  28286 	|	total =  1179648 	|	layerwise sparsity =  0.023978339301215276
layer4.0.conv2.weight_mask 	|	active =  75379 	|	total =  2359296 	|	layerwise sparsity =  0.03194978502061632
layer4.0.shortcut.0.weight_mask 	|	active =  3690 	|	total =  131072 	|	layerwise sparsity =  0.0281524658203125
layer4.1.conv1.weight_mask 	|	active =  81826 	|	total =  2359296 	|	layerwise sparsity =  0.034682379828559026
layer4.1.conv2.weight_mask 	|	active =  84145 	|	total =  2359296 	|	layerwise sparsity =  0.03566530015733507
pruning state: 16
remaining weight at start of iteration =  2.9941397400824687
pre_conv.0.weight_mask 	|	active =  440 	|	total =  1728 	|	layerwise sparsity =  0.25462962962962965
layer1.0.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.0.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv1.weight_mask 	|	active =  1660 	|	total =  73728 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.0.shortcut.0.weight_mask 	|	active =  2086 	|	total =  8192 	|	layerwise sparsity =  0.254638671875
layer2.1.conv1.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.1.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer3.0.conv1.weight_mask 	|	active =  6641 	|	total =  294912 	|	layerwise sparsity =  0.022518581814236112
layer3.0.conv2.weight_mask 	|	active =  7588 	|	total =  589824 	|	layerwise sparsity =  0.012864854600694444
layer3.0.shortcut.0.weight_mask 	|	active =  738 	|	total =  32768 	|	layerwise sparsity =  0.02252197265625
layer3.1.conv1.weight_mask 	|	active =  7512 	|	total =  589824 	|	layerwise sparsity =  0.012736002604166666
layer3.1.conv2.weight_mask 	|	active =  8284 	|	total =  589824 	|	layerwise sparsity =  0.014044867621527778
layer4.0.conv1.weight_mask 	|	active =  22403 	|	total =  1179648 	|	layerwise sparsity =  0.018991258409288194
layer4.0.conv2.weight_mask 	|	active =  60783 	|	total =  2359296 	|	layerwise sparsity =  0.025763193766276043
layer4.0.shortcut.0.weight_mask 	|	active =  2952 	|	total =  131072 	|	layerwise sparsity =  0.02252197265625
layer4.1.conv1.weight_mask 	|	active =  66321 	|	total =  2359296 	|	layerwise sparsity =  0.028110504150390625
layer4.1.conv2.weight_mask 	|	active =  68319 	|	total =  2359296 	|	layerwise sparsity =  0.028957366943359375
pruning state: 17
remaining weight at start of iteration =  2.410622881574642
pre_conv.0.weight_mask 	|	active =  406 	|	total =  1728 	|	layerwise sparsity =  0.2349537037037037
layer1.0.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.0.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv1.weight_mask 	|	active =  1328 	|	total =  73728 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.0.shortcut.0.weight_mask 	|	active =  1925 	|	total =  8192 	|	layerwise sparsity =  0.2349853515625
layer2.1.conv1.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.1.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer3.0.conv1.weight_mask 	|	active =  5313 	|	total =  294912 	|	layerwise sparsity =  0.018015543619791668
layer3.0.conv2.weight_mask 	|	active =  5874 	|	total =  589824 	|	layerwise sparsity =  0.009958902994791666
layer3.0.shortcut.0.weight_mask 	|	active =  590 	|	total =  32768 	|	layerwise sparsity =  0.01800537109375
layer3.1.conv1.weight_mask 	|	active =  5811 	|	total =  589824 	|	layerwise sparsity =  0.009852091471354166
layer3.1.conv2.weight_mask 	|	active =  6446 	|	total =  589824 	|	layerwise sparsity =  0.010928683810763888
layer4.0.conv1.weight_mask 	|	active =  17744 	|	total =  1179648 	|	layerwise sparsity =  0.015041775173611112
layer4.0.conv2.weight_mask 	|	active =  49013 	|	total =  2359296 	|	layerwise sparsity =  0.020774417453342013
layer4.0.shortcut.0.weight_mask 	|	active =  2362 	|	total =  131072 	|	layerwise sparsity =  0.0180206298828125
layer4.1.conv1.weight_mask 	|	active =  53754 	|	total =  2359296 	|	layerwise sparsity =  0.022783915201822918
layer4.1.conv2.weight_mask 	|	active =  55470 	|	total =  2359296 	|	layerwise sparsity =  0.023511250813802082
pruning state: 18
remaining weight at start of iteration =  1.9415314602295175
pre_conv.0.weight_mask 	|	active =  375 	|	total =  1728 	|	layerwise sparsity =  0.2170138888888889
layer1.0.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.0.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer2.0.conv1.weight_mask 	|	active =  1062 	|	total =  73728 	|	layerwise sparsity =  0.014404296875
layer2.0.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.0.shortcut.0.weight_mask 	|	active =  1776 	|	total =  8192 	|	layerwise sparsity =  0.216796875
layer2.1.conv1.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.1.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv1.weight_mask 	|	active =  4250 	|	total =  294912 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv2.weight_mask 	|	active =  4547 	|	total =  589824 	|	layerwise sparsity =  0.007709079318576389
layer3.0.shortcut.0.weight_mask 	|	active =  472 	|	total =  32768 	|	layerwise sparsity =  0.014404296875
layer3.1.conv1.weight_mask 	|	active =  4496 	|	total =  589824 	|	layerwise sparsity =  0.007622612847222222
layer3.1.conv2.weight_mask 	|	active =  5016 	|	total =  589824 	|	layerwise sparsity =  0.008504231770833334
layer4.0.conv1.weight_mask 	|	active =  14054 	|	total =  1179648 	|	layerwise sparsity =  0.011913723415798612
layer4.0.conv2.weight_mask 	|	active =  39522 	|	total =  2359296 	|	layerwise sparsity =  0.016751607259114582
layer4.0.shortcut.0.weight_mask 	|	active =  1890 	|	total =  131072 	|	layerwise sparsity =  0.0144195556640625
layer4.1.conv1.weight_mask 	|	active =  43568 	|	total =  2359296 	|	layerwise sparsity =  0.018466525607638888
layer4.1.conv2.weight_mask 	|	active =  45037 	|	total =  2359296 	|	layerwise sparsity =  0.019089168972439237
pruning state: 19
remaining weight at start of iteration =  1.5643011992223066
pre_conv.0.weight_mask 	|	active =  346 	|	total =  1728 	|	layerwise sparsity =  0.20023148148148148
layer1.0.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.0.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv1.weight_mask 	|	active =  850 	|	total =  73728 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.0.shortcut.0.weight_mask 	|	active =  1639 	|	total =  8192 	|	layerwise sparsity =  0.2000732421875
layer2.1.conv1.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.1.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv1.weight_mask 	|	active =  3400 	|	total =  294912 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv2.weight_mask 	|	active =  3520 	|	total =  589824 	|	layerwise sparsity =  0.005967881944444444
layer3.0.shortcut.0.weight_mask 	|	active =  378 	|	total =  32768 	|	layerwise sparsity =  0.01153564453125
layer3.1.conv1.weight_mask 	|	active =  3478 	|	total =  589824 	|	layerwise sparsity =  0.005896674262152778
layer3.1.conv2.weight_mask 	|	active =  3903 	|	total =  589824 	|	layerwise sparsity =  0.006617228190104167
layer4.0.conv1.weight_mask 	|	active =  11131 	|	total =  1179648 	|	layerwise sparsity =  0.009435865614149306
layer4.0.conv2.weight_mask 	|	active =  31869 	|	total =  2359296 	|	layerwise sparsity =  0.013507843017578125
layer4.0.shortcut.0.weight_mask 	|	active =  1512 	|	total =  131072 	|	layerwise sparsity =  0.01153564453125
layer4.1.conv1.weight_mask 	|	active =  35312 	|	total =  2359296 	|	layerwise sparsity =  0.014967176649305556
layer4.1.conv2.weight_mask 	|	active =  36567 	|	total =  2359296 	|	layerwise sparsity =  0.015499114990234375
remaining weight at end of iteration =  1.2608842615692506
