pruning state: 0
remaining weight at start of iteration =  100.0
pre_conv.0.weight_mask 	|	active =  1594 	|	total =  1728 	|	layerwise sparsity =  0.9224537037037037
pre_conv.0.weight_mask 	|	active =  607 	|	total =  1728 	|	layerwise sparsity =  0.35127314814814814
layer1.0.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.0.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer2.0.conv1.weight_mask 	|	active =  4054 	|	total =  73728 	|	layerwise sparsity =  0.054985894097222224
layer2.0.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.0.shortcut.0.weight_mask 	|	active =  2878 	|	total =  8192 	|	layerwise sparsity =  0.351318359375
layer2.1.conv1.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.1.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer3.0.conv1.weight_mask 	|	active =  16213 	|	total =  294912 	|	layerwise sparsity =  0.05497572157118055
layer3.0.conv2.weight_mask 	|	active =  20055 	|	total =  589824 	|	layerwise sparsity =  0.034001668294270836
layer3.0.shortcut.0.weight_mask 	|	active =  1801 	|	total =  32768 	|	layerwise sparsity =  0.054962158203125
layer3.1.conv1.weight_mask 	|	active =  21163 	|	total =  589824 	|	layerwise sparsity =  0.035880194769965276
layer3.1.conv2.weight_mask 	|	active =  21886 	|	total =  589824 	|	layerwise sparsity =  0.03710598415798611
layer4.0.conv1.weight_mask 	|	active =  55833 	|	total =  1179648 	|	layerwise sparsity =  0.047330220540364586
layer4.0.conv2.weight_mask 	|	active =  144223 	|	total =  2359296 	|	layerwise sparsity =  0.06112967597113715
layer4.0.shortcut.0.weight_mask 	|	active =  7206 	|	total =  131072 	|	layerwise sparsity =  0.0549774169921875
layer4.1.conv1.weight_mask 	|	active =  152452 	|	total =  2359296 	|	layerwise sparsity =  0.0646175808376736
layer4.1.conv2.weight_mask 	|	active =  160354 	|	total =  2359296 	|	layerwise sparsity =  0.06796688503689235
pruning state: 13
remaining weight at start of iteration =  5.745440187998597
pre_conv.0.weight_mask 	|	active =  560 	|	total =  1728 	|	layerwise sparsity =  0.32407407407407407
layer1.0.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.0.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer2.0.conv1.weight_mask 	|	active =  3243 	|	total =  73728 	|	layerwise sparsity =  0.043986002604166664
layer2.0.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.0.shortcut.0.weight_mask 	|	active =  2655 	|	total =  8192 	|	layerwise sparsity =  0.3240966796875
layer2.1.conv1.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.1.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv1.weight_mask 	|	active =  12970 	|	total =  294912 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv2.weight_mask 	|	active =  15462 	|	total =  589824 	|	layerwise sparsity =  0.026214599609375
layer3.0.shortcut.0.weight_mask 	|	active =  1441 	|	total =  32768 	|	layerwise sparsity =  0.043975830078125
layer3.1.conv1.weight_mask 	|	active =  16384 	|	total =  589824 	|	layerwise sparsity =  0.027777777777777776
layer3.1.conv2.weight_mask 	|	active =  16987 	|	total =  589824 	|	layerwise sparsity =  0.028800116644965276
layer4.0.conv1.weight_mask 	|	active =  44155 	|	total =  1179648 	|	layerwise sparsity =  0.037430657280815974
layer4.0.conv2.weight_mask 	|	active =  116324 	|	total =  2359296 	|	layerwise sparsity =  0.04930453830295139
layer4.0.shortcut.0.weight_mask 	|	active =  5765 	|	total =  131072 	|	layerwise sparsity =  0.04398345947265625
layer4.1.conv1.weight_mask 	|	active =  123487 	|	total =  2359296 	|	layerwise sparsity =  0.05234061347113715
layer4.1.conv2.weight_mask 	|	active =  130394 	|	total =  2359296 	|	layerwise sparsity =  0.055268181694878474
pruning state: 14
remaining weight at start of iteration =  4.621877204452785
pre_conv.0.weight_mask 	|	active =  517 	|	total =  1728 	|	layerwise sparsity =  0.2991898148148148
layer1.0.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.0.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv1.weight_mask 	|	active =  2594 	|	total =  73728 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.0.shortcut.0.weight_mask 	|	active =  2450 	|	total =  8192 	|	layerwise sparsity =  0.299072265625
layer2.1.conv1.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.1.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv1.weight_mask 	|	active =  10376 	|	total =  294912 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv2.weight_mask 	|	active =  11921 	|	total =  589824 	|	layerwise sparsity =  0.020211113823784724
layer3.0.shortcut.0.weight_mask 	|	active =  1153 	|	total =  32768 	|	layerwise sparsity =  0.035186767578125
layer3.1.conv1.weight_mask 	|	active =  12684 	|	total =  589824 	|	layerwise sparsity =  0.021504720052083332
layer3.1.conv2.weight_mask 	|	active =  13185 	|	total =  589824 	|	layerwise sparsity =  0.0223541259765625
layer4.0.conv1.weight_mask 	|	active =  34919 	|	total =  1179648 	|	layerwise sparsity =  0.029601203070746526
layer4.0.conv2.weight_mask 	|	active =  93822 	|	total =  2359296 	|	layerwise sparsity =  0.039766947428385414
layer4.0.shortcut.0.weight_mask 	|	active =  4612 	|	total =  131072 	|	layerwise sparsity =  0.035186767578125
layer4.1.conv1.weight_mask 	|	active =  100025 	|	total =  2359296 	|	layerwise sparsity =  0.04239612155490451
layer4.1.conv2.weight_mask 	|	active =  106031 	|	total =  2359296 	|	layerwise sparsity =  0.0449417961968316
pruning state: 15
remaining weight at start of iteration =  3.71926132551057
pre_conv.0.weight_mask 	|	active =  477 	|	total =  1728 	|	layerwise sparsity =  0.2760416666666667
layer1.0.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.0.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer2.0.conv1.weight_mask 	|	active =  2075 	|	total =  73728 	|	layerwise sparsity =  0.028143988715277776
layer2.0.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.0.shortcut.0.weight_mask 	|	active =  2261 	|	total =  8192 	|	layerwise sparsity =  0.2760009765625
layer2.1.conv1.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.1.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer3.0.conv1.weight_mask 	|	active =  8301 	|	total =  294912 	|	layerwise sparsity =  0.028147379557291668
layer3.0.conv2.weight_mask 	|	active =  9191 	|	total =  589824 	|	layerwise sparsity =  0.015582614474826388
layer3.0.shortcut.0.weight_mask 	|	active =  922 	|	total =  32768 	|	layerwise sparsity =  0.02813720703125
layer3.1.conv1.weight_mask 	|	active =  9820 	|	total =  589824 	|	layerwise sparsity =  0.016649034288194444
layer3.1.conv2.weight_mask 	|	active =  10234 	|	total =  589824 	|	layerwise sparsity =  0.017350938585069444
layer4.0.conv1.weight_mask 	|	active =  27615 	|	total =  1179648 	|	layerwise sparsity =  0.023409525553385418
layer4.0.conv2.weight_mask 	|	active =  75673 	|	total =  2359296 	|	layerwise sparsity =  0.03207439846462674
layer4.0.shortcut.0.weight_mask 	|	active =  3690 	|	total =  131072 	|	layerwise sparsity =  0.0281524658203125
layer4.1.conv1.weight_mask 	|	active =  81021 	|	total =  2359296 	|	layerwise sparsity =  0.03434117635091146
layer4.1.conv2.weight_mask 	|	active =  86220 	|	total =  2359296 	|	layerwise sparsity =  0.0365447998046875
pruning state: 16
remaining weight at start of iteration =  2.9939515550890916
pre_conv.0.weight_mask 	|	active =  440 	|	total =  1728 	|	layerwise sparsity =  0.25462962962962965
layer1.0.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.0.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv1.weight_mask 	|	active =  1660 	|	total =  73728 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.0.shortcut.0.weight_mask 	|	active =  2086 	|	total =  8192 	|	layerwise sparsity =  0.254638671875
layer2.1.conv1.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.1.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer3.0.conv1.weight_mask 	|	active =  6641 	|	total =  294912 	|	layerwise sparsity =  0.022518581814236112
layer3.0.conv2.weight_mask 	|	active =  7086 	|	total =  589824 	|	layerwise sparsity =  0.012013753255208334
layer3.0.shortcut.0.weight_mask 	|	active =  738 	|	total =  32768 	|	layerwise sparsity =  0.02252197265625
layer3.1.conv1.weight_mask 	|	active =  7602 	|	total =  589824 	|	layerwise sparsity =  0.012888590494791666
layer3.1.conv2.weight_mask 	|	active =  7943 	|	total =  589824 	|	layerwise sparsity =  0.013466729058159722
layer4.0.conv1.weight_mask 	|	active =  21839 	|	total =  1179648 	|	layerwise sparsity =  0.018513149685329862
layer4.0.conv2.weight_mask 	|	active =  61035 	|	total =  2359296 	|	layerwise sparsity =  0.025870005289713543
layer4.0.shortcut.0.weight_mask 	|	active =  2952 	|	total =  131072 	|	layerwise sparsity =  0.02252197265625
layer4.1.conv1.weight_mask 	|	active =  65628 	|	total =  2359296 	|	layerwise sparsity =  0.0278167724609375
layer4.1.conv2.weight_mask 	|	active =  70111 	|	total =  2359296 	|	layerwise sparsity =  0.029716915554470487
pruning state: 17
remaining weight at start of iteration =  2.4109275620401105
pre_conv.0.weight_mask 	|	active =  406 	|	total =  1728 	|	layerwise sparsity =  0.2349537037037037
layer1.0.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.0.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv1.weight_mask 	|	active =  1328 	|	total =  73728 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.0.shortcut.0.weight_mask 	|	active =  1925 	|	total =  8192 	|	layerwise sparsity =  0.2349853515625
layer2.1.conv1.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.1.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer3.0.conv1.weight_mask 	|	active =  5313 	|	total =  294912 	|	layerwise sparsity =  0.018015543619791668
layer3.0.conv2.weight_mask 	|	active =  5463 	|	total =  589824 	|	layerwise sparsity =  0.0092620849609375
layer3.0.shortcut.0.weight_mask 	|	active =  590 	|	total =  32768 	|	layerwise sparsity =  0.01800537109375
layer3.1.conv1.weight_mask 	|	active =  5885 	|	total =  589824 	|	layerwise sparsity =  0.009977552625868056
layer3.1.conv2.weight_mask 	|	active =  6165 	|	total =  589824 	|	layerwise sparsity =  0.0104522705078125
layer4.0.conv1.weight_mask 	|	active =  17271 	|	total =  1179648 	|	layerwise sparsity =  0.01464080810546875
layer4.0.conv2.weight_mask 	|	active =  49228 	|	total =  2359296 	|	layerwise sparsity =  0.020865546332465276
layer4.0.shortcut.0.weight_mask 	|	active =  2362 	|	total =  131072 	|	layerwise sparsity =  0.0180206298828125
layer4.1.conv1.weight_mask 	|	active =  53159 	|	total =  2359296 	|	layerwise sparsity =  0.02253172132703993
layer4.1.conv2.weight_mask 	|	active =  57012 	|	total =  2359296 	|	layerwise sparsity =  0.024164835611979168
pruning state: 18
remaining weight at start of iteration =  1.942167704730935
pre_conv.0.weight_mask 	|	active =  375 	|	total =  1728 	|	layerwise sparsity =  0.2170138888888889
layer1.0.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.0.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer2.0.conv1.weight_mask 	|	active =  1062 	|	total =  73728 	|	layerwise sparsity =  0.014404296875
layer2.0.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.0.shortcut.0.weight_mask 	|	active =  1776 	|	total =  8192 	|	layerwise sparsity =  0.216796875
layer2.1.conv1.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.1.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv1.weight_mask 	|	active =  4250 	|	total =  294912 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv2.weight_mask 	|	active =  4212 	|	total =  589824 	|	layerwise sparsity =  0.00714111328125
layer3.0.shortcut.0.weight_mask 	|	active =  472 	|	total =  32768 	|	layerwise sparsity =  0.014404296875
layer3.1.conv1.weight_mask 	|	active =  4556 	|	total =  589824 	|	layerwise sparsity =  0.007724338107638889
layer3.1.conv2.weight_mask 	|	active =  4785 	|	total =  589824 	|	layerwise sparsity =  0.008112589518229166
layer4.0.conv1.weight_mask 	|	active =  13659 	|	total =  1179648 	|	layerwise sparsity =  0.011578877766927084
layer4.0.conv2.weight_mask 	|	active =  39705 	|	total =  2359296 	|	layerwise sparsity =  0.016829172770182293
layer4.0.shortcut.0.weight_mask 	|	active =  1890 	|	total =  131072 	|	layerwise sparsity =  0.0144195556640625
layer4.1.conv1.weight_mask 	|	active =  43059 	|	total =  2359296 	|	layerwise sparsity =  0.018250783284505207
layer4.1.conv2.weight_mask 	|	active =  46360 	|	total =  2359296 	|	layerwise sparsity =  0.019649929470486112
pruning state: 19
remaining weight at start of iteration =  1.5651614734777497
pre_conv.0.weight_mask 	|	active =  346 	|	total =  1728 	|	layerwise sparsity =  0.20023148148148148
layer1.0.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.0.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv1.weight_mask 	|	active =  850 	|	total =  73728 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.0.shortcut.0.weight_mask 	|	active =  1639 	|	total =  8192 	|	layerwise sparsity =  0.2000732421875
layer2.1.conv1.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.1.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv1.weight_mask 	|	active =  3400 	|	total =  294912 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv2.weight_mask 	|	active =  3247 	|	total =  589824 	|	layerwise sparsity =  0.005505032009548611
layer3.0.shortcut.0.weight_mask 	|	active =  378 	|	total =  32768 	|	layerwise sparsity =  0.01153564453125
layer3.1.conv1.weight_mask 	|	active =  3527 	|	total =  589824 	|	layerwise sparsity =  0.005979749891493056
layer3.1.conv2.weight_mask 	|	active =  3714 	|	total =  589824 	|	layerwise sparsity =  0.006296793619791667
layer4.0.conv1.weight_mask 	|	active =  10802 	|	total =  1179648 	|	layerwise sparsity =  0.009156968858506944
layer4.0.conv2.weight_mask 	|	active =  32024 	|	total =  2359296 	|	layerwise sparsity =  0.013573540581597222
layer4.0.shortcut.0.weight_mask 	|	active =  1512 	|	total =  131072 	|	layerwise sparsity =  0.01153564453125
layer4.1.conv1.weight_mask 	|	active =  34878 	|	total =  2359296 	|	layerwise sparsity =  0.014783223470052084
layer4.1.conv2.weight_mask 	|	active =  37698 	|	total =  2359296 	|	layerwise sparsity =  0.015978495279947918
remaining weight at end of iteration =  1.2618699924869414
