pruning state: 0
remaining weight at start of iteration =  99.99998207761968
pre_conv.0.weight_mask 	|	active =  1714 	|	total =  1728 	|	layerwise sparsity =  0.9918981481481481
pre_conv.0.weight_mask 	|	active =  1314 	|	total =  1728 	|	layerwise sparsity =  0.7604166666666666
layer1.0.conv1.weight_mask 	|	active =  11680 	|	total =  36864 	|	layerwise sparsity =  0.3168402777777778
layer1.0.conv2.weight_mask 	|	active =  11655 	|	total =  36864 	|	layerwise sparsity =  0.316162109375
layer1.1.conv1.weight_mask 	|	active =  12147 	|	total =  36864 	|	layerwise sparsity =  0.3295084635416667
layer1.1.conv2.weight_mask 	|	active =  13125 	|	total =  36864 	|	layerwise sparsity =  0.3560384114583333
layer2.0.conv1.weight_mask 	|	active =  23316 	|	total =  73728 	|	layerwise sparsity =  0.3162434895833333
layer2.0.conv2.weight_mask 	|	active =  29062 	|	total =  147456 	|	layerwise sparsity =  0.1970893012152778
layer2.0.shortcut.0.weight_mask 	|	active =  4654 	|	total =  8192 	|	layerwise sparsity =  0.568115234375
layer2.1.conv1.weight_mask 	|	active =  28183 	|	total =  147456 	|	layerwise sparsity =  0.1911282009548611
layer2.1.conv2.weight_mask 	|	active =  26379 	|	total =  147456 	|	layerwise sparsity =  0.17889404296875
layer3.0.conv1.weight_mask 	|	active =  38128 	|	total =  294912 	|	layerwise sparsity =  0.12928602430555555
layer3.0.conv2.weight_mask 	|	active =  39566 	|	total =  589824 	|	layerwise sparsity =  0.0670810275607639
layer3.0.shortcut.0.weight_mask 	|	active =  14402 	|	total =  32768 	|	layerwise sparsity =  0.43951416015625
layer3.1.conv1.weight_mask 	|	active =  42531 	|	total =  589824 	|	layerwise sparsity =  0.07210795084635417
layer3.1.conv2.weight_mask 	|	active =  37348 	|	total =  589824 	|	layerwise sparsity =  0.0633205837673611
layer4.0.conv1.weight_mask 	|	active =  50172 	|	total =  1179648 	|	layerwise sparsity =  0.042531331380208336
layer4.0.conv2.weight_mask 	|	active =  64221 	|	total =  2359296 	|	layerwise sparsity =  0.027220408121744793
layer4.0.shortcut.0.weight_mask 	|	active =  41204 	|	total =  131072 	|	layerwise sparsity =  0.314361572265625
layer4.1.conv1.weight_mask 	|	active =  58085 	|	total =  2359296 	|	layerwise sparsity =  0.024619632297092013
layer4.1.conv2.weight_mask 	|	active =  66314 	|	total =  2359296 	|	layerwise sparsity =  0.028107537163628474
pruning state: 13
remaining weight at start of iteration =  5.49756470696191
pre_conv.0.weight_mask 	|	active =  1280 	|	total =  1728 	|	layerwise sparsity =  0.7407407407407407
layer1.0.conv1.weight_mask 	|	active =  10593 	|	total =  36864 	|	layerwise sparsity =  0.287353515625
layer1.0.conv2.weight_mask 	|	active =  10657 	|	total =  36864 	|	layerwise sparsity =  0.2890896267361111
layer1.1.conv1.weight_mask 	|	active =  10965 	|	total =  36864 	|	layerwise sparsity =  0.2974446614583333
layer1.1.conv2.weight_mask 	|	active =  12009 	|	total =  36864 	|	layerwise sparsity =  0.3257649739583333
layer2.0.conv1.weight_mask 	|	active =  20703 	|	total =  73728 	|	layerwise sparsity =  0.2808024088541667
layer2.0.conv2.weight_mask 	|	active =  24880 	|	total =  147456 	|	layerwise sparsity =  0.1687282986111111
layer2.0.shortcut.0.weight_mask 	|	active =  4447 	|	total =  8192 	|	layerwise sparsity =  0.5428466796875
layer2.1.conv1.weight_mask 	|	active =  23824 	|	total =  147456 	|	layerwise sparsity =  0.1615668402777778
layer2.1.conv2.weight_mask 	|	active =  21909 	|	total =  147456 	|	layerwise sparsity =  0.14857991536458334
layer3.0.conv1.weight_mask 	|	active =  30309 	|	total =  294912 	|	layerwise sparsity =  0.10277303059895833
layer3.0.conv2.weight_mask 	|	active =  31255 	|	total =  589824 	|	layerwise sparsity =  0.05299038357204861
layer3.0.shortcut.0.weight_mask 	|	active =  13236 	|	total =  32768 	|	layerwise sparsity =  0.4039306640625
layer3.1.conv1.weight_mask 	|	active =  33901 	|	total =  589824 	|	layerwise sparsity =  0.05747646755642361
layer3.1.conv2.weight_mask 	|	active =  29042 	|	total =  589824 	|	layerwise sparsity =  0.04923841688368055
layer4.0.conv1.weight_mask 	|	active =  37096 	|	total =  1179648 	|	layerwise sparsity =  0.03144666883680555
layer4.0.conv2.weight_mask 	|	active =  47574 	|	total =  2359296 	|	layerwise sparsity =  0.02016448974609375
layer4.0.shortcut.0.weight_mask 	|	active =  36247 	|	total =  131072 	|	layerwise sparsity =  0.27654266357421875
layer4.1.conv1.weight_mask 	|	active =  43528 	|	total =  2359296 	|	layerwise sparsity =  0.018449571397569444
layer4.1.conv2.weight_mask 	|	active =  47334 	|	total =  2359296 	|	layerwise sparsity =  0.020062764485677082
pruning state: 14
remaining weight at start of iteration =  4.3980535578075575
pre_conv.0.weight_mask 	|	active =  1250 	|	total =  1728 	|	layerwise sparsity =  0.7233796296296297
layer1.0.conv1.weight_mask 	|	active =  9607 	|	total =  36864 	|	layerwise sparsity =  0.2606065538194444
layer1.0.conv2.weight_mask 	|	active =  9608 	|	total =  36864 	|	layerwise sparsity =  0.2606336805555556
layer1.1.conv1.weight_mask 	|	active =  9816 	|	total =  36864 	|	layerwise sparsity =  0.2662760416666667
layer1.1.conv2.weight_mask 	|	active =  10957 	|	total =  36864 	|	layerwise sparsity =  0.2972276475694444
layer2.0.conv1.weight_mask 	|	active =  18310 	|	total =  73728 	|	layerwise sparsity =  0.2483452690972222
layer2.0.conv2.weight_mask 	|	active =  21218 	|	total =  147456 	|	layerwise sparsity =  0.1438937717013889
layer2.0.shortcut.0.weight_mask 	|	active =  4211 	|	total =  8192 	|	layerwise sparsity =  0.5140380859375
layer2.1.conv1.weight_mask 	|	active =  19988 	|	total =  147456 	|	layerwise sparsity =  0.1355523003472222
layer2.1.conv2.weight_mask 	|	active =  18084 	|	total =  147456 	|	layerwise sparsity =  0.12263997395833333
layer3.0.conv1.weight_mask 	|	active =  24045 	|	total =  294912 	|	layerwise sparsity =  0.08153279622395833
layer3.0.conv2.weight_mask 	|	active =  24752 	|	total =  589824 	|	layerwise sparsity =  0.04196506076388889
layer3.0.shortcut.0.weight_mask 	|	active =  11976 	|	total =  32768 	|	layerwise sparsity =  0.365478515625
layer3.1.conv1.weight_mask 	|	active =  27057 	|	total =  589824 	|	layerwise sparsity =  0.045873006184895836
layer3.1.conv2.weight_mask 	|	active =  22227 	|	total =  589824 	|	layerwise sparsity =  0.037684122721354164
layer4.0.conv1.weight_mask 	|	active =  27660 	|	total =  1179648 	|	layerwise sparsity =  0.023447672526041668
layer4.0.conv2.weight_mask 	|	active =  35091 	|	total =  2359296 	|	layerwise sparsity =  0.014873504638671875
layer4.0.shortcut.0.weight_mask 	|	active =  31377 	|	total =  131072 	|	layerwise sparsity =  0.23938751220703125
layer4.1.conv1.weight_mask 	|	active =  31779 	|	total =  2359296 	|	layerwise sparsity =  0.013469696044921875
layer4.1.conv2.weight_mask 	|	active =  33618 	|	total =  2359296 	|	layerwise sparsity =  0.014249165852864584
pruning state: 15
remaining weight at start of iteration =  3.5184410540080147
pre_conv.0.weight_mask 	|	active =  1206 	|	total =  1728 	|	layerwise sparsity =  0.6979166666666666
layer1.0.conv1.weight_mask 	|	active =  8541 	|	total =  36864 	|	layerwise sparsity =  0.231689453125
layer1.0.conv2.weight_mask 	|	active =  8559 	|	total =  36864 	|	layerwise sparsity =  0.232177734375
layer1.1.conv1.weight_mask 	|	active =  8641 	|	total =  36864 	|	layerwise sparsity =  0.2344021267361111
layer1.1.conv2.weight_mask 	|	active =  9808 	|	total =  36864 	|	layerwise sparsity =  0.2660590277777778
layer2.0.conv1.weight_mask 	|	active =  15902 	|	total =  73728 	|	layerwise sparsity =  0.21568467881944445
layer2.0.conv2.weight_mask 	|	active =  17910 	|	total =  147456 	|	layerwise sparsity =  0.1214599609375
layer2.0.shortcut.0.weight_mask 	|	active =  3975 	|	total =  8192 	|	layerwise sparsity =  0.4852294921875
layer2.1.conv1.weight_mask 	|	active =  16554 	|	total =  147456 	|	layerwise sparsity =  0.11226399739583333
layer2.1.conv2.weight_mask 	|	active =  14786 	|	total =  147456 	|	layerwise sparsity =  0.10027398003472222
layer3.0.conv1.weight_mask 	|	active =  18918 	|	total =  294912 	|	layerwise sparsity =  0.06414794921875
layer3.0.conv2.weight_mask 	|	active =  19587 	|	total =  589824 	|	layerwise sparsity =  0.033208211263020836
layer3.0.shortcut.0.weight_mask 	|	active =  10704 	|	total =  32768 	|	layerwise sparsity =  0.32666015625
layer3.1.conv1.weight_mask 	|	active =  21469 	|	total =  589824 	|	layerwise sparsity =  0.036398993598090276
layer3.1.conv2.weight_mask 	|	active =  17147 	|	total =  589824 	|	layerwise sparsity =  0.029071384006076388
layer4.0.conv1.weight_mask 	|	active =  20668 	|	total =  1179648 	|	layerwise sparsity =  0.017520480685763888
layer4.0.conv2.weight_mask 	|	active =  25714 	|	total =  2359296 	|	layerwise sparsity =  0.010899013943142362
layer4.0.shortcut.0.weight_mask 	|	active =  26902 	|	total =  131072 	|	layerwise sparsity =  0.2052459716796875
layer4.1.conv1.weight_mask 	|	active =  23301 	|	total =  2359296 	|	layerwise sparsity =  0.009876251220703125
layer4.1.conv2.weight_mask 	|	active =  23813 	|	total =  2359296 	|	layerwise sparsity =  0.010093265109592013
pruning state: 16
remaining weight at start of iteration =  2.8147546354444497
pre_conv.0.weight_mask 	|	active =  1164 	|	total =  1728 	|	layerwise sparsity =  0.6736111111111112
layer1.0.conv1.weight_mask 	|	active =  7466 	|	total =  36864 	|	layerwise sparsity =  0.20252821180555555
layer1.0.conv2.weight_mask 	|	active =  7417 	|	total =  36864 	|	layerwise sparsity =  0.2011990017361111
layer1.1.conv1.weight_mask 	|	active =  7541 	|	total =  36864 	|	layerwise sparsity =  0.2045627170138889
layer1.1.conv2.weight_mask 	|	active =  8572 	|	total =  36864 	|	layerwise sparsity =  0.23253038194444445
layer2.0.conv1.weight_mask 	|	active =  13464 	|	total =  73728 	|	layerwise sparsity =  0.1826171875
layer2.0.conv2.weight_mask 	|	active =  15167 	|	total =  147456 	|	layerwise sparsity =  0.10285780164930555
layer2.0.shortcut.0.weight_mask 	|	active =  3688 	|	total =  8192 	|	layerwise sparsity =  0.4501953125
layer2.1.conv1.weight_mask 	|	active =  13663 	|	total =  147456 	|	layerwise sparsity =  0.09265814887152778
layer2.1.conv2.weight_mask 	|	active =  12067 	|	total =  147456 	|	layerwise sparsity =  0.08183458116319445
layer3.0.conv1.weight_mask 	|	active =  14918 	|	total =  294912 	|	layerwise sparsity =  0.05058458116319445
layer3.0.conv2.weight_mask 	|	active =  15631 	|	total =  589824 	|	layerwise sparsity =  0.026501125759548612
layer3.0.shortcut.0.weight_mask 	|	active =  9413 	|	total =  32768 	|	layerwise sparsity =  0.287261962890625
layer3.1.conv1.weight_mask 	|	active =  17121 	|	total =  589824 	|	layerwise sparsity =  0.029027303059895832
layer3.1.conv2.weight_mask 	|	active =  13283 	|	total =  589824 	|	layerwise sparsity =  0.022520277235243056
layer4.0.conv1.weight_mask 	|	active =  15660 	|	total =  1179648 	|	layerwise sparsity =  0.013275146484375
layer4.0.conv2.weight_mask 	|	active =  18986 	|	total =  2359296 	|	layerwise sparsity =  0.008047315809461806
layer4.0.shortcut.0.weight_mask 	|	active =  22589 	|	total =  131072 	|	layerwise sparsity =  0.17234039306640625
layer4.1.conv1.weight_mask 	|	active =  16771 	|	total =  2359296 	|	layerwise sparsity =  0.007108476426866319
layer4.1.conv2.weight_mask 	|	active =  16703 	|	total =  2359296 	|	layerwise sparsity =  0.007079654269748264
pruning state: 17
remaining weight at start of iteration =  2.2518037083555598
pre_conv.0.weight_mask 	|	active =  1134 	|	total =  1728 	|	layerwise sparsity =  0.65625
layer1.0.conv1.weight_mask 	|	active =  6635 	|	total =  36864 	|	layerwise sparsity =  0.1799858940972222
layer1.0.conv2.weight_mask 	|	active =  6486 	|	total =  36864 	|	layerwise sparsity =  0.17594401041666666
layer1.1.conv1.weight_mask 	|	active =  6559 	|	total =  36864 	|	layerwise sparsity =  0.1779242621527778
layer1.1.conv2.weight_mask 	|	active =  7553 	|	total =  36864 	|	layerwise sparsity =  0.2048882378472222
layer2.0.conv1.weight_mask 	|	active =  11447 	|	total =  73728 	|	layerwise sparsity =  0.15525987413194445
layer2.0.conv2.weight_mask 	|	active =  12768 	|	total =  147456 	|	layerwise sparsity =  0.08658854166666667
layer2.0.shortcut.0.weight_mask 	|	active =  3447 	|	total =  8192 	|	layerwise sparsity =  0.4207763671875
layer2.1.conv1.weight_mask 	|	active =  11114 	|	total =  147456 	|	layerwise sparsity =  0.07537163628472222
layer2.1.conv2.weight_mask 	|	active =  9774 	|	total =  147456 	|	layerwise sparsity =  0.0662841796875
layer3.0.conv1.weight_mask 	|	active =  11866 	|	total =  294912 	|	layerwise sparsity =  0.04023573133680555
layer3.0.conv2.weight_mask 	|	active =  12397 	|	total =  589824 	|	layerwise sparsity =  0.021018134223090276
layer3.0.shortcut.0.weight_mask 	|	active =  8099 	|	total =  32768 	|	layerwise sparsity =  0.247161865234375
layer3.1.conv1.weight_mask 	|	active =  13468 	|	total =  589824 	|	layerwise sparsity =  0.022833930121527776
layer3.1.conv2.weight_mask 	|	active =  10269 	|	total =  589824 	|	layerwise sparsity =  0.0174102783203125
layer4.0.conv1.weight_mask 	|	active =  11881 	|	total =  1179648 	|	layerwise sparsity =  0.010071648491753472
layer4.0.conv2.weight_mask 	|	active =  13924 	|	total =  2359296 	|	layerwise sparsity =  0.005901760525173611
layer4.0.shortcut.0.weight_mask 	|	active =  18744 	|	total =  131072 	|	layerwise sparsity =  0.14300537109375
layer4.1.conv1.weight_mask 	|	active =  11817 	|	total =  2359296 	|	layerwise sparsity =  0.005008697509765625
layer4.1.conv2.weight_mask 	|	active =  11645 	|	total =  2359296 	|	layerwise sparsity =  0.004935794406467014
pruning state: 18
remaining weight at start of iteration =  1.8014411744464165
pre_conv.0.weight_mask 	|	active =  1097 	|	total =  1728 	|	layerwise sparsity =  0.6348379629629629
layer1.0.conv1.weight_mask 	|	active =  5768 	|	total =  36864 	|	layerwise sparsity =  0.1564670138888889
layer1.0.conv2.weight_mask 	|	active =  5617 	|	total =  36864 	|	layerwise sparsity =  0.1523708767361111
layer1.1.conv1.weight_mask 	|	active =  5626 	|	total =  36864 	|	layerwise sparsity =  0.1526150173611111
layer1.1.conv2.weight_mask 	|	active =  6584 	|	total =  36864 	|	layerwise sparsity =  0.17860243055555555
layer2.0.conv1.weight_mask 	|	active =  9635 	|	total =  73728 	|	layerwise sparsity =  0.1306830512152778
layer2.0.conv2.weight_mask 	|	active =  10625 	|	total =  147456 	|	layerwise sparsity =  0.0720553927951389
layer2.0.shortcut.0.weight_mask 	|	active =  3146 	|	total =  8192 	|	layerwise sparsity =  0.384033203125
layer2.1.conv1.weight_mask 	|	active =  9123 	|	total =  147456 	|	layerwise sparsity =  0.061869303385416664
layer2.1.conv2.weight_mask 	|	active =  7819 	|	total =  147456 	|	layerwise sparsity =  0.05302598741319445
layer3.0.conv1.weight_mask 	|	active =  9428 	|	total =  294912 	|	layerwise sparsity =  0.03196885850694445
layer3.0.conv2.weight_mask 	|	active =  9825 	|	total =  589824 	|	layerwise sparsity =  0.016657511393229168
layer3.0.shortcut.0.weight_mask 	|	active =  6914 	|	total =  32768 	|	layerwise sparsity =  0.21099853515625
layer3.1.conv1.weight_mask 	|	active =  10615 	|	total =  589824 	|	layerwise sparsity =  0.017996893988715276
layer3.1.conv2.weight_mask 	|	active =  7958 	|	total =  589824 	|	layerwise sparsity =  0.013492160373263888
layer4.0.conv1.weight_mask 	|	active =  8975 	|	total =  1179648 	|	layerwise sparsity =  0.007608201768663194
layer4.0.conv2.weight_mask 	|	active =  10258 	|	total =  2359296 	|	layerwise sparsity =  0.004347907172309028
layer4.0.shortcut.0.weight_mask 	|	active =  15281 	|	total =  131072 	|	layerwise sparsity =  0.11658477783203125
layer4.1.conv1.weight_mask 	|	active =  8350 	|	total =  2359296 	|	layerwise sparsity =  0.003539191351996528
layer4.1.conv2.weight_mask 	|	active =  8178 	|	total =  2359296 	|	layerwise sparsity =  0.0034662882486979165
pruning state: 19
remaining weight at start of iteration =  1.4411565240331936
pre_conv.0.weight_mask 	|	active =  1069 	|	total =  1728 	|	layerwise sparsity =  0.6186342592592593
layer1.0.conv1.weight_mask 	|	active =  5089 	|	total =  36864 	|	layerwise sparsity =  0.13804796006944445
layer1.0.conv2.weight_mask 	|	active =  4888 	|	total =  36864 	|	layerwise sparsity =  0.1325954861111111
layer1.1.conv1.weight_mask 	|	active =  4773 	|	total =  36864 	|	layerwise sparsity =  0.12947591145833334
layer1.1.conv2.weight_mask 	|	active =  5633 	|	total =  36864 	|	layerwise sparsity =  0.1528049045138889
layer2.0.conv1.weight_mask 	|	active =  7936 	|	total =  73728 	|	layerwise sparsity =  0.1076388888888889
layer2.0.conv2.weight_mask 	|	active =  8892 	|	total =  147456 	|	layerwise sparsity =  0.060302734375
layer2.0.shortcut.0.weight_mask 	|	active =  2865 	|	total =  8192 	|	layerwise sparsity =  0.3497314453125
layer2.1.conv1.weight_mask 	|	active =  7355 	|	total =  147456 	|	layerwise sparsity =  0.04987928602430555
layer2.1.conv2.weight_mask 	|	active =  6223 	|	total =  147456 	|	layerwise sparsity =  0.04220241970486111
layer3.0.conv1.weight_mask 	|	active =  7542 	|	total =  294912 	|	layerwise sparsity =  0.02557373046875
layer3.0.conv2.weight_mask 	|	active =  7753 	|	total =  589824 	|	layerwise sparsity =  0.013144599066840278
layer3.0.shortcut.0.weight_mask 	|	active =  5692 	|	total =  32768 	|	layerwise sparsity =  0.1737060546875
layer3.1.conv1.weight_mask 	|	active =  8357 	|	total =  589824 	|	layerwise sparsity =  0.014168633355034722
layer3.1.conv2.weight_mask 	|	active =  6180 	|	total =  589824 	|	layerwise sparsity =  0.010477701822916666
layer4.0.conv1.weight_mask 	|	active =  6793 	|	total =  1179648 	|	layerwise sparsity =  0.005758497450086806
layer4.0.conv2.weight_mask 	|	active =  7610 	|	total =  2359296 	|	layerwise sparsity =  0.0032255384657118055
layer4.0.shortcut.0.weight_mask 	|	active =  12453 	|	total =  131072 	|	layerwise sparsity =  0.09500885009765625
layer4.1.conv1.weight_mask 	|	active =  5741 	|	total =  2359296 	|	layerwise sparsity =  0.002433353000217014
layer4.1.conv2.weight_mask 	|	active =  5814 	|	total =  2359296 	|	layerwise sparsity =  0.00246429443359375
remaining weight at end of iteration =  1.1529288037026242
