pruning state: 0
remaining weight at start of iteration =  99.99997311642952
pre_conv.0.weight_mask 	|	active =  1594 	|	total =  1728 	|	layerwise sparsity =  0.9224537037037037
pre_conv.0.weight_mask 	|	active =  607 	|	total =  1728 	|	layerwise sparsity =  0.35127314814814814
layer1.0.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.0.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv1.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer1.1.conv2.weight_mask 	|	active =  2026 	|	total =  36864 	|	layerwise sparsity =  0.05495876736111111
layer2.0.conv1.weight_mask 	|	active =  4054 	|	total =  73728 	|	layerwise sparsity =  0.054985894097222224
layer2.0.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.0.shortcut.0.weight_mask 	|	active =  2878 	|	total =  8192 	|	layerwise sparsity =  0.351318359375
layer2.1.conv1.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer2.1.conv2.weight_mask 	|	active =  8106 	|	total =  147456 	|	layerwise sparsity =  0.054972330729166664
layer3.0.conv1.weight_mask 	|	active =  16213 	|	total =  294912 	|	layerwise sparsity =  0.05497572157118055
layer3.0.conv2.weight_mask 	|	active =  19312 	|	total =  589824 	|	layerwise sparsity =  0.03274197048611111
layer3.0.shortcut.0.weight_mask 	|	active =  1801 	|	total =  32768 	|	layerwise sparsity =  0.054962158203125
layer3.1.conv1.weight_mask 	|	active =  19898 	|	total =  589824 	|	layerwise sparsity =  0.03373548719618055
layer3.1.conv2.weight_mask 	|	active =  21283 	|	total =  589824 	|	layerwise sparsity =  0.03608364529079861
layer4.0.conv1.weight_mask 	|	active =  55254 	|	total =  1179648 	|	layerwise sparsity =  0.046839396158854164
layer4.0.conv2.weight_mask 	|	active =  142887 	|	total =  2359296 	|	layerwise sparsity =  0.06056340535481771
layer4.0.shortcut.0.weight_mask 	|	active =  7206 	|	total =  131072 	|	layerwise sparsity =  0.0549774169921875
layer4.1.conv1.weight_mask 	|	active =  152960 	|	total =  2359296 	|	layerwise sparsity =  0.06483289930555555
layer4.1.conv2.weight_mask 	|	active =  163716 	|	total =  2359296 	|	layerwise sparsity =  0.06939188639322917
pruning state: 13
remaining weight at start of iteration =  5.739561647253144
pre_conv.0.weight_mask 	|	active =  560 	|	total =  1728 	|	layerwise sparsity =  0.32407407407407407
layer1.0.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.0.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv1.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer1.1.conv2.weight_mask 	|	active =  1621 	|	total =  36864 	|	layerwise sparsity =  0.04397243923611111
layer2.0.conv1.weight_mask 	|	active =  3243 	|	total =  73728 	|	layerwise sparsity =  0.043986002604166664
layer2.0.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.0.shortcut.0.weight_mask 	|	active =  2655 	|	total =  8192 	|	layerwise sparsity =  0.3240966796875
layer2.1.conv1.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer2.1.conv2.weight_mask 	|	active =  6485 	|	total =  147456 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv1.weight_mask 	|	active =  12970 	|	total =  294912 	|	layerwise sparsity =  0.04397922092013889
layer3.0.conv2.weight_mask 	|	active =  14846 	|	total =  589824 	|	layerwise sparsity =  0.025170220269097224
layer3.0.shortcut.0.weight_mask 	|	active =  1441 	|	total =  32768 	|	layerwise sparsity =  0.043975830078125
layer3.1.conv1.weight_mask 	|	active =  15332 	|	total =  589824 	|	layerwise sparsity =  0.025994194878472224
layer3.1.conv2.weight_mask 	|	active =  16484 	|	total =  589824 	|	layerwise sparsity =  0.027947319878472224
layer4.0.conv1.weight_mask 	|	active =  43662 	|	total =  1179648 	|	layerwise sparsity =  0.037012736002604164
layer4.0.conv2.weight_mask 	|	active =  115164 	|	total =  2359296 	|	layerwise sparsity =  0.0488128662109375
layer4.0.shortcut.0.weight_mask 	|	active =  5765 	|	total =  131072 	|	layerwise sparsity =  0.04398345947265625
layer4.1.conv1.weight_mask 	|	active =  123930 	|	total =  2359296 	|	layerwise sparsity =  0.05252838134765625
layer4.1.conv2.weight_mask 	|	active =  133340 	|	total =  2359296 	|	layerwise sparsity =  0.05651685926649305
pruning state: 14
remaining weight at start of iteration =  4.6179790867328485
pre_conv.0.weight_mask 	|	active =  517 	|	total =  1728 	|	layerwise sparsity =  0.2991898148148148
layer1.0.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.0.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv1.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer1.1.conv2.weight_mask 	|	active =  1297 	|	total =  36864 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv1.weight_mask 	|	active =  2594 	|	total =  73728 	|	layerwise sparsity =  0.03518337673611111
layer2.0.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.0.shortcut.0.weight_mask 	|	active =  2450 	|	total =  8192 	|	layerwise sparsity =  0.299072265625
layer2.1.conv1.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer2.1.conv2.weight_mask 	|	active =  5188 	|	total =  147456 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv1.weight_mask 	|	active =  10376 	|	total =  294912 	|	layerwise sparsity =  0.03518337673611111
layer3.0.conv2.weight_mask 	|	active =  11413 	|	total =  589824 	|	layerwise sparsity =  0.019349839952256944
layer3.0.shortcut.0.weight_mask 	|	active =  1153 	|	total =  32768 	|	layerwise sparsity =  0.035186767578125
layer3.1.conv1.weight_mask 	|	active =  11813 	|	total =  589824 	|	layerwise sparsity =  0.020028008355034724
layer3.1.conv2.weight_mask 	|	active =  12767 	|	total =  589824 	|	layerwise sparsity =  0.021645439995659724
layer4.0.conv1.weight_mask 	|	active =  34502 	|	total =  1179648 	|	layerwise sparsity =  0.029247707790798612
layer4.0.conv2.weight_mask 	|	active =  92820 	|	total =  2359296 	|	layerwise sparsity =  0.039342244466145836
layer4.0.shortcut.0.weight_mask 	|	active =  4612 	|	total =  131072 	|	layerwise sparsity =  0.035186767578125
layer4.1.conv1.weight_mask 	|	active =  100410 	|	total =  2359296 	|	layerwise sparsity =  0.042559305826822914
layer4.1.conv2.weight_mask 	|	active =  108600 	|	total =  2359296 	|	layerwise sparsity =  0.046030680338541664
pruning state: 15
remaining weight at start of iteration =  3.7169134936884562
pre_conv.0.weight_mask 	|	active =  477 	|	total =  1728 	|	layerwise sparsity =  0.2760416666666667
layer1.0.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.0.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv1.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer1.1.conv2.weight_mask 	|	active =  1038 	|	total =  36864 	|	layerwise sparsity =  0.028157552083333332
layer2.0.conv1.weight_mask 	|	active =  2075 	|	total =  73728 	|	layerwise sparsity =  0.028143988715277776
layer2.0.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.0.shortcut.0.weight_mask 	|	active =  2261 	|	total =  8192 	|	layerwise sparsity =  0.2760009765625
layer2.1.conv1.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer2.1.conv2.weight_mask 	|	active =  4150 	|	total =  147456 	|	layerwise sparsity =  0.028143988715277776
layer3.0.conv1.weight_mask 	|	active =  8301 	|	total =  294912 	|	layerwise sparsity =  0.028147379557291668
layer3.0.conv2.weight_mask 	|	active =  8774 	|	total =  589824 	|	layerwise sparsity =  0.014875623914930556
layer3.0.shortcut.0.weight_mask 	|	active =  922 	|	total =  32768 	|	layerwise sparsity =  0.02813720703125
layer3.1.conv1.weight_mask 	|	active =  9102 	|	total =  589824 	|	layerwise sparsity =  0.015431722005208334
layer3.1.conv2.weight_mask 	|	active =  9888 	|	total =  589824 	|	layerwise sparsity =  0.016764322916666668
layer4.0.conv1.weight_mask 	|	active =  27264 	|	total =  1179648 	|	layerwise sparsity =  0.023111979166666668
layer4.0.conv2.weight_mask 	|	active =  74811 	|	total =  2359296 	|	layerwise sparsity =  0.03170903523763021
layer4.0.shortcut.0.weight_mask 	|	active =  3690 	|	total =  131072 	|	layerwise sparsity =  0.0281524658203125
layer4.1.conv1.weight_mask 	|	active =  81354 	|	total =  2359296 	|	layerwise sparsity =  0.034482320149739586
layer4.1.conv2.weight_mask 	|	active =  88450 	|	total =  2359296 	|	layerwise sparsity =  0.037489997016059026
pruning state: 16
remaining weight at start of iteration =  2.9927776391780347
pre_conv.0.weight_mask 	|	active =  440 	|	total =  1728 	|	layerwise sparsity =  0.25462962962962965
layer1.0.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.0.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv1.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer1.1.conv2.weight_mask 	|	active =  830 	|	total =  36864 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv1.weight_mask 	|	active =  1660 	|	total =  73728 	|	layerwise sparsity =  0.022515190972222224
layer2.0.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.0.shortcut.0.weight_mask 	|	active =  2086 	|	total =  8192 	|	layerwise sparsity =  0.254638671875
layer2.1.conv1.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer2.1.conv2.weight_mask 	|	active =  3320 	|	total =  147456 	|	layerwise sparsity =  0.022515190972222224
layer3.0.conv1.weight_mask 	|	active =  6641 	|	total =  294912 	|	layerwise sparsity =  0.022518581814236112
layer3.0.conv2.weight_mask 	|	active =  6745 	|	total =  589824 	|	layerwise sparsity =  0.011435614691840278
layer3.0.shortcut.0.weight_mask 	|	active =  738 	|	total =  32768 	|	layerwise sparsity =  0.02252197265625
layer3.1.conv1.weight_mask 	|	active =  7013 	|	total =  589824 	|	layerwise sparsity =  0.011889987521701388
layer3.1.conv2.weight_mask 	|	active =  7658 	|	total =  589824 	|	layerwise sparsity =  0.012983534071180556
layer4.0.conv1.weight_mask 	|	active =  21544 	|	total =  1179648 	|	layerwise sparsity =  0.018263075086805556
layer4.0.conv2.weight_mask 	|	active =  60296 	|	total =  2359296 	|	layerwise sparsity =  0.025556776258680556
layer4.0.shortcut.0.weight_mask 	|	active =  2952 	|	total =  131072 	|	layerwise sparsity =  0.02252197265625
layer4.1.conv1.weight_mask 	|	active =  65914 	|	total =  2359296 	|	layerwise sparsity =  0.027937995062934026
layer4.1.conv2.weight_mask 	|	active =  72039 	|	total =  2359296 	|	layerwise sparsity =  0.030534108479817707
pruning state: 17
remaining weight at start of iteration =  2.4106139203844856
pre_conv.0.weight_mask 	|	active =  406 	|	total =  1728 	|	layerwise sparsity =  0.2349537037037037
layer1.0.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.0.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv1.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer1.1.conv2.weight_mask 	|	active =  664 	|	total =  36864 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv1.weight_mask 	|	active =  1328 	|	total =  73728 	|	layerwise sparsity =  0.018012152777777776
layer2.0.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.0.shortcut.0.weight_mask 	|	active =  1925 	|	total =  8192 	|	layerwise sparsity =  0.2349853515625
layer2.1.conv1.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer2.1.conv2.weight_mask 	|	active =  2656 	|	total =  147456 	|	layerwise sparsity =  0.018012152777777776
layer3.0.conv1.weight_mask 	|	active =  5313 	|	total =  294912 	|	layerwise sparsity =  0.018015543619791668
layer3.0.conv2.weight_mask 	|	active =  5185 	|	total =  589824 	|	layerwise sparsity =  0.008790757921006944
layer3.0.shortcut.0.weight_mask 	|	active =  590 	|	total =  32768 	|	layerwise sparsity =  0.01800537109375
layer3.1.conv1.weight_mask 	|	active =  5404 	|	total =  589824 	|	layerwise sparsity =  0.009162055121527778
layer3.1.conv2.weight_mask 	|	active =  5931 	|	total =  589824 	|	layerwise sparsity =  0.0100555419921875
layer4.0.conv1.weight_mask 	|	active =  17024 	|	total =  1179648 	|	layerwise sparsity =  0.014431423611111112
layer4.0.conv2.weight_mask 	|	active =  48597 	|	total =  2359296 	|	layerwise sparsity =  0.020598093668619793
layer4.0.shortcut.0.weight_mask 	|	active =  2362 	|	total =  131072 	|	layerwise sparsity =  0.0180206298828125
layer4.1.conv1.weight_mask 	|	active =  53404 	|	total =  2359296 	|	layerwise sparsity =  0.022635565863715276
layer4.1.conv2.weight_mask 	|	active =  58673 	|	total =  2359296 	|	layerwise sparsity =  0.02486885918511285
pruning state: 18
remaining weight at start of iteration =  1.9424813463865598
pre_conv.0.weight_mask 	|	active =  375 	|	total =  1728 	|	layerwise sparsity =  0.2170138888888889
layer1.0.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.0.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv1.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer1.1.conv2.weight_mask 	|	active =  531 	|	total =  36864 	|	layerwise sparsity =  0.014404296875
layer2.0.conv1.weight_mask 	|	active =  1062 	|	total =  73728 	|	layerwise sparsity =  0.014404296875
layer2.0.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.0.shortcut.0.weight_mask 	|	active =  1776 	|	total =  8192 	|	layerwise sparsity =  0.216796875
layer2.1.conv1.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer2.1.conv2.weight_mask 	|	active =  2125 	|	total =  147456 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv1.weight_mask 	|	active =  4250 	|	total =  294912 	|	layerwise sparsity =  0.014411078559027778
layer3.0.conv2.weight_mask 	|	active =  3986 	|	total =  589824 	|	layerwise sparsity =  0.006757948133680556
layer3.0.shortcut.0.weight_mask 	|	active =  472 	|	total =  32768 	|	layerwise sparsity =  0.014404296875
layer3.1.conv1.weight_mask 	|	active =  4164 	|	total =  589824 	|	layerwise sparsity =  0.007059733072916667
layer3.1.conv2.weight_mask 	|	active =  4594 	|	total =  589824 	|	layerwise sparsity =  0.007788764105902778
layer4.0.conv1.weight_mask 	|	active =  13452 	|	total =  1179648 	|	layerwise sparsity =  0.011403401692708334
layer4.0.conv2.weight_mask 	|	active =  39168 	|	total =  2359296 	|	layerwise sparsity =  0.0166015625
layer4.0.shortcut.0.weight_mask 	|	active =  1890 	|	total =  131072 	|	layerwise sparsity =  0.0144195556640625
layer4.1.conv1.weight_mask 	|	active =  43269 	|	total =  2359296 	|	layerwise sparsity =  0.018339792887369793
layer4.1.conv2.weight_mask 	|	active =  47787 	|	total =  2359296 	|	layerwise sparsity =  0.020254770914713543
pruning state: 19
remaining weight at start of iteration =  1.5659142134512472
pre_conv.0.weight_mask 	|	active =  346 	|	total =  1728 	|	layerwise sparsity =  0.20023148148148148
layer1.0.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.0.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv1.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer1.1.conv2.weight_mask 	|	active =  425 	|	total =  36864 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv1.weight_mask 	|	active =  850 	|	total =  73728 	|	layerwise sparsity =  0.011528862847222222
layer2.0.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.0.shortcut.0.weight_mask 	|	active =  1639 	|	total =  8192 	|	layerwise sparsity =  0.2000732421875
layer2.1.conv1.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer2.1.conv2.weight_mask 	|	active =  1700 	|	total =  147456 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv1.weight_mask 	|	active =  3400 	|	total =  294912 	|	layerwise sparsity =  0.011528862847222222
layer3.0.conv2.weight_mask 	|	active =  3064 	|	total =  589824 	|	layerwise sparsity =  0.005194769965277778
layer3.0.shortcut.0.weight_mask 	|	active =  378 	|	total =  32768 	|	layerwise sparsity =  0.01153564453125
layer3.1.conv1.weight_mask 	|	active =  3208 	|	total =  589824 	|	layerwise sparsity =  0.005438910590277778
layer3.1.conv2.weight_mask 	|	active =  3558 	|	total =  589824 	|	layerwise sparsity =  0.006032307942708333
layer4.0.conv1.weight_mask 	|	active =  10630 	|	total =  1179648 	|	layerwise sparsity =  0.009011162651909722
layer4.0.conv2.weight_mask 	|	active =  31569 	|	total =  2359296 	|	layerwise sparsity =  0.013380686442057291
layer4.0.shortcut.0.weight_mask 	|	active =  1512 	|	total =  131072 	|	layerwise sparsity =  0.01153564453125
layer4.1.conv1.weight_mask 	|	active =  35057 	|	total =  2359296 	|	layerwise sparsity =  0.014859093560112847
layer4.1.conv2.weight_mask 	|	active =  38921 	|	total =  2359296 	|	layerwise sparsity =  0.01649687025282118
remaining weight at end of iteration =  1.2629184517357506
