pruning state: 0
remaining weight at start of iteration =  100.0
pre_conv.0.weight_mask 	|	active =  1190 	|	total =  1728 	|	layerwise sparsity =  0.6886574074074074
layer1.0.conv1.weight_mask 	|	active =  220 	|	total =  36864 	|	layerwise sparsity =  0.005967881944444444
layer1.0.conv2.weight_mask 	|	active =  346 	|	total =  36864 	|	layerwise sparsity =  0.009385850694444444
layer1.1.conv1.weight_mask 	|	active =  354 	|	total =  36864 	|	layerwise sparsity =  0.009602864583333334
layer1.1.conv2.weight_mask 	|	active =  346 	|	total =  36864 	|	layerwise sparsity =  0.009385850694444444
layer2.0.conv1.weight_mask 	|	active =  858 	|	total =  73728 	|	layerwise sparsity =  0.011637369791666666
layer2.0.conv2.weight_mask 	|	active =  2504 	|	total =  147456 	|	layerwise sparsity =  0.016981336805555556
layer2.0.shortcut.0.weight_mask 	|	active =  36 	|	total =  8192 	|	layerwise sparsity =  0.00439453125
layer2.1.conv1.weight_mask 	|	active =  2551 	|	total =  147456 	|	layerwise sparsity =  0.017300075954861112
layer2.1.conv2.weight_mask 	|	active =  2945 	|	total =  147456 	|	layerwise sparsity =  0.019972059461805556
layer3.0.conv1.weight_mask 	|	active =  7194 	|	total =  294912 	|	layerwise sparsity =  0.024393717447916668
layer3.0.conv2.weight_mask 	|	active =  19287 	|	total =  589824 	|	layerwise sparsity =  0.0326995849609375
layer3.0.shortcut.0.weight_mask 	|	active =  496 	|	total =  32768 	|	layerwise sparsity =  0.01513671875
layer3.1.conv1.weight_mask 	|	active =  20107 	|	total =  589824 	|	layerwise sparsity =  0.03408983018663195
layer3.1.conv2.weight_mask 	|	active =  21380 	|	total =  589824 	|	layerwise sparsity =  0.036248101128472224
layer4.0.conv1.weight_mask 	|	active =  54854 	|	total =  1179648 	|	layerwise sparsity =  0.046500311957465276
layer4.0.conv2.weight_mask 	|	active =  141997 	|	total =  2359296 	|	layerwise sparsity =  0.06018617418077257
layer4.0.shortcut.0.weight_mask 	|	active =  3373 	|	total =  131072 	|	layerwise sparsity =  0.02573394775390625
layer4.1.conv1.weight_mask 	|	active =  152082 	|	total =  2359296 	|	layerwise sparsity =  0.06446075439453125
layer4.1.conv2.weight_mask 	|	active =  165809 	|	total =  2359296 	|	layerwise sparsity =  0.07027901543511285
pruning state: 13
remaining weight at start of iteration =  5.347608150811811
pre_conv.0.weight_mask 	|	active =  9 	|	total =  1728 	|	layerwise sparsity =  0.005208333333333333
layer1.0.conv1.weight_mask 	|	active =  148 	|	total =  36864 	|	layerwise sparsity =  0.004014756944444444
layer1.0.conv2.weight_mask 	|	active =  242 	|	total =  36864 	|	layerwise sparsity =  0.006564670138888889
layer1.1.conv1.weight_mask 	|	active =  248 	|	total =  36864 	|	layerwise sparsity =  0.006727430555555556
layer1.1.conv2.weight_mask 	|	active =  242 	|	total =  36864 	|	layerwise sparsity =  0.006564670138888889
layer2.0.conv1.weight_mask 	|	active =  609 	|	total =  73728 	|	layerwise sparsity =  0.008260091145833334
layer2.0.conv2.weight_mask 	|	active =  1830 	|	total =  147456 	|	layerwise sparsity =  0.012410481770833334
layer2.0.shortcut.0.weight_mask 	|	active =  24 	|	total =  8192 	|	layerwise sparsity =  0.0029296875
layer2.1.conv1.weight_mask 	|	active =  1867 	|	total =  147456 	|	layerwise sparsity =  0.012661404079861112
layer2.1.conv2.weight_mask 	|	active =  2179 	|	total =  147456 	|	layerwise sparsity =  0.014777289496527778
layer3.0.conv1.weight_mask 	|	active =  5406 	|	total =  294912 	|	layerwise sparsity =  0.018330891927083332
layer3.0.conv2.weight_mask 	|	active =  14825 	|	total =  589824 	|	layerwise sparsity =  0.025134616427951388
layer3.0.shortcut.0.weight_mask 	|	active =  359 	|	total =  32768 	|	layerwise sparsity =  0.010955810546875
layer3.1.conv1.weight_mask 	|	active =  15505 	|	total =  589824 	|	layerwise sparsity =  0.026287502712673612
layer3.1.conv2.weight_mask 	|	active =  16565 	|	total =  589824 	|	layerwise sparsity =  0.028084648980034724
layer4.0.conv1.weight_mask 	|	active =  43322 	|	total =  1179648 	|	layerwise sparsity =  0.03672451443142361
layer4.0.conv2.weight_mask 	|	active =  114392 	|	total =  2359296 	|	layerwise sparsity =  0.048485649956597224
layer4.0.shortcut.0.weight_mask 	|	active =  2545 	|	total =  131072 	|	layerwise sparsity =  0.01941680908203125
layer4.1.conv1.weight_mask 	|	active =  123164 	|	total =  2359296 	|	layerwise sparsity =  0.05220370822482639
layer4.1.conv2.weight_mask 	|	active =  135177 	|	total =  2359296 	|	layerwise sparsity =  0.05729548136393229
pruning state: 14
remaining weight at start of iteration =  4.289345359967422
pre_conv.0.weight_mask 	|	active =  6 	|	total =  1728 	|	layerwise sparsity =  0.003472222222222222
layer1.0.conv1.weight_mask 	|	active =  100 	|	total =  36864 	|	layerwise sparsity =  0.002712673611111111
layer1.0.conv2.weight_mask 	|	active =  169 	|	total =  36864 	|	layerwise sparsity =  0.004584418402777778
layer1.1.conv1.weight_mask 	|	active =  173 	|	total =  36864 	|	layerwise sparsity =  0.004692925347222222
layer1.1.conv2.weight_mask 	|	active =  169 	|	total =  36864 	|	layerwise sparsity =  0.004584418402777778
layer2.0.conv1.weight_mask 	|	active =  432 	|	total =  73728 	|	layerwise sparsity =  0.005859375
layer2.0.conv2.weight_mask 	|	active =  1338 	|	total =  147456 	|	layerwise sparsity =  0.009073893229166666
layer2.0.shortcut.0.weight_mask 	|	active =  16 	|	total =  8192 	|	layerwise sparsity =  0.001953125
layer2.1.conv1.weight_mask 	|	active =  1366 	|	total =  147456 	|	layerwise sparsity =  0.009263780381944444
layer2.1.conv2.weight_mask 	|	active =  1613 	|	total =  147456 	|	layerwise sparsity =  0.010938856336805556
layer3.0.conv1.weight_mask 	|	active =  4063 	|	total =  294912 	|	layerwise sparsity =  0.013776991102430556
layer3.0.conv2.weight_mask 	|	active =  11395 	|	total =  589824 	|	layerwise sparsity =  0.019319322374131944
layer3.0.shortcut.0.weight_mask 	|	active =  260 	|	total =  32768 	|	layerwise sparsity =  0.0079345703125
layer3.1.conv1.weight_mask 	|	active =  11956 	|	total =  589824 	|	layerwise sparsity =  0.020270453559027776
layer3.1.conv2.weight_mask 	|	active =  12834 	|	total =  589824 	|	layerwise sparsity =  0.021759033203125
layer4.0.conv1.weight_mask 	|	active =  34214 	|	total =  1179648 	|	layerwise sparsity =  0.029003567165798612
layer4.0.conv2.weight_mask 	|	active =  92153 	|	total =  2359296 	|	layerwise sparsity =  0.03905953301323785
layer4.0.shortcut.0.weight_mask 	|	active =  1921 	|	total =  131072 	|	layerwise sparsity =  0.01465606689453125
layer4.1.conv1.weight_mask 	|	active =  99745 	|	total =  2359296 	|	layerwise sparsity =  0.0422774420844184
layer4.1.conv2.weight_mask 	|	active =  110204 	|	total =  2359296 	|	layerwise sparsity =  0.04671054416232639
pruning state: 15
remaining weight at start of iteration =  3.442235092880941
pre_conv.0.weight_mask 	|	active =  4 	|	total =  1728 	|	layerwise sparsity =  0.0023148148148148147
layer1.0.conv1.weight_mask 	|	active =  67 	|	total =  36864 	|	layerwise sparsity =  0.0018174913194444445
layer1.0.conv2.weight_mask 	|	active =  118 	|	total =  36864 	|	layerwise sparsity =  0.003200954861111111
layer1.1.conv1.weight_mask 	|	active =  121 	|	total =  36864 	|	layerwise sparsity =  0.0032823350694444445
layer1.1.conv2.weight_mask 	|	active =  118 	|	total =  36864 	|	layerwise sparsity =  0.003200954861111111
layer2.0.conv1.weight_mask 	|	active =  307 	|	total =  73728 	|	layerwise sparsity =  0.004163953993055556
layer2.0.conv2.weight_mask 	|	active =  978 	|	total =  147456 	|	layerwise sparsity =  0.006632486979166667
layer2.0.shortcut.0.weight_mask 	|	active =  11 	|	total =  8192 	|	layerwise sparsity =  0.0013427734375
layer2.1.conv1.weight_mask 	|	active =  1000 	|	total =  147456 	|	layerwise sparsity =  0.006781684027777778
layer2.1.conv2.weight_mask 	|	active =  1194 	|	total =  147456 	|	layerwise sparsity =  0.008097330729166666
layer3.0.conv1.weight_mask 	|	active =  3053 	|	total =  294912 	|	layerwise sparsity =  0.010352240668402778
layer3.0.conv2.weight_mask 	|	active =  8759 	|	total =  589824 	|	layerwise sparsity =  0.014850192599826388
layer3.0.shortcut.0.weight_mask 	|	active =  188 	|	total =  32768 	|	layerwise sparsity =  0.0057373046875
layer3.1.conv1.weight_mask 	|	active =  9220 	|	total =  589824 	|	layerwise sparsity =  0.015631781684027776
layer3.1.conv2.weight_mask 	|	active =  9943 	|	total =  589824 	|	layerwise sparsity =  0.016857571072048612
layer4.0.conv1.weight_mask 	|	active =  27021 	|	total =  1179648 	|	layerwise sparsity =  0.022905985514322918
layer4.0.conv2.weight_mask 	|	active =  74238 	|	total =  2359296 	|	layerwise sparsity =  0.031466166178385414
layer4.0.shortcut.0.weight_mask 	|	active =  1450 	|	total =  131072 	|	layerwise sparsity =  0.0110626220703125
layer4.1.conv1.weight_mask 	|	active =  80779 	|	total =  2359296 	|	layerwise sparsity =  0.03423860337999132
layer4.1.conv2.weight_mask 	|	active =  89845 	|	total =  2359296 	|	layerwise sparsity =  0.0380812750922309
pruning state: 16
remaining weight at start of iteration =  2.7637565022395782
pre_conv.0.weight_mask 	|	active =  3 	|	total =  1728 	|	layerwise sparsity =  0.001736111111111111
layer1.0.conv1.weight_mask 	|	active =  45 	|	total =  36864 	|	layerwise sparsity =  0.001220703125
layer1.0.conv2.weight_mask 	|	active =  82 	|	total =  36864 	|	layerwise sparsity =  0.002224392361111111
layer1.1.conv1.weight_mask 	|	active =  85 	|	total =  36864 	|	layerwise sparsity =  0.0023057725694444445
layer1.1.conv2.weight_mask 	|	active =  82 	|	total =  36864 	|	layerwise sparsity =  0.002224392361111111
layer2.0.conv1.weight_mask 	|	active =  218 	|	total =  73728 	|	layerwise sparsity =  0.002956814236111111
layer2.0.conv2.weight_mask 	|	active =  715 	|	total =  147456 	|	layerwise sparsity =  0.004848904079861111
layer2.0.shortcut.0.weight_mask 	|	active =  7 	|	total =  8192 	|	layerwise sparsity =  0.0008544921875
layer2.1.conv1.weight_mask 	|	active =  732 	|	total =  147456 	|	layerwise sparsity =  0.004964192708333333
layer2.1.conv2.weight_mask 	|	active =  884 	|	total =  147456 	|	layerwise sparsity =  0.005995008680555556
layer3.0.conv1.weight_mask 	|	active =  2294 	|	total =  294912 	|	layerwise sparsity =  0.007778591579861111
layer3.0.conv2.weight_mask 	|	active =  6733 	|	total =  589824 	|	layerwise sparsity =  0.011415269639756944
layer3.0.shortcut.0.weight_mask 	|	active =  136 	|	total =  32768 	|	layerwise sparsity =  0.004150390625
layer3.1.conv1.weight_mask 	|	active =  7110 	|	total =  589824 	|	layerwise sparsity =  0.012054443359375
layer3.1.conv2.weight_mask 	|	active =  7704 	|	total =  589824 	|	layerwise sparsity =  0.0130615234375
layer4.0.conv1.weight_mask 	|	active =  21340 	|	total =  1179648 	|	layerwise sparsity =  0.018090142144097224
layer4.0.conv2.weight_mask 	|	active =  59806 	|	total =  2359296 	|	layerwise sparsity =  0.025349087185329862
layer4.0.shortcut.0.weight_mask 	|	active =  1094 	|	total =  131072 	|	layerwise sparsity =  0.0083465576171875
layer4.1.conv1.weight_mask 	|	active =  65419 	|	total =  2359296 	|	layerwise sparsity =  0.02772818671332465
layer4.1.conv2.weight_mask 	|	active =  73247 	|	total =  2359296 	|	layerwise sparsity =  0.03104612562391493
pruning state: 17
remaining weight at start of iteration =  2.220009405665191
pre_conv.0.weight_mask 	|	active =  2 	|	total =  1728 	|	layerwise sparsity =  0.0011574074074074073
layer1.0.conv1.weight_mask 	|	active =  30 	|	total =  36864 	|	layerwise sparsity =  0.0008138020833333334
layer1.0.conv2.weight_mask 	|	active =  57 	|	total =  36864 	|	layerwise sparsity =  0.0015462239583333333
layer1.1.conv1.weight_mask 	|	active =  59 	|	total =  36864 	|	layerwise sparsity =  0.0016004774305555555
layer1.1.conv2.weight_mask 	|	active =  57 	|	total =  36864 	|	layerwise sparsity =  0.0015462239583333333
layer2.0.conv1.weight_mask 	|	active =  155 	|	total =  73728 	|	layerwise sparsity =  0.002102322048611111
layer2.0.conv2.weight_mask 	|	active =  523 	|	total =  147456 	|	layerwise sparsity =  0.003546820746527778
layer2.0.shortcut.0.weight_mask 	|	active =  5 	|	total =  8192 	|	layerwise sparsity =  0.0006103515625
layer2.1.conv1.weight_mask 	|	active =  536 	|	total =  147456 	|	layerwise sparsity =  0.003634982638888889
layer2.1.conv2.weight_mask 	|	active =  654 	|	total =  147456 	|	layerwise sparsity =  0.004435221354166667
layer3.0.conv1.weight_mask 	|	active =  1724 	|	total =  294912 	|	layerwise sparsity =  0.005845811631944444
layer3.0.conv2.weight_mask 	|	active =  5175 	|	total =  589824 	|	layerwise sparsity =  0.0087738037109375
layer3.0.shortcut.0.weight_mask 	|	active =  99 	|	total =  32768 	|	layerwise sparsity =  0.003021240234375
layer3.1.conv1.weight_mask 	|	active =  5483 	|	total =  589824 	|	layerwise sparsity =  0.009295993381076388
layer3.1.conv2.weight_mask 	|	active =  5969 	|	total =  589824 	|	layerwise sparsity =  0.010119967990451388
layer4.0.conv1.weight_mask 	|	active =  16854 	|	total =  1179648 	|	layerwise sparsity =  0.014287312825520834
layer4.0.conv2.weight_mask 	|	active =  48179 	|	total =  2359296 	|	layerwise sparsity =  0.0204209221733941
layer4.0.shortcut.0.weight_mask 	|	active =  826 	|	total =  131072 	|	layerwise sparsity =  0.0063018798828125
layer4.1.conv1.weight_mask 	|	active =  52980 	|	total =  2359296 	|	layerwise sparsity =  0.022455851236979168
layer4.1.conv2.weight_mask 	|	active =  59715 	|	total =  2359296 	|	layerwise sparsity =  0.025310516357421875
pruning state: 18
remaining weight at start of iteration =  1.7840116595837396
pre_conv.0.weight_mask 	|	active =  1 	|	total =  1728 	|	layerwise sparsity =  0.0005787037037037037
layer1.0.conv1.weight_mask 	|	active =  20 	|	total =  36864 	|	layerwise sparsity =  0.0005425347222222222
layer1.0.conv2.weight_mask 	|	active =  40 	|	total =  36864 	|	layerwise sparsity =  0.0010850694444444445
layer1.1.conv1.weight_mask 	|	active =  41 	|	total =  36864 	|	layerwise sparsity =  0.0011121961805555555
layer1.1.conv2.weight_mask 	|	active =  40 	|	total =  36864 	|	layerwise sparsity =  0.0010850694444444445
layer2.0.conv1.weight_mask 	|	active =  110 	|	total =  73728 	|	layerwise sparsity =  0.001491970486111111
layer2.0.conv2.weight_mask 	|	active =  382 	|	total =  147456 	|	layerwise sparsity =  0.002590603298611111
layer2.0.shortcut.0.weight_mask 	|	active =  3 	|	total =  8192 	|	layerwise sparsity =  0.0003662109375
layer2.1.conv1.weight_mask 	|	active =  392 	|	total =  147456 	|	layerwise sparsity =  0.002658420138888889
layer2.1.conv2.weight_mask 	|	active =  484 	|	total =  147456 	|	layerwise sparsity =  0.0032823350694444445
layer3.0.conv1.weight_mask 	|	active =  1296 	|	total =  294912 	|	layerwise sparsity =  0.00439453125
layer3.0.conv2.weight_mask 	|	active =  3978 	|	total =  589824 	|	layerwise sparsity =  0.006744384765625
layer3.0.shortcut.0.weight_mask 	|	active =  72 	|	total =  32768 	|	layerwise sparsity =  0.002197265625
layer3.1.conv1.weight_mask 	|	active =  4228 	|	total =  589824 	|	layerwise sparsity =  0.007168240017361111
layer3.1.conv2.weight_mask 	|	active =  4625 	|	total =  589824 	|	layerwise sparsity =  0.007841322157118056
layer4.0.conv1.weight_mask 	|	active =  13311 	|	total =  1179648 	|	layerwise sparsity =  0.01128387451171875
layer4.0.conv2.weight_mask 	|	active =  38813 	|	total =  2359296 	|	layerwise sparsity =  0.01645109388563368
layer4.0.shortcut.0.weight_mask 	|	active =  623 	|	total =  131072 	|	layerwise sparsity =  0.00475311279296875
layer4.1.conv1.weight_mask 	|	active =  42906 	|	total =  2359296 	|	layerwise sparsity =  0.018185933430989582
layer4.1.conv2.weight_mask 	|	active =  48683 	|	total =  2359296 	|	layerwise sparsity =  0.0206345452202691
pruning state: 19
remaining weight at start of iteration =  1.4342205628487648
pre_conv.0.weight_mask 	|	active =  1 	|	total =  1728 	|	layerwise sparsity =  0.0005787037037037037
layer1.0.conv1.weight_mask 	|	active =  13 	|	total =  36864 	|	layerwise sparsity =  0.00035264756944444444
layer1.0.conv2.weight_mask 	|	active =  28 	|	total =  36864 	|	layerwise sparsity =  0.0007595486111111111
layer1.1.conv1.weight_mask 	|	active =  29 	|	total =  36864 	|	layerwise sparsity =  0.0007866753472222222
layer1.1.conv2.weight_mask 	|	active =  28 	|	total =  36864 	|	layerwise sparsity =  0.0007595486111111111
layer2.0.conv1.weight_mask 	|	active =  78 	|	total =  73728 	|	layerwise sparsity =  0.0010579427083333333
layer2.0.conv2.weight_mask 	|	active =  279 	|	total =  147456 	|	layerwise sparsity =  0.00189208984375
layer2.0.shortcut.0.weight_mask 	|	active =  2 	|	total =  8192 	|	layerwise sparsity =  0.000244140625
layer2.1.conv1.weight_mask 	|	active =  287 	|	total =  147456 	|	layerwise sparsity =  0.0019463433159722222
layer2.1.conv2.weight_mask 	|	active =  358 	|	total =  147456 	|	layerwise sparsity =  0.0024278428819444445
layer3.0.conv1.weight_mask 	|	active =  974 	|	total =  294912 	|	layerwise sparsity =  0.003302680121527778
layer3.0.conv2.weight_mask 	|	active =  3058 	|	total =  589824 	|	layerwise sparsity =  0.005184597439236111
layer3.0.shortcut.0.weight_mask 	|	active =  52 	|	total =  32768 	|	layerwise sparsity =  0.0015869140625
layer3.1.conv1.weight_mask 	|	active =  3260 	|	total =  589824 	|	layerwise sparsity =  0.005527072482638889
layer3.1.conv2.weight_mask 	|	active =  3583 	|	total =  589824 	|	layerwise sparsity =  0.006074693467881944
layer4.0.conv1.weight_mask 	|	active =  10513 	|	total =  1179648 	|	layerwise sparsity =  0.008911980523003472
layer4.0.conv2.weight_mask 	|	active =  31267 	|	total =  2359296 	|	layerwise sparsity =  0.013252682156032987
layer4.0.shortcut.0.weight_mask 	|	active =  470 	|	total =  131072 	|	layerwise sparsity =  0.0035858154296875
layer4.1.conv1.weight_mask 	|	active =  34748 	|	total =  2359296 	|	layerwise sparsity =  0.014728122287326388
layer4.1.conv2.weight_mask 	|	active =  39689 	|	total =  2359296 	|	layerwise sparsity =  0.016822391086154513
remaining weight at end of iteration =  1.153457513922107
